,s-3,s-2,s-1,a,r
1100,0,0,0,16,1
1101,0,0,16,0,-1
1102,0,16,0,0,0
1103,16,0,0,0,0
1104,0,0,0,0,1
1105,0,0,0,0,-1
1106,0,0,0,0,-1
1107,0,0,0,33,1
1108,0,0,33,0,0
1109,0,33,0,0,-1
1110,33,0,0,0,1
1111,0,0,0,0,-1
1112,0,0,0,0,1
1113,0,0,0,0,0
1114,0,0,0,6,0
1115,0,0,6,0,-1
1116,0,6,0,37,0
1117,6,0,37,0,-1
1118,0,37,0,0,1
1119,37,0,0,0,-1
1120,0,0,0,0,-1
1121,0,0,0,0,-1
1122,0,0,0,15,0
1123,0,0,15,0,-1
1124,0,15,0,0,-1
1125,15,0,0,0,-1
1126,0,0,0,0,0
1127,0,0,0,0,-1
1128,0,0,0,20,-1
1129,0,0,20,0,-1
1130,0,20,0,0,-1
1131,20,0,0,7,0
1132,0,0,7,0,0
1133,0,7,0,0,-1
1134,7,0,0,0,1
1135,0,0,0,34,1
1136,0,0,34,0,-1
1137,0,34,0,0,0
1138,34,0,0,0,0
1139,0,0,0,0,-1
1140,0,0,0,0,-1
1141,0,0,0,32,0
1142,0,0,32,20,1
1143,0,32,20,0,-1
1144,32,20,0,0,-1
1145,20,0,0,8,1
1146,0,0,8,0,1
1147,0,8,0,0,-1
1148,8,0,0,35,1
1149,0,0,35,0,0
1150,0,35,0,0,-1
1151,35,0,0,0,-1
1152,0,0,0,0,-1
1153,0,0,0,0,-1
1154,0,0,0,5,1
1155,0,0,5,0,0
1156,0,5,0,0,-1
1157,5,0,0,0,-1
1158,0,0,0,0,-1
1159,0,0,0,0,-1
1160,0,0,0,0,-1
1161,0,0,0,20,-1
1162,0,0,20,0,-1
1163,0,20,0,0,-1
1164,20,0,0,0,-1
1165,0,0,0,22,1
1166,0,0,22,0,-1
1167,0,22,0,33,1
1168,22,0,33,0,-1
1169,0,33,0,0,1
1170,33,0,0,0,-1
1171,0,0,0,0,-1
1172,0,0,0,0,-1
1173,0,0,0,11,1
1174,0,0,11,0,-1
1175,0,11,0,16,1
1176,11,0,16,0,-1
1177,0,16,0,0,-1
1178,16,0,0,0,-1
1179,0,0,0,0,-1
1180,0,0,0,0,-1
1181,0,0,0,0,-1
1182,0,0,0,0,-1
1183,0,0,0,0,-1
1184,0,0,0,0,-1
1185,0,0,0,0,-1
1186,0,0,0,0,-1
1187,0,0,0,0,0
1188,0,0,0,0,-1
1189,0,0,0,4,1
1190,0,0,4,0,-1
1191,0,4,0,0,-1
1192,4,0,0,0,-1
1193,0,0,0,0,1
1194,0,0,0,12,-1
1195,0,0,12,0,-1
1196,0,12,0,11,-1
1197,12,0,11,0,-1
1198,0,11,0,0,0
1199,11,0,0,0,-1
1200,0,0,0,0,1
1201,0,0,0,4,-1
1202,0,0,4,22,1
1203,0,4,22,0,1
1204,4,22,0,0,-1
1205,22,0,0,14,-1
1206,0,0,14,0,1
1207,0,14,0,0,-1
1208,14,0,0,0,-1
1209,0,0,0,0,-1
1210,0,0,0,0,-1
1211,0,0,0,17,-1
1212,0,0,17,0,1
1213,0,17,0,28,-1
1214,17,0,28,0,1
1215,0,28,0,0,1
1216,28,0,0,6,0
1217,0,0,6,0,-1
1218,0,6,0,0,-1
1219,6,0,0,36,-1
1220,0,0,36,0,-1
1221,0,36,0,0,-1
1222,36,0,0,0,-1
1223,0,0,0,0,1
1224,0,0,0,7,0
1225,0,0,7,0,-1
1226,0,7,0,0,-1
1227,7,0,0,0,-1
1228,0,0,0,0,-1
1229,0,0,0,0,-1
1230,0,0,0,0,0
1231,0,0,0,9,1
1232,0,0,9,0,1
1233,0,9,0,0,1
1234,9,0,0,0,-1
1235,0,0,0,16,1
1236,0,0,16,29,1
1237,0,16,29,0,-1
1238,16,29,0,3,1
1239,29,0,3,0,0
1240,0,3,0,0,-1
1241,3,0,0,0,-1
1242,0,0,0,0,-1
1243,0,0,0,0,0
1244,0,0,0,23,1
1245,0,0,23,0,0
1246,0,23,0,0,-1
1247,23,0,0,0,-1
1248,0,0,0,3,1
1249,0,0,3,18,-1
1250,0,3,18,0,-1
1251,3,18,0,0,-1
1252,18,0,0,0,-1
1253,0,0,0,0,1
1254,0,0,0,0,-1
1255,0,0,0,0,-1
1256,0,0,0,0,-1
1257,0,0,0,20,0
1258,0,0,20,32,0
1259,0,20,32,0,-1
1260,20,32,0,0,0
1261,32,0,0,0,-1
1262,0,0,0,0,-1
1263,0,0,0,0,-1
1264,0,0,0,0,-1
1265,0,0,0,0,-1
1266,0,0,0,0,-1
1267,0,0,0,5,-1
1268,0,0,5,0,-1
1269,0,5,0,0,-1
1270,5,0,0,0,0
1271,0,0,0,0,-1
1272,0,0,0,0,-1
1273,0,0,0,0,-1
1274,0,0,0,0,-1
1275,0,0,0,0,0
1276,0,0,0,0,0
1277,0,0,0,0,0
1278,0,0,0,0,-1
1279,0,0,0,0,-1
1280,0,0,0,0,0
1281,0,0,0,0,-1
1282,0,0,0,0,-1
1283,0,0,0,0,-1
1284,0,0,0,0,-1
1285,0,0,0,0,-1
1286,0,0,0,39,1
1287,0,0,39,3,0
1288,0,39,3,0,-1
1289,39,3,0,10,1
1290,3,0,10,0,1
1291,0,10,0,0,1
1292,10,0,0,0,-1
1293,0,0,0,0,0
1294,0,0,0,32,1
1295,0,0,32,0,-1
1296,0,32,0,30,-1
1297,32,0,30,1,-1
1298,0,30,1,0,0
1299,30,1,0,0,-1
1300,1,0,0,0,-1
1301,0,0,0,0,-1
1302,0,0,0,25,-1
1303,0,0,25,0,0
1304,0,25,0,0,-1
1305,25,0,0,0,-1
1306,0,0,0,0,-1
1307,0,0,0,0,0
1308,0,0,0,0,-1
1309,0,0,0,29,-1
1310,0,0,29,0,0
1311,0,29,0,0,-1
1312,29,0,0,0,-1
1313,0,0,0,0,0
1314,0,0,0,0,-1
1315,0,0,0,34,-1
1316,0,0,34,0,1
1317,0,34,0,18,0
1318,34,0,18,0,-1
1319,0,18,0,0,-1
1320,18,0,0,0,-1
1321,0,0,0,13,-1
1322,0,0,13,1,0
1323,0,13,1,0,-1
1324,13,1,0,0,-1
1325,1,0,0,0,-1
1326,0,0,0,25,0
1327,0,0,25,0,-1
1328,0,25,0,0,-1
1329,25,0,0,0,-1
1330,0,0,0,0,-1
1331,0,0,0,0,1
1332,0,0,0,0,-1
1333,0,0,0,0,-1
1334,0,0,0,0,0
1335,0,0,0,0,-1
1336,0,0,0,0,-1
1337,0,0,0,0,-1
1338,0,0,0,0,-1
1339,0,0,0,0,-1
1340,0,0,0,0,-1
1341,0,0,0,0,-1
1342,0,0,0,0,-1
1343,0,0,0,17,1
1344,0,0,17,0,-1
1345,0,17,0,11,1
1346,17,0,11,0,-1
1347,0,11,0,0,0
1348,11,0,0,0,-1
1349,0,0,0,0,-1
1350,0,0,0,21,1
1351,0,0,21,2,0
1352,0,21,2,0,-1
1353,21,2,0,0,-1
1354,2,0,0,22,1
1355,0,0,22,0,-1
1356,0,22,0,0,-1
1357,22,0,0,0,0
1358,0,0,0,0,-1
1359,0,0,0,0,-1
1360,0,0,0,0,-1
1361,0,0,0,0,-1
1362,0,0,0,22,-1
1363,0,0,22,1,0
1364,0,22,1,26,1
1365,22,1,26,0,-1
1366,1,26,0,0,0
1367,26,0,0,0,-1
1368,0,0,0,7,-1
1369,0,0,7,1,-1
1370,0,7,1,0,-1
1371,7,1,0,0,0
1372,1,0,0,0,-1
1373,0,0,0,39,0
1374,0,0,39,0,-1
1375,0,39,0,0,-1
1376,39,0,0,15,0
1377,0,0,15,0,-1
1378,0,15,0,0,-1
1379,15,0,0,0,-1
1380,0,0,0,7,0
1381,0,0,7,0,-1
1382,0,7,0,0,0
1383,7,0,0,0,-1
1384,0,0,0,0,-1
1385,0,0,0,33,1
1386,0,0,33,0,-1
1387,0,33,0,20,0
1388,33,0,20,11,1
1389,0,20,11,0,-1
1390,20,11,0,0,0
1391,11,0,0,10,0
1392,0,0,10,0,-1
1393,0,10,0,0,-1
1394,10,0,0,0,-1
1395,0,0,0,0,-1
1396,0,0,0,0,-1
1397,0,0,0,0,-1
1398,0,0,0,0,-1
1399,0,0,0,0,-1
1400,0,0,0,0,0
1401,0,0,0,20,1
1402,0,0,20,0,-1
1403,0,20,0,0,-1
1404,20,0,0,0,-1
1405,0,0,0,0,-1
1406,0,0,0,0,-1
1407,0,0,0,0,-1
1408,0,0,0,39,1
1409,0,0,39,0,-1
1410,0,39,0,0,-1
1411,39,0,0,0,-1
1412,0,0,0,0,1
1413,0,0,0,0,-1
1414,0,0,0,0,-1
1415,0,0,0,0,-1
1416,0,0,0,0,0
1417,0,0,0,0,-1
1418,0,0,0,4,1
1419,0,0,4,0,-1
1420,0,4,0,0,-1
1421,4,0,0,0,-1
1422,0,0,0,0,-1
1423,0,0,0,0,0
1424,0,0,0,37,-1
1425,0,0,37,0,-1
1426,0,37,0,0,-1
1427,37,0,0,0,-1
1428,0,0,0,0,-1
1429,0,0,0,0,1
1430,0,0,0,1,0
1431,0,0,1,0,0
1432,0,1,0,0,-1
1433,1,0,0,0,-1
1434,0,0,0,0,-1
1435,0,0,0,0,0
1436,0,0,0,0,-1
1437,0,0,0,0,-1
1438,0,0,0,0,0
1439,0,0,0,0,-1
1440,0,0,0,9,1
1441,0,0,9,0,0
1442,0,9,0,0,0
1443,9,0,0,0,-1
1444,0,0,0,0,0
1445,0,0,0,0,-1
1446,0,0,0,0,-1
1447,0,0,0,0,0
1448,0,0,0,0,0
1449,0,0,0,0,-1
1450,0,0,0,35,1
1451,0,0,35,0,-1
1452,0,35,0,0,-1
1453,35,0,0,0,-1
1454,0,0,0,10,1
1455,0,0,10,0,-1
1456,0,10,0,0,-1
1457,10,0,0,0,0
1458,0,0,0,0,-1
1459,0,0,0,19,-1
1460,0,0,19,0,0
1461,0,19,0,0,-1
1462,19,0,0,0,1
1463,0,0,0,0,-1
1464,0,0,0,0,-1
1465,0,0,0,0,-1
1466,0,0,0,0,-1
1467,0,0,0,0,-1
1468,0,0,0,0,-1
1469,0,0,0,0,-1
1470,0,0,0,0,-1
1471,0,0,0,0,-1
1472,0,0,0,0,0
1473,0,0,0,0,-1
1474,0,0,0,0,-1
1475,0,0,0,35,1
1476,0,0,35,0,-1
1477,0,35,0,6,-1
1478,35,0,6,0,1
1479,0,6,0,0,0
1480,6,0,0,0,-1
1481,0,0,0,0,-1
1482,0,0,0,0,-1
1483,0,0,0,0,1
1484,0,0,0,0,-1
1485,0,0,0,0,-1
1486,0,0,0,8,1
1487,0,0,8,0,-1
1488,0,8,0,0,0
1489,8,0,0,0,-1
1490,0,0,0,20,-1
1491,0,0,20,0,0
1492,0,20,0,0,0
1493,20,0,0,0,-1
1494,0,0,0,0,-1
1495,0,0,0,0,-1
1496,0,0,0,35,1
1497,0,0,35,0,-1
1498,0,35,0,12,-1
1499,35,0,12,0,-1
1500,0,12,0,38,1
1501,12,0,38,0,-1
1502,0,38,0,0,-1
1503,38,0,0,0,-1
1504,0,0,0,3,0
1505,0,0,3,0,-1
1506,0,3,0,13,0
1507,3,0,13,0,-1
1508,0,13,0,0,0
1509,13,0,0,24,-1
1510,0,0,24,0,0
1511,0,24,0,15,1
1512,24,0,15,0,1
1513,0,15,0,0,-1
1514,15,0,0,0,-1
1515,0,0,0,0,-1
1516,0,0,0,0,1
1517,0,0,0,0,-1
1518,0,0,0,0,-1
1519,0,0,0,0,-1
1520,0,0,0,0,-1
1521,0,0,0,0,-1
1522,0,0,0,0,-1
1523,0,0,0,37,0
1524,0,0,37,32,0
1525,0,37,32,0,-1
1526,37,32,0,0,0
1527,32,0,0,29,1
1528,0,0,29,9,1
1529,0,29,9,0,-1
1530,29,9,0,0,-1
1531,9,0,0,0,-1
1532,0,0,0,27,1
1533,0,0,27,0,1
1534,0,27,0,0,-1
1535,27,0,0,0,0
1536,0,0,0,0,1
1537,0,0,0,0,0
1538,0,0,0,0,-1
1539,0,0,0,0,0
1540,0,0,0,22,1
1541,0,0,22,0,-1
1542,0,22,0,0,1
1543,22,0,0,0,-1
1544,0,0,0,0,0
1545,0,0,0,0,-1
1546,0,0,0,0,-1
1547,0,0,0,0,0
1548,0,0,0,32,0
1549,0,0,32,0,-1
1550,0,32,0,22,1
1551,32,0,22,0,0
1552,0,22,0,0,-1
1553,22,0,0,26,0
1554,0,0,26,0,-1
1555,0,26,0,0,-1
1556,26,0,0,23,1
1557,0,0,23,0,0
1558,0,23,0,0,-1
1559,23,0,0,14,-1
1560,0,0,14,0,0
1561,0,14,0,0,0
1562,14,0,0,0,-1
1563,0,0,0,17,1
1564,0,0,17,36,-1
1565,0,17,36,33,1
1566,17,36,33,0,0
1567,36,33,0,10,1
1568,33,0,10,23,-1
1569,0,10,23,0,-1
1570,10,23,0,0,-1
1571,23,0,0,0,-1
1572,0,0,0,0,0
1573,0,0,0,14,1
1574,0,0,14,0,-1
1575,0,14,0,0,-1
1576,14,0,0,0,-1
1577,0,0,0,0,-1
1578,0,0,0,5,1
1579,0,0,5,0,-1
1580,0,5,0,0,1
1581,5,0,0,0,-1
1582,0,0,0,0,-1
1583,0,0,0,0,-1
1584,0,0,0,0,0
1585,0,0,0,0,-1
1586,0,0,0,0,-1
1587,0,0,0,0,-1
1588,0,0,0,0,-1
1589,0,0,0,0,-1
1590,0,0,0,0,-1
1591,0,0,0,0,-1
1592,0,0,0,0,0
1593,0,0,0,0,0
1594,0,0,0,0,-1
1595,0,0,0,0,-1
1596,0,0,0,0,-1
1597,0,0,0,0,-1
1598,0,0,0,0,-1
1599,0,0,0,0,-1
1600,0,0,0,0,0
1601,0,0,0,0,-1
1602,0,0,0,24,-1
1603,0,0,24,25,0
1604,0,24,25,0,-1
1605,24,25,0,0,0
1606,25,0,0,0,-1
1607,0,0,0,0,1
1608,0,0,0,0,-1
1609,0,0,0,0,-1
1610,0,0,0,0,-1
1611,0,0,0,0,-1
1612,0,0,0,0,0
1613,0,0,0,0,-1
1614,0,0,0,0,-1
1615,0,0,0,0,0
1616,0,0,0,0,-1
1617,0,0,0,0,0
1618,0,0,0,0,-1
1619,0,0,0,19,-1
1620,0,0,19,0,0
1621,0,19,0,0,1
1622,19,0,0,0,-1
1623,0,0,0,0,0
1624,0,0,0,0,-1
1625,0,0,0,0,-1
1626,0,0,0,26,1
1627,0,0,26,0,-1
1628,0,26,0,0,-1
1629,26,0,0,28,-1
1630,0,0,28,0,0
1631,0,28,0,0,-1
1632,28,0,0,1,0
1633,0,0,1,0,-1
1634,0,1,0,32,0
1635,1,0,32,0,-1
1636,0,32,0,0,-1
1637,32,0,0,0,-1
1638,0,0,0,0,-1
1639,0,0,0,0,-1
1640,0,0,0,0,0
1641,0,0,0,5,1
1642,0,0,5,0,-1
1643,0,5,0,0,0
1644,5,0,0,20,0
1645,0,0,20,38,0
1646,0,20,38,0,-1
1647,20,38,0,0,-1
1648,38,0,0,31,0
1649,0,0,31,25,0
1650,0,31,25,0,-1
1651,31,25,0,0,0
1652,25,0,0,0,0
1653,0,0,0,0,-1
1654,0,0,0,0,-1
1655,0,0,0,0,-1
1656,0,0,0,0,-1
1657,0,0,0,0,-1
1658,0,0,0,0,-1
1659,0,0,0,0,0
1660,0,0,0,20,0
1661,0,0,20,0,-1
1662,0,20,0,0,0
1663,20,0,0,0,-1
1664,0,0,0,0,-1
1665,0,0,0,0,-1
1666,0,0,0,0,-1
1667,0,0,0,0,-1
1668,0,0,0,0,0
1669,0,0,0,8,-1
1670,0,0,8,0,-1
1671,0,8,0,0,1
1672,8,0,0,4,1
1673,0,0,4,0,-1
1674,0,4,0,0,-1
1675,4,0,0,0,-1
1676,0,0,0,21,0
1677,0,0,21,0,-1
1678,0,21,0,0,-1
1679,21,0,0,0,-1
1680,0,0,0,0,-1
1681,0,0,0,6,-1
1682,0,0,6,0,0
1683,0,6,0,0,-1
1684,6,0,0,0,1
1685,0,0,0,0,-1
1686,0,0,0,34,1
1687,0,0,34,37,0
1688,0,34,37,0,-1
1689,34,37,0,0,-1
1690,37,0,0,0,-1
1691,0,0,0,0,-1
1692,0,0,0,27,1
1693,0,0,27,0,-1
1694,0,27,0,0,0
1695,27,0,0,32,0
1696,0,0,32,0,-1
1697,0,32,0,0,-1
1698,32,0,0,1,0
1699,0,0,1,0,-1
1700,0,1,0,0,-1
1701,1,0,0,4,1
1702,0,0,4,0,-1
1703,0,4,0,0,1
1704,4,0,0,0,-1
1705,0,0,0,0,-1
1706,0,0,0,0,-1
1707,0,0,0,37,0
1708,0,0,37,0,-1
1709,0,37,0,0,-1
1710,37,0,0,0,-1
1711,0,0,0,0,-1
1712,0,0,0,0,-1
1713,0,0,0,0,0
1714,0,0,0,0,-1
1715,0,0,0,12,-1
1716,0,0,12,22,1
1717,0,12,22,5,1
1718,12,22,5,0,1
1719,22,5,0,24,0
1720,5,0,24,0,0
1721,0,24,0,0,-1
1722,24,0,0,0,-1
1723,0,0,0,0,0
1724,0,0,0,0,-1
1725,0,0,0,38,-1
1726,0,0,38,0,0
1727,0,38,0,34,1
1728,38,0,34,0,0
1729,0,34,0,0,-1
1730,34,0,0,0,-1
1731,0,0,0,0,-1
1732,0,0,0,3,0
1733,0,0,3,36,-1
1734,0,3,36,0,1
1735,3,36,0,14,0
1736,36,0,14,0,-1
1737,0,14,0,0,-1
1738,14,0,0,0,1
1739,0,0,0,0,0
1740,0,0,0,35,1
1741,0,0,35,16,1
1742,0,35,16,0,-1
1743,35,16,0,0,0
1744,16,0,0,0,-1
1745,0,0,0,0,-1
1746,0,0,0,0,-1
1747,0,0,0,18,-1
1748,0,0,18,17,-1
1749,0,18,17,0,-1
1750,18,17,0,0,-1
1751,17,0,0,9,0
1752,0,0,9,0,1
1753,0,9,0,0,-1
1754,9,0,0,0,-1
1755,0,0,0,0,-1
1756,0,0,0,0,-1
1757,0,0,0,0,-1
1758,0,0,0,0,1
1759,0,0,0,0,-1
1760,0,0,0,0,0
1761,0,0,0,0,0
1762,0,0,0,33,1
1763,0,0,33,0,1
1764,0,33,0,0,-1
1765,33,0,0,0,-1
1766,0,0,0,0,1
1767,0,0,0,0,0
1768,0,0,0,0,0
1769,0,0,0,0,1
1770,0,0,0,9,1
1771,0,0,9,30,1
1772,0,9,30,0,0
1773,9,30,0,0,-1
1774,30,0,0,0,-1
1775,0,0,0,0,-1
1776,0,0,0,0,-1
1777,0,0,0,0,0
1778,0,0,0,0,-1
1779,0,0,0,0,-1
1780,0,0,0,33,0
1781,0,0,33,0,-1
1782,0,33,0,0,-1
1783,33,0,0,0,-1
1784,0,0,0,0,-1
1785,0,0,0,31,0
1786,0,0,31,0,-1
1787,0,31,0,0,-1
1788,31,0,0,0,-1
1789,0,0,0,0,0
1790,0,0,0,0,-1
1791,0,0,0,0,-1
1792,0,0,0,16,-1
1793,0,0,16,0,0
1794,0,16,0,0,-1
1795,16,0,0,0,-1
1796,0,0,0,0,-1
1797,0,0,0,0,-1
1798,0,0,0,0,-1
1799,0,0,0,0,-1
1800,0,0,0,0,0
1801,0,0,0,13,0
1802,0,0,13,0,1
1803,0,13,0,0,0
1804,13,0,0,0,-1
1805,0,0,0,0,-1
1806,0,0,0,0,-1
1807,0,0,0,0,-1
1808,0,0,0,0,0
1809,0,0,0,0,-1
1810,0,0,0,12,-1
1811,0,0,12,0,-1
1812,0,12,0,0,-1
1813,12,0,0,0,0
1814,0,0,0,0,-1
1815,0,0,0,0,-1
1816,0,0,0,22,1
1817,0,0,22,0,-1
1818,0,22,0,0,-1
1819,22,0,0,0,-1
1820,0,0,0,0,-1
1821,0,0,0,0,-1
1822,0,0,0,0,0
1823,0,0,0,0,-1
1824,0,0,0,0,-1
1825,0,0,0,0,0
1826,0,0,0,0,-1
1827,0,0,0,0,0
1828,0,0,0,19,1
1829,0,0,19,0,-1
1830,0,19,0,0,-1
1831,19,0,0,0,0
1832,0,0,0,0,-1
1833,0,0,0,0,0
1834,0,0,0,0,-1
1835,0,0,0,0,0
1836,0,0,0,0,-1
1837,0,0,0,0,-1
1838,0,0,0,0,-1
1839,0,0,0,0,-1
1840,0,0,0,0,-1
1841,0,0,0,24,-1
1842,0,0,24,0,-1
1843,0,24,0,0,-1
1844,24,0,0,0,-1
1845,0,0,0,32,1
1846,0,0,32,0,1
1847,0,32,0,0,-1
1848,32,0,0,0,0
1849,0,0,0,0,-1
1850,0,0,0,0,-1
1851,0,0,0,0,-1
1852,0,0,0,0,-1
1853,0,0,0,0,-1
1854,0,0,0,0,-1
1855,0,0,0,0,-1
1856,0,0,0,0,-1
1857,0,0,0,0,-1
1858,0,0,0,33,1
1859,0,0,33,25,-1
1860,0,33,25,0,0
1861,33,25,0,0,-1
1862,25,0,0,0,1
1863,0,0,0,24,-1
1864,0,0,24,0,0
1865,0,24,0,22,1
1866,24,0,22,4,1
1867,0,22,4,0,-1
1868,22,4,0,0,-1
1869,4,0,0,0,-1
1870,0,0,0,0,-1
1871,0,0,0,32,1
1872,0,0,32,0,-1
1873,0,32,0,0,-1
1874,32,0,0,0,-1
1875,0,0,0,0,-1
1876,0,0,0,8,1
1877,0,0,8,0,1
1878,0,8,0,36,-1
1879,8,0,36,0,1
1880,0,36,0,0,-1
1881,36,0,0,0,-1
1882,0,0,0,29,1
1883,0,0,29,0,-1
1884,0,29,0,0,1
1885,29,0,0,0,-1
1886,0,0,0,0,0
1887,0,0,0,29,1
1888,0,0,29,0,1
1889,0,29,0,0,-1
1890,29,0,0,0,-1
1891,0,0,0,0,-1
1892,0,0,0,0,-1
1893,0,0,0,0,-1
1894,0,0,0,0,-1
1895,0,0,0,0,-1
1896,0,0,0,0,-1
1897,0,0,0,0,-1
1898,0,0,0,0,-1
1899,0,0,0,25,0
1900,0,0,25,0,0
1901,0,25,0,0,-1
1902,25,0,0,0,-1
1903,0,0,0,0,-1
1904,0,0,0,0,-1
1905,0,0,0,0,-1
1906,0,0,0,0,-1
1907,0,0,0,0,-1
1908,0,0,0,0,-1
1909,0,0,0,28,1
1910,0,0,28,0,-1
1911,0,28,0,0,-1
1912,28,0,0,3,1
1913,0,0,3,0,-1
1914,0,3,0,0,-1
1915,3,0,0,0,0
1916,0,0,0,0,1
1917,0,0,0,0,-1
1918,0,0,0,30,-1
1919,0,0,30,0,-1
1920,0,30,0,0,0
1921,30,0,0,0,-1
1922,0,0,0,0,0
1923,0,0,0,0,0
1924,0,0,0,0,-1
1925,0,0,0,0,-1
1926,0,0,0,0,-1
1927,0,0,0,0,-1
1928,0,0,0,0,-1
1929,0,0,0,0,-1
1930,0,0,0,0,-1
1931,0,0,0,0,-1
1932,0,0,0,0,-1
1933,0,0,0,0,-1
1934,0,0,0,0,-1
1935,0,0,0,0,0
1936,0,0,0,0,0
1937,0,0,0,0,0
1938,0,0,0,0,-1
1939,0,0,0,20,0
1940,0,0,20,0,-1
1941,0,20,0,0,-1
1942,20,0,0,0,-1
1943,0,0,0,19,0
1944,0,0,19,0,-1
1945,0,19,0,0,-1
1946,19,0,0,0,-1
1947,0,0,0,27,0
1948,0,0,27,0,-1
1949,0,27,0,0,-1
1950,27,0,0,0,0
1951,0,0,0,0,-1
1952,0,0,0,35,1
1953,0,0,35,0,0
1954,0,35,0,0,-1
1955,35,0,0,0,-1
1956,0,0,0,0,-1
1957,0,0,0,0,0
1958,0,0,0,0,-1
1959,0,0,0,0,-1
1960,0,0,0,0,-1
1961,0,0,0,0,-1
1962,0,0,0,0,-1
1963,0,0,0,31,0
1964,0,0,31,0,-1
1965,0,31,0,0,-1
1966,31,0,0,0,0
1967,0,0,0,0,-1
1968,0,0,0,0,-1
1969,0,0,0,0,-1
1970,0,0,0,14,1
1971,0,0,14,0,-1
1972,0,14,0,0,-1
1973,14,0,0,0,-1
1974,0,0,0,0,0
1975,0,0,0,0,-1
1976,0,0,0,13,-1
1977,0,0,13,0,1
1978,0,13,0,0,-1
1979,13,0,0,32,1
1980,0,0,32,0,1
1981,0,32,0,0,-1
1982,32,0,0,0,-1
1983,0,0,0,0,-1
1984,0,0,0,5,1
1985,0,0,5,0,-1
1986,0,5,0,0,1
1987,5,0,0,35,1
1988,0,0,35,35,-1
1989,0,35,35,0,-1
1990,35,35,0,0,-1
1991,35,0,0,0,-1
1992,0,0,0,0,-1
1993,0,0,0,0,-1
1994,0,0,0,0,-1
1995,0,0,0,0,-1
1996,0,0,0,0,0
1997,0,0,0,0,-1
1998,0,0,0,0,0
1999,0,0,0,0,-1
2000,0,0,0,0,-1
2001,0,0,0,6,-1
2002,0,0,6,0,-1
2003,0,6,0,0,-1
2004,6,0,0,0,-1
2005,0,0,0,0,1
2006,0,0,0,0,-1
2007,0,0,0,0,-1
2008,0,0,0,0,-1
2009,0,0,0,0,-1
2010,0,0,0,0,-1
2011,0,0,0,0,0
2012,0,0,0,0,-1
2013,0,0,0,0,0
2014,0,0,0,0,-1
2015,0,0,0,0,0
2016,0,0,0,0,-1
2017,0,0,0,0,-1
2018,0,0,0,0,-1
2019,0,0,0,0,-1
2020,0,0,0,21,1
2021,0,0,21,0,1
2022,0,21,0,22,1
2023,21,0,22,0,-1
2024,0,22,0,0,-1
2025,22,0,0,0,-1
2026,0,0,0,0,0
2027,0,0,0,0,-1
2028,0,0,0,23,1
2029,0,0,23,0,0
2030,0,23,0,0,-1
2031,23,0,0,0,0
2032,0,0,0,0,-1
2033,0,0,0,0,0
2034,0,0,0,0,-1
2035,0,0,0,0,-1
2036,0,0,0,0,-1
2037,0,0,0,17,1
2038,0,0,17,0,-1
2039,0,17,0,0,-1
2040,17,0,0,0,-1
2041,0,0,0,0,-1
2042,0,0,0,0,-1
2043,0,0,0,0,-1
2044,0,0,0,0,-1
2045,0,0,0,0,-1
2046,0,0,0,0,-1
2047,0,0,0,0,-1
2048,0,0,0,10,1
2049,0,0,10,0,1
2050,0,10,0,0,-1
2051,10,0,0,0,0
2052,0,0,0,0,0
2053,0,0,0,0,0
2054,0,0,0,0,-1
2055,0,0,0,34,1
2056,0,0,34,0,-1
2057,0,34,0,0,0
2058,34,0,0,0,-1
2059,0,0,0,0,-1
2060,0,0,0,32,0
2061,0,0,32,0,-1
2062,0,32,0,28,1
2063,32,0,28,0,-1
2064,0,28,0,0,0
2065,28,0,0,0,-1
2066,0,0,0,0,1
2067,0,0,0,7,0
2068,0,0,7,0,-1
2069,0,7,0,0,-1
2070,7,0,0,0,-1
2071,0,0,0,0,0
2072,0,0,0,0,-1
2073,0,0,0,0,-1
2074,0,0,0,0,-1
2075,0,0,0,0,-1
2076,0,0,0,21,1
2077,0,0,21,0,1
2078,0,21,0,0,1
2079,21,0,0,0,1
2080,0,0,0,0,-1
2081,0,0,0,0,-1
2082,0,0,0,38,-1
2083,0,0,38,0,1
2084,0,38,0,11,1
2085,38,0,11,8,1
2086,0,11,8,0,-1
2087,11,8,0,0,0
2088,8,0,0,0,-1
2089,0,0,0,0,-1
2090,0,0,0,0,0
2091,0,0,0,33,1
2092,0,0,33,11,1
2093,0,33,11,0,1
2094,33,11,0,20,1
2095,11,0,20,0,-1
2096,0,20,0,37,1
2097,20,0,37,0,-1
2098,0,37,0,0,0
2099,37,0,0,0,0
2100,0,0,0,0,-1
2101,0,0,0,34,1
2102,0,0,34,0,-1
2103,0,34,0,11,1
2104,34,0,11,0,-1
2105,0,11,0,0,-1
2106,11,0,0,0,-1
2107,0,0,0,0,-1
2108,0,0,0,30,-1
2109,0,0,30,0,-1
2110,0,30,0,0,-1
2111,30,0,0,0,-1
2112,0,0,0,24,1
2113,0,0,24,0,-1
2114,0,24,0,0,-1
2115,24,0,0,0,0
2116,0,0,0,0,-1
2117,0,0,0,0,-1
2118,0,0,0,16,1
2119,0,0,16,23,0
2120,0,16,23,0,-1
2121,16,23,0,0,1
2122,23,0,0,0,-1
2123,0,0,0,0,-1
2124,0,0,0,0,1
