,s-3,s-2,s-1,a,r
2157,9,3,6,6,-1
2158,3,6,6,0,-1
2159,6,6,0,0,0
2160,6,0,0,9,1
2161,0,0,9,1,0
2162,0,9,1,4,1
2163,9,1,4,8,1
2164,1,4,8,8,1
2165,4,8,8,0,-1
2166,8,8,0,1,-1
2167,8,0,1,5,0
2168,0,1,5,1,0
2169,1,5,1,7,0
2170,5,1,7,8,-1
2171,1,7,8,4,-1
2172,7,8,4,4,-1
2173,8,4,4,2,1
2174,4,4,2,7,1
2175,4,2,7,2,1
2176,2,7,2,4,-1
2177,7,2,4,6,-1
2178,2,4,6,2,1
2179,4,6,2,0,-1
2180,6,2,0,5,0
2181,2,0,5,9,-1
2182,0,5,9,8,1
2183,5,9,8,7,0
2184,9,8,7,0,-1
2185,8,7,0,2,1
2186,7,0,2,1,1
2187,0,2,1,8,1
2188,2,1,8,9,1
2189,1,8,9,7,0
2190,8,9,7,4,-1
2191,9,7,4,2,0
2192,7,4,2,9,1
2193,4,2,9,5,-1
2194,2,9,5,2,1
2195,9,5,2,0,0
2196,5,2,0,1,0
2197,2,0,1,5,-1
2198,0,1,5,1,1
2199,1,5,1,6,0
2200,5,1,6,6,-1
2201,1,6,6,3,1
2202,6,6,3,7,1
2203,6,3,7,8,-1
2204,3,7,8,9,-1
2205,7,8,9,5,-1
2206,8,9,5,3,1
2207,9,5,3,7,0
2208,5,3,7,8,1
2209,3,7,8,9,1
2210,7,8,9,6,0
2211,8,9,6,3,-1
2212,9,6,3,9,1
2213,6,3,9,2,0
2214,3,9,2,1,0
2215,9,2,1,6,-1
2216,2,1,6,8,1
2217,1,6,8,6,-1
2218,6,8,6,4,1
2219,8,6,4,7,1
2220,6,4,7,0,-1
2221,4,7,0,3,1
2222,7,0,3,5,-1
2223,0,3,5,1,0
2224,3,5,1,7,0
2225,5,1,7,9,1
2226,1,7,9,0,0
2227,7,9,0,8,-1
2228,9,0,8,2,1
2229,0,8,2,9,0
2230,8,2,9,7,0
2231,2,9,7,5,1
2232,9,7,5,6,-1
2233,7,5,6,0,-1
2234,5,6,0,1,-1
2235,6,0,1,6,-1
2236,0,1,6,3,1
2237,1,6,3,6,-1
2238,6,3,6,6,-1
2239,3,6,6,8,1
2240,6,6,8,7,0
2241,6,8,7,0,-1
2242,8,7,0,2,-1
2243,7,0,2,8,1
2244,0,2,8,0,-1
2245,2,8,0,0,-1
2246,8,0,0,7,0
2247,0,0,7,7,0
2248,0,7,7,7,0
2249,7,7,7,2,1
2250,7,7,2,5,-1
2251,7,2,5,8,1
2252,2,5,8,6,-1
2253,5,8,6,7,0
2254,8,6,7,1,0
2255,6,7,1,1,0
2256,7,1,1,7,0
2257,1,1,7,3,1
2258,1,7,3,9,1
2259,7,3,9,0,0
2260,3,9,0,0,-1
2261,9,0,0,8,0
2262,0,0,8,1,0
2263,0,8,1,8,1
2264,8,1,8,0,-1
2265,1,8,0,5,-1
2266,8,0,5,9,1
2267,0,5,9,7,0
2268,5,9,7,9,-1
2269,9,7,9,8,1
2270,7,9,8,0,-1
2271,9,8,0,8,1
2272,8,0,8,5,-1
2273,0,8,5,8,1
2274,8,5,8,5,1
2275,5,8,5,6,-1
2276,8,5,6,0,-1
2277,5,6,0,8,1
2278,6,0,8,1,0
2279,0,8,1,8,1
2280,8,1,8,2,0
2281,1,8,2,5,-1
2282,8,2,5,4,1
2283,2,5,4,1,-1
2284,5,4,1,7,0
2285,4,1,7,1,0
2286,1,7,1,4,-1
2287,7,1,4,2,1
2288,1,4,2,1,0
2289,4,2,1,7,0
2290,2,1,7,1,0
2291,1,7,1,5,-1
2292,7,1,5,7,0
2293,1,5,7,3,0
2294,5,7,3,4,-1
2295,7,3,4,1,0
2296,3,4,1,2,1
2297,4,1,2,9,-1
2298,1,2,9,9,1
2299,2,9,9,4,-1
2300,9,9,4,1,0
2301,9,4,1,6,-1
2302,4,1,6,3,1
2303,1,6,3,1,0
2304,6,3,1,8,1
2305,3,1,8,0,-1
2306,1,8,0,7,0
2307,8,0,7,6,-1
2308,0,7,6,5,-1
2309,7,6,5,8,1
2310,6,5,8,5,-1
2311,5,8,5,2,1
2312,8,5,2,0,0
2313,5,2,0,6,-1
2314,2,0,6,0,0
2315,0,6,0,4,1
2316,6,0,4,9,1
2317,0,4,9,9,-1
2318,4,9,9,0,-1
2319,9,9,0,7,0
2320,9,0,7,5,-1
2321,0,7,5,6,-1
2322,7,5,6,4,-1
2323,5,6,4,2,1
2324,6,4,2,2,-1
2325,4,2,2,2,0
2326,2,2,2,2,0
2327,2,2,2,0,-1
2328,2,2,0,6,-1
2329,2,0,6,6,-1
2330,0,6,6,9,-1
2331,6,6,9,1,-1
2332,6,9,1,6,-1
2333,9,1,6,6,-1
2334,1,6,6,2,1
2335,6,6,2,5,-1
2336,6,2,5,3,0
2337,2,5,3,8,0
2338,5,3,8,5,0
2339,3,8,5,9,1
2340,8,5,9,9,1
2341,5,9,9,1,0
2342,9,9,1,0,-1
2343,9,1,0,7,-1
2344,1,0,7,0,-1
2345,0,7,0,0,-1
2346,7,0,0,3,1
2347,0,0,3,3,1
2348,0,3,3,1,0
2349,3,3,1,8,1
2350,3,1,8,6,-1
2351,1,8,6,8,1
2352,8,6,8,2,1
2353,6,8,2,0,0
2354,8,2,0,4,-1
2355,2,0,4,0,-1
2356,0,4,0,7,0
2357,4,0,7,9,1
2358,0,7,9,8,1
2359,7,9,8,6,1
2360,9,8,6,4,1
2361,8,6,4,9,1
2362,6,4,9,5,-1
2363,4,9,5,9,1
2364,9,5,9,6,-1
2365,5,9,6,3,1
2366,9,6,3,6,-1
2367,6,3,6,2,1
2368,3,6,2,5,-1
2369,6,2,5,9,1
2370,2,5,9,0,1
2371,5,9,0,7,0
2372,9,0,7,4,1
2373,0,7,4,4,1
2374,7,4,4,2,1
2375,4,4,2,3,1
2376,4,2,3,2,1
2377,2,3,2,7,0
2378,3,2,7,0,-1
2379,2,7,0,4,1
2380,7,0,4,1,0
2381,0,4,1,5,0
2382,4,1,5,9,0
2383,1,5,9,1,0
2384,5,9,1,2,1
2385,9,1,2,0,0
2386,1,2,0,9,1
2387,2,0,9,9,-1
2388,0,9,9,1,0
2389,9,9,1,6,-1
2390,9,1,6,5,-1
2391,1,6,5,4,-1
2392,6,5,4,2,1
2393,5,4,2,3,0
2394,4,2,3,6,-1
2395,2,3,6,9,1
2396,3,6,9,1,0
2397,6,9,1,8,1
2398,9,1,8,2,1
2399,1,8,2,5,-1
2400,8,2,5,7,-1
2401,2,5,7,5,-1
2402,5,7,5,4,-1
2403,7,5,4,7,0
2404,5,4,7,7,0
2405,4,7,7,3,-1
2406,7,7,3,9,1
2407,7,3,9,6,-1
2408,3,9,6,5,-1
2409,9,6,5,3,1
2410,6,5,3,7,1
2411,5,3,7,9,1
2412,3,7,9,0,1
2413,7,9,0,7,0
2414,9,0,7,7,0
2415,0,7,7,0,-1
2416,7,7,0,1,0
2417,7,0,1,7,1
2418,0,1,7,1,-1
2419,1,7,1,0,0
2420,7,1,0,4,-1
2421,1,0,4,2,1
2422,0,4,2,3,1
2423,4,2,3,1,1
2424,2,3,1,4,-1
2425,3,1,4,8,0
2426,1,4,8,4,-1
2427,4,8,4,3,1
2428,8,4,3,7,1
2429,4,3,7,5,-1
2430,3,7,5,9,-1
2431,7,5,9,1,1
2432,5,9,1,6,0
2433,9,1,6,9,0
2434,1,6,9,1,1
2435,6,9,1,7,0
2436,9,1,7,9,1
2437,1,7,9,9,0
2438,7,9,9,2,1
2439,9,9,2,8,1
2440,9,2,8,1,0
2441,2,8,1,7,0
2442,8,1,7,9,1
2443,1,7,9,0,0
2444,7,9,0,9,1
2445,9,0,9,1,0
2446,0,9,1,8,-1
2447,9,1,8,1,0
2448,1,8,1,0,-1
2449,8,1,0,4,-1
2450,1,0,4,6,-1
2451,0,4,6,2,1
2452,4,6,2,6,-1
2453,6,2,6,3,-1
2454,2,6,3,4,-1
2455,6,3,4,7,0
2456,3,4,7,6,-1
2457,4,7,6,4,1
2458,7,6,4,8,-1
2459,6,4,8,8,1
2460,4,8,8,9,0
2461,8,8,9,7,0
2462,8,9,7,7,-1
2463,9,7,7,8,-1
2464,7,7,8,2,1
2465,7,8,2,0,-1
2466,8,2,0,1,-1
2467,2,0,1,8,0
2468,0,1,8,9,1
2469,1,8,9,5,-1
2470,8,9,5,3,0
2471,9,5,3,8,0
2472,5,3,8,3,1
2473,3,8,3,8,1
2474,8,3,8,4,-1
2475,3,8,4,8,-1
2476,8,4,8,1,-1
2477,4,8,1,0,-1
2478,8,1,0,2,0
2479,1,0,2,9,1
2480,0,2,9,6,0
2481,2,9,6,1,0
2482,9,6,1,8,1
2483,6,1,8,5,-1
2484,1,8,5,3,1
2485,8,5,3,9,-1
2486,5,3,9,6,-1
2487,3,9,6,7,0
2488,9,6,7,4,-1
2489,6,7,4,5,-1
2490,7,4,5,3,-1
2491,4,5,3,4,-1
2492,5,3,4,2,1
2493,3,4,2,6,-1
2494,4,2,6,7,0
2495,2,6,7,2,1
2496,6,7,2,7,0
2497,7,2,7,9,1
2498,2,7,9,9,-1
2499,7,9,9,2,1
2500,9,9,2,8,-1
2501,9,2,8,9,1
2502,2,8,9,8,0
2503,8,9,8,1,-1
2504,9,8,1,6,0
2505,8,1,6,8,1
2506,1,6,8,8,1
2507,6,8,8,6,-1
2508,8,8,6,6,-1
2509,8,6,6,1,-1
2510,6,6,1,3,1
2511,6,1,3,4,-1
2512,1,3,4,2,-1
2513,3,4,2,6,0
2514,4,2,6,6,-1
2515,2,6,6,1,0
2516,6,6,1,9,-1
2517,6,1,9,1,1
2518,1,9,1,8,0
2519,9,1,8,8,-1
2520,1,8,8,1,0
2521,8,8,1,9,1
2522,8,1,9,7,0
2523,1,9,7,3,0
2524,9,7,3,9,1
2525,7,3,9,0,-1
2526,3,9,0,1,0
2527,9,0,1,5,-1
2528,0,1,5,9,-1
2529,1,5,9,2,1
2530,5,9,2,2,1
2531,9,2,2,2,0
2532,2,2,2,6,0
2533,2,2,6,6,-1
2534,2,6,6,8,1
2535,6,6,8,2,1
2536,6,8,2,2,-1
2537,8,2,2,0,0
2538,2,2,0,8,1
2539,2,0,8,3,0
2540,0,8,3,5,-1
2541,8,3,5,7,0
2542,3,5,7,9,-1
2543,5,7,9,5,-1
2544,7,9,5,7,1
2545,9,5,7,5,-1
2546,5,7,5,1,0
2547,7,5,1,9,1
2548,5,1,9,8,1
2549,1,9,8,8,1
2550,9,8,8,2,1
2551,8,8,2,2,0
2552,8,2,2,5,-1
2553,2,2,5,5,-1
2554,2,5,5,1,0
2555,5,5,1,9,1
2556,5,1,9,8,1
2557,1,9,8,4,-1
2558,9,8,4,7,-1
2559,8,4,7,2,1
2560,4,7,2,3,1
2561,7,2,3,4,1
2562,2,3,4,0,-1
2563,3,4,0,3,-1
2564,4,0,3,3,0
2565,0,3,3,9,1
2566,3,3,9,0,-1
2567,3,9,0,1,0
2568,9,0,1,4,-1
2569,0,1,4,8,1
2570,1,4,8,0,-1
2571,4,8,0,3,1
2572,8,0,3,5,-1
2573,0,3,5,5,-1
2574,3,5,5,8,1
2575,5,5,8,8,1
2576,5,8,8,1,0
2577,8,8,1,5,-1
2578,8,1,5,2,1
2579,1,5,2,1,0
2580,5,2,1,7,0
2581,2,1,7,8,1
2582,1,7,8,0,-1
2583,7,8,0,8,1
2584,8,0,8,8,1
2585,0,8,8,9,1
2586,8,8,9,3,1
2587,8,9,3,0,-1
2588,9,3,0,8,0
2589,3,0,8,6,0
2590,0,8,6,3,0
2591,8,6,3,6,-1
2592,6,3,6,9,1
2593,3,6,9,4,0
2594,6,9,4,5,-1
2595,9,4,5,7,1
2596,4,5,7,7,1
2597,5,7,7,1,1
2598,7,7,1,5,-1
2599,7,1,5,4,-1
2600,1,5,4,2,0
2601,5,4,2,5,-1
2602,4,2,5,3,1
2603,2,5,3,9,-1
2604,5,3,9,8,1
2605,3,9,8,0,0
2606,9,8,0,0,-1
2607,8,0,0,1,0
2608,0,0,1,6,-1
2609,0,1,6,1,0
2610,1,6,1,0,-1
2611,6,1,0,7,0
2612,1,0,7,7,0
2613,0,7,7,4,-1
2614,7,7,4,6,-1
2615,7,4,6,6,-1
2616,4,6,6,6,-1
2617,6,6,6,7,0
2618,6,6,7,3,-1
2619,6,7,3,8,0
2620,7,3,8,8,1
2621,3,8,8,8,1
2622,8,8,8,4,-1
2623,8,8,4,7,0
2624,8,4,7,2,1
2625,4,7,2,4,-1
2626,7,2,4,7,0
2627,2,4,7,8,1
2628,4,7,8,3,1
2629,7,8,3,8,-1
2630,8,3,8,2,1
2631,3,8,2,5,-1
2632,8,2,5,3,1
2633,2,5,3,5,-1
2634,5,3,5,9,1
2635,3,5,9,1,0
2636,5,9,1,2,1
2637,9,1,2,3,1
2638,1,2,3,9,0
2639,2,3,9,6,-1
2640,3,9,6,8,1
2641,9,6,8,7,0
2642,6,8,7,3,1
2643,8,7,3,0,0
2644,7,3,0,5,1
2645,3,0,5,5,-1
2646,0,5,5,4,-1
2647,5,5,4,6,-1
2648,5,4,6,0,0
2649,4,6,0,2,1
2650,6,0,2,3,1
2651,0,2,3,9,-1
2652,2,3,9,8,1
2653,3,9,8,0,-1
2654,9,8,0,1,0
2655,8,0,1,2,1
2656,0,1,2,1,0
2657,1,2,1,4,-1
2658,2,1,4,4,-1
2659,1,4,4,7,1
2660,4,4,7,5,-1
2661,4,7,5,7,0
2662,7,5,7,8,0
2663,5,7,8,4,1
2664,7,8,4,7,0
2665,8,4,7,7,0
2666,4,7,7,4,-1
2667,7,7,4,9,1
2668,7,4,9,9,-1
2669,4,9,9,7,0
2670,9,9,7,9,1
2671,9,7,9,5,-1
2672,7,9,5,8,1
2673,9,5,8,0,-1
2674,5,8,0,0,-1
2675,8,0,0,0,0
2676,0,0,0,0,-1
2677,0,0,0,3,1
2678,0,0,3,2,1
2679,0,3,2,1,-1
2680,3,2,1,9,1
2681,2,1,9,4,-1
2682,1,9,4,3,-1
2683,9,4,3,5,1
2684,4,3,5,1,0
2685,3,5,1,0,1
2686,5,1,0,3,1
2687,1,0,3,6,-1
2688,0,3,6,6,-1
2689,3,6,6,4,1
2690,6,6,4,7,0
2691,6,4,7,1,0
2692,4,7,1,3,0
2693,7,1,3,6,-1
2694,1,3,6,7,1
2695,3,6,7,9,-1
2696,6,7,9,5,-1
2697,7,9,5,7,1
2698,9,5,7,1,0
2699,5,7,1,6,-1
2700,7,1,6,7,0
2701,1,6,7,3,1
2702,6,7,3,6,-1
2703,7,3,6,2,-1
2704,3,6,2,3,-1
2705,6,2,3,1,-1
2706,2,3,1,7,0
2707,3,1,7,8,1
2708,1,7,8,3,0
2709,7,8,3,0,-1
2710,8,3,0,8,1
2711,3,0,8,3,1
2712,0,8,3,2,1
2713,8,3,2,2,0
2714,3,2,2,3,1
2715,2,2,3,2,1
2716,2,3,2,2,0
2717,3,2,2,9,-1
2718,2,2,9,0,-1
2719,2,9,0,8,1
2720,9,0,8,0,-1
2721,0,8,0,8,-1
2722,8,0,8,1,0
2723,0,8,1,8,0
2724,8,1,8,7,0
2725,1,8,7,3,1
2726,8,7,3,9,1
2727,7,3,9,9,-1
2728,3,9,9,8,1
2729,9,9,8,0,-1
2730,9,8,0,2,0
2731,8,0,2,6,-1
2732,0,2,6,8,1
2733,2,6,8,1,0
2734,6,8,1,0,-1
2735,8,1,0,3,1
2736,1,0,3,2,-1
2737,0,3,2,7,-1
2738,3,2,7,5,-1
2739,2,7,5,3,1
2740,7,5,3,9,1
2741,5,3,9,8,1
2742,3,9,8,7,-1
2743,9,8,7,3,1
2744,8,7,3,8,1
2745,7,3,8,7,0
2746,3,8,7,1,0
2747,8,7,1,5,-1
2748,7,1,5,7,-1
2749,1,5,7,9,0
2750,5,7,9,6,-1
2751,7,9,6,3,1
2752,9,6,3,0,0
2753,6,3,0,3,1
2754,3,0,3,8,0
2755,0,3,8,9,0
2756,3,8,9,0,-1
2757,8,9,0,9,-1
2758,9,0,9,9,1
2759,0,9,9,7,0
2760,9,9,7,2,1
2761,9,7,2,7,-1
2762,7,2,7,4,1
2763,2,7,4,4,-1
2764,7,4,4,2,1
2765,4,4,2,3,1
2766,4,2,3,8,1
2767,2,3,8,4,-1
2768,3,8,4,1,0
2769,8,4,1,9,-1
2770,4,1,9,8,1
2771,1,9,8,3,-1
2772,9,8,3,8,0
2773,8,3,8,1,-1
2774,3,8,1,3,1
2775,8,1,3,1,0
2776,1,3,1,5,-1
2777,3,1,5,2,1
2778,1,5,2,6,-1
2779,5,2,6,2,1
2780,2,6,2,2,-1
2781,6,2,2,2,-1
2782,2,2,2,1,0
2783,2,2,1,3,1
2784,2,1,3,5,-1
2785,1,3,5,1,0
2786,3,5,1,9,0
2787,5,1,9,5,-1
2788,1,9,5,7,0
2789,9,5,7,8,1
2790,5,7,8,1,0
2791,7,8,1,3,1
2792,8,1,3,8,0
2793,1,3,8,5,-1
2794,3,8,5,9,1
2795,8,5,9,3,1
2796,5,9,3,3,-1
2797,9,3,3,9,-1
2798,3,3,9,4,-1
2799,3,9,4,1,0
2800,9,4,1,7,0
2801,4,1,7,8,1
2802,1,7,8,2,1
2803,7,8,2,1,0
2804,8,2,1,4,-1
2805,2,1,4,9,1
2806,1,4,9,4,-1
2807,4,9,4,6,-1
2808,9,4,6,5,-1
2809,4,6,5,6,-1
2810,6,5,6,4,-1
2811,5,6,4,4,-1
2812,6,4,4,8,0
2813,4,4,8,3,1
2814,4,8,3,5,-1
2815,8,3,5,9,1
2816,3,5,9,9,-1
2817,5,9,9,7,0
2818,9,9,7,9,1
2819,9,7,9,0,-1
2820,7,9,0,6,-1
2821,9,0,6,4,-1
2822,0,6,4,3,-1
2823,6,4,3,3,1
2824,4,3,3,9,1
2825,3,3,9,9,1
2826,3,9,9,0,-1
2827,9,9,0,9,1
2828,9,0,9,4,-1
2829,0,9,4,6,-1
2830,9,4,6,3,1
2831,4,6,3,6,-1
2832,6,3,6,8,1
2833,3,6,8,0,-1
2834,6,8,0,8,1
2835,8,0,8,3,1
2836,0,8,3,1,0
2837,8,3,1,0,1
2838,3,1,0,3,1
2839,1,0,3,8,1
2840,0,3,8,5,1
2841,3,8,5,4,-1
2842,8,5,4,9,1
2843,5,4,9,6,-1
2844,4,9,6,4,-1
2845,9,6,4,3,1
2846,6,4,3,4,-1
2847,4,3,4,0,1
2848,3,4,0,6,-1
2849,4,0,6,2,1
2850,0,6,2,8,1
2851,6,2,8,2,1
2852,2,8,2,1,-1
2853,8,2,1,1,0
2854,2,1,1,8,1
2855,1,1,8,6,-1
2856,1,8,6,0,-1
2857,8,6,0,8,1
2858,6,0,8,6,-1
2859,0,8,6,2,1
2860,8,6,2,9,-1
2861,6,2,9,1,0
2862,2,9,1,7,0
2863,9,1,7,6,-1
2864,1,7,6,9,0
2865,7,6,9,7,-1
2866,6,9,7,9,-1
2867,9,7,9,2,1
2868,7,9,2,9,1
2869,9,2,9,8,0
2870,2,9,8,7,0
2871,9,8,7,2,1
2872,8,7,2,2,1
2873,7,2,2,1,-1
2874,2,2,1,1,0
2875,2,1,1,7,-1
2876,1,1,7,9,-1
2877,1,7,9,0,0
2878,7,9,0,4,1
2879,9,0,4,6,-1
2880,0,4,6,0,-1
2881,4,6,0,4,-1
2882,6,0,4,4,-1
2883,0,4,4,6,-1
2884,4,4,6,9,1
2885,4,6,9,3,0
2886,6,9,3,2,0
2887,9,3,2,3,1
2888,3,2,3,6,-1
2889,2,3,6,6,-1
2890,3,6,6,0,-1
2891,6,6,0,6,0
2892,6,0,6,6,-1
2893,0,6,6,7,0
2894,6,6,7,2,1
2895,6,7,2,9,-1
2896,7,2,9,7,0
2897,2,9,7,5,-1
2898,9,7,5,5,-1
2899,7,5,5,4,-1
2900,5,5,4,3,-1
2901,5,4,3,3,1
2902,4,3,3,8,1
2903,3,3,8,8,0
2904,3,8,8,4,-1
2905,8,8,4,4,-1
2906,8,4,4,6,-1
2907,4,4,6,7,0
2908,4,6,7,2,1
2909,6,7,2,8,-1
2910,7,2,8,1,0
2911,2,8,1,3,0
2912,8,1,3,2,1
2913,1,3,2,6,0
2914,3,2,6,5,-1
2915,2,6,5,1,0
2916,6,5,1,5,-1
2917,5,1,5,3,1
2918,1,5,3,7,-1
2919,5,3,7,0,-1
2920,3,7,0,5,-1
2921,7,0,5,3,1
2922,0,5,3,5,-1
2923,5,3,5,2,1
2924,3,5,2,3,1
2925,5,2,3,8,0
2926,2,3,8,3,0
2927,3,8,3,0,-1
2928,8,3,0,5,1
2929,3,0,5,5,1
2930,0,5,5,3,1
2931,5,5,3,6,0
2932,5,3,6,1,0
2933,3,6,1,8,1
2934,6,1,8,4,-1
2935,1,8,4,1,0
2936,8,4,1,1,0
2937,4,1,1,9,1
2938,1,1,9,7,0
2939,1,9,7,9,1
2940,9,7,9,8,1
2941,7,9,8,1,0
2942,9,8,1,6,0
2943,8,1,6,1,0
2944,1,6,1,8,-1
2945,6,1,8,3,-1
2946,1,8,3,9,1
2947,8,3,9,5,1
2948,3,9,5,8,0
2949,9,5,8,8,0
2950,5,8,8,7,-1
2951,8,8,7,8,0
2952,8,7,8,2,1
2953,7,8,2,5,-1
2954,8,2,5,4,-1
2955,2,5,4,3,1
2956,5,4,3,0,-1
2957,4,3,0,5,-1
2958,3,0,5,7,1
2959,0,5,7,4,-1
2960,5,7,4,6,-1
2961,7,4,6,9,1
2962,4,6,9,7,-1
2963,6,9,7,1,0
2964,9,7,1,9,-1
2965,7,1,9,7,1
2966,1,9,7,9,-1
2967,9,7,9,2,1
2968,7,9,2,3,-1
2969,9,2,3,2,1
2970,2,3,2,5,-1
2971,3,2,5,2,1
2972,2,5,2,2,-1
2973,5,2,2,1,0
2974,2,2,1,3,1
2975,2,1,3,7,-1
2976,1,3,7,8,1
2977,3,7,8,0,1
2978,7,8,0,5,0
2979,8,0,5,4,-1
2980,0,5,4,4,-1
2981,5,4,4,6,-1
2982,4,4,6,2,-1
2983,4,6,2,7,0
2984,6,2,7,9,1
2985,2,7,9,1,0
2986,7,9,1,2,1
2987,9,1,2,4,-1
2988,1,2,4,6,0
2989,2,4,6,8,0
2990,4,6,8,8,1
2991,6,8,8,4,-1
2992,8,8,4,0,-1
2993,8,4,0,0,0
2994,4,0,0,0,-1
2995,0,0,0,2,-1
2996,0,0,2,1,-1
2997,0,2,1,7,0
2998,2,1,7,7,1
2999,1,7,7,3,1
3000,7,7,3,2,-1
3001,7,3,2,6,-1
3002,3,2,6,8,1
3003,2,6,8,3,1
3004,6,8,3,9,1
3005,8,3,9,1,-1
3006,3,9,1,2,0
3007,9,1,2,4,-1
3008,1,2,4,6,-1
3009,2,4,6,2,0
3010,4,6,2,9,1
3011,6,2,9,8,1
3012,2,9,8,7,0
3013,9,8,7,1,0
3014,8,7,1,4,-1
3015,7,1,4,3,-1
3016,1,4,3,2,1
3017,4,3,2,5,-1
3018,3,2,5,6,-1
3019,2,5,6,3,1
3020,5,6,3,8,1
3021,6,3,8,3,0
3022,3,8,3,8,0
3023,8,3,8,2,1
3024,3,8,2,4,-1
3025,8,2,4,3,0
3026,2,4,3,8,1
3027,4,3,8,7,0
3028,3,8,7,0,-1
3029,8,7,0,8,1
3030,7,0,8,3,1
3031,0,8,3,2,1
3032,8,3,2,2,1
3033,3,2,2,5,-1
3034,2,2,5,2,1
3035,2,5,2,4,-1
3036,5,2,4,7,0
3037,2,4,7,7,1
3038,4,7,7,2,1
3039,7,7,2,9,1
3040,7,2,9,3,1
3041,2,9,3,7,0
3042,9,3,7,8,1
3043,3,7,8,5,1
3044,7,8,5,3,0
3045,8,5,3,2,1
3046,5,3,2,0,1
3047,3,2,0,6,0
3048,2,0,6,3,1
3049,0,6,3,5,-1
3050,6,3,5,0,-1
3051,3,5,0,8,0
3052,5,0,8,2,0
3053,0,8,2,5,-1
3054,8,2,5,5,-1
3055,2,5,5,7,1
3056,5,5,7,9,1
3057,5,7,9,2,1
3058,7,9,2,3,1
3059,9,2,3,8,1
3060,2,3,8,0,-1
3061,3,8,0,7,0
3062,8,0,7,3,-1
3063,0,7,3,0,-1
3064,7,3,0,0,-1
3065,3,0,0,4,-1
3066,0,0,4,5,-1
3067,0,4,5,1,0
3068,4,5,1,0,-1
3069,5,1,0,5,-1
3070,1,0,5,3,1
3071,0,5,3,5,1
3072,5,3,5,3,1
3073,3,5,3,7,0
3074,5,3,7,1,0
3075,3,7,1,2,1
3076,7,1,2,7,0
3077,1,2,7,1,0
3078,2,7,1,0,1
3079,7,1,0,2,1
3080,1,0,2,3,1
3081,0,2,3,5,-1
3082,2,3,5,4,-1
3083,3,5,4,5,-1
3084,5,4,5,9,1
3085,4,5,9,0,-1
3086,5,9,0,9,0
3087,9,0,9,6,-1
3088,0,9,6,1,0
3089,9,6,1,6,0
3090,6,1,6,9,1
3091,1,6,9,9,0
3092,6,9,9,8,1
3093,9,9,8,6,0
3094,9,8,6,5,-1
3095,8,6,5,5,-1
3096,6,5,5,8,1
3097,5,5,8,5,-1
3098,5,8,5,6,0
3099,8,5,6,8,1
3100,5,6,8,8,1
3101,6,8,8,8,0
3102,8,8,8,1,0
3103,8,8,1,8,0
3104,8,1,8,3,0
3105,1,8,3,7,0
3106,8,3,7,1,1
3107,3,7,1,3,1
3108,7,1,3,4,-1
3109,1,3,4,5,-1
3110,3,4,5,8,1
3111,4,5,8,5,-1
3112,5,8,5,8,1
3113,8,5,8,1,-1
3114,5,8,1,0,0
3115,8,1,0,2,1
3116,1,0,2,1,0
3117,0,2,1,9,0
3118,2,1,9,2,1
3119,1,9,2,5,-1
3120,9,2,5,6,-1
3121,2,5,6,3,0
3122,5,6,3,3,1
3123,6,3,3,7,1
3124,3,3,7,8,1
3125,3,7,8,0,-1
3126,7,8,0,8,1
3127,8,0,8,3,-1
3128,0,8,3,7,0
3129,8,3,7,0,0
3130,3,7,0,8,-1
3131,7,0,8,5,-1
3132,0,8,5,2,1
3133,8,5,2,7,-1
3134,5,2,7,9,1
3135,2,7,9,5,0
3136,7,9,5,8,1
3137,9,5,8,1,0
3138,5,8,1,2,0
3139,8,1,2,9,1
3140,1,2,9,5,-1
3141,2,9,5,9,1
3142,9,5,9,9,0
3143,5,9,9,3,0
3144,9,9,3,4,-1
3145,9,3,4,2,1
3146,3,4,2,4,-1
3147,4,2,4,9,-1
3148,2,4,9,5,-1
3149,4,9,5,5,0
3150,9,5,5,3,0
3151,5,5,3,4,-1
3152,5,3,4,4,-1
3153,3,4,4,0,-1
3154,4,4,0,4,1
3155,4,0,4,3,1
3156,0,4,3,3,1
3157,4,3,3,2,0
3158,3,3,2,4,-1
3159,3,2,4,5,-1
3160,2,4,5,9,1
3161,4,5,9,4,-1
3162,5,9,4,8,1
3163,9,4,8,6,-1
3164,4,8,6,9,-1
3165,8,6,9,2,1
3166,6,9,2,0,-1
3167,9,2,0,8,1
3168,2,0,8,9,-1
3169,0,8,9,4,-1
3170,8,9,4,3,1
3171,9,4,3,5,1
3172,4,3,5,0,-1
3173,3,5,0,8,1
3174,5,0,8,3,1
3175,0,8,3,0,0
3176,8,3,0,4,-1
3177,3,0,4,0,-1
3178,0,4,0,1,0
3179,4,0,1,2,1
3180,0,1,2,2,0
3181,1,2,2,5,0
3182,2,2,5,9,0
3183,2,5,9,7,-1
3184,5,9,7,8,0
3185,9,7,8,2,0
3186,7,8,2,3,-1
3187,8,2,3,5,0
3188,2,3,5,4,-1
3189,3,5,4,6,-1
3190,5,4,6,3,0
3191,4,6,3,2,0
3192,6,3,2,9,1
3193,3,2,9,1,-1
3194,2,9,1,9,1
3195,9,1,9,2,1
3196,1,9,2,7,0
3197,9,2,7,3,1
3198,2,7,3,6,1
3199,7,3,6,8,1
3200,3,6,8,7,-1
