,s-3,s-2,s-1,a,r
2151,19,6,10,13,0
2152,6,10,13,5,-1
2153,10,13,5,10,-1
2154,13,5,10,19,0
2155,5,10,19,6,-1
2156,10,19,6,8,1
2157,19,6,8,18,0
2158,6,8,18,1,-1
2159,8,18,1,15,1
2160,18,1,15,5,-1
2161,1,15,5,0,-1
2162,15,5,0,14,1
2163,5,0,14,14,1
2164,0,14,14,8,-1
2165,14,14,8,5,-1
2166,14,8,5,18,-1
2167,8,5,18,1,0
2168,5,18,1,5,-1
2169,18,1,5,5,-1
2170,1,5,5,17,-1
2171,5,5,17,3,1
2172,5,17,3,3,1
2173,17,3,3,13,0
2174,3,3,13,8,1
2175,3,13,8,0,-1
2176,13,8,0,4,-1
2177,8,0,4,1,0
2178,0,4,1,14,0
2179,4,1,14,10,-1
2180,1,14,10,11,-1
2181,14,10,11,1,0
2182,10,11,1,14,1
2183,11,1,14,9,1
2184,1,14,9,18,-1
2185,14,9,18,0,-1
2186,9,18,0,7,0
2187,18,0,7,4,-1
2188,0,7,4,13,0
2189,7,4,13,11,-1
2190,4,13,11,17,0
2191,13,11,17,6,-1
2192,11,17,6,16,-1
2193,17,6,16,19,-1
2194,6,16,19,4,1
2195,16,19,4,0,0
2196,19,4,0,14,1
2197,4,0,14,13,0
2198,0,14,13,0,-1
2199,14,13,0,18,-1
2200,13,0,18,10,0
2201,0,18,10,5,-1
2202,18,10,5,15,1
2203,10,5,15,3,1
2204,5,15,3,2,1
2205,15,3,2,7,1
2206,3,2,7,17,-1
2207,2,7,17,18,-1
2208,7,17,18,5,-1
2209,17,18,5,5,-1
2210,18,5,5,6,0
2211,5,5,6,18,-1
2212,5,6,18,6,-1
2213,6,18,6,13,-1
2214,18,6,13,12,-1
2215,6,13,12,9,1
2216,13,12,9,2,1
2217,12,9,2,11,1
2218,9,2,11,6,-1
2219,2,11,6,9,0
2220,11,6,9,14,1
2221,6,9,14,17,-1
2222,9,14,17,5,1
2223,14,17,5,9,1
2224,17,5,9,16,-1
2225,5,9,16,16,-1
2226,9,16,16,16,-1
2227,16,16,16,17,-1
2228,16,16,17,8,1
2229,16,17,8,9,0
2230,17,8,9,15,1
2231,8,9,15,12,0
2232,9,15,12,2,0
2233,15,12,2,10,0
2234,12,2,10,16,-1
2235,2,10,16,7,-1
2236,10,16,7,8,1
2237,16,7,8,9,0
2238,7,8,9,6,0
2239,8,9,6,0,-1
2240,9,6,0,18,0
2241,6,0,18,15,1
2242,0,18,15,8,0
2243,18,15,8,2,1
2244,15,8,2,15,1
2245,8,2,15,10,-1
2246,2,15,10,19,0
2247,15,10,19,15,-1
2248,10,19,15,12,-1
2249,19,15,12,11,-1
2250,15,12,11,14,1
2251,12,11,14,5,-1
2252,11,14,5,8,-1
2253,14,5,8,0,-1
2254,5,8,0,2,0
2255,8,0,2,9,0
2256,0,2,9,1,0
2257,2,9,1,15,1
2258,9,1,15,14,1
2259,1,15,14,3,1
2260,15,14,3,7,0
2261,14,3,7,7,0
2262,3,7,7,17,-1
2263,7,7,17,10,-1
2264,7,17,10,12,-1
2265,17,10,12,19,1
2266,10,12,19,0,-1
2267,12,19,0,12,-1
2268,19,0,12,6,-1
2269,0,12,6,7,-1
2270,12,6,7,4,0
2271,6,7,4,16,-1
2272,7,4,16,17,-1
2273,4,16,17,18,-1
2274,16,17,18,1,0
2275,17,18,1,10,-1
2276,18,1,10,6,-1
2277,1,10,6,19,0
2278,10,6,19,6,0
2279,6,19,6,4,-1
2280,19,6,4,12,-1
2281,6,4,12,9,1
2282,4,12,9,16,-1
2283,12,9,16,16,-1
2284,9,16,16,15,-1
2285,16,16,15,0,-1
2286,16,15,0,15,1
2287,15,0,15,6,-1
2288,0,15,6,8,1
2289,15,6,8,4,-1
2290,6,8,4,0,0
2291,8,4,0,5,-1
2292,4,0,5,16,0
2293,0,5,16,4,-1
2294,5,16,4,3,1
2295,16,4,3,2,0
2296,4,3,2,11,1
2297,3,2,11,14,0
2298,2,11,14,15,1
2299,11,14,15,15,0
2300,14,15,15,6,-1
2301,15,15,6,18,-1
2302,15,6,18,3,1
2303,6,18,3,8,-1
2304,18,3,8,5,-1
2305,3,8,5,4,-1
2306,8,5,4,11,-1
2307,5,4,11,18,0
2308,4,11,18,10,-1
2309,11,18,10,17,0
2310,18,10,17,12,-1
2311,10,17,12,14,1
2312,17,12,14,11,-1
2313,12,14,11,1,1
2314,14,11,1,13,0
2315,11,1,13,4,0
2316,1,13,4,0,-1
2317,13,4,0,4,-1
2318,4,0,4,7,1
2319,0,4,7,15,1
2320,4,7,15,17,0
2321,7,15,17,5,-1
2322,15,17,5,14,1
2323,17,5,14,5,-1
2324,5,14,5,11,-1
2325,14,5,11,0,1
2326,5,11,0,2,1
2327,11,0,2,2,1
2328,0,2,2,8,1
2329,2,2,8,7,0
2330,2,8,7,9,1
2331,8,7,9,3,1
2332,7,9,3,12,-1
2333,9,3,12,9,1
2334,3,12,9,2,1
2335,12,9,2,1,0
2336,9,2,1,19,0
2337,2,1,19,15,1
2338,1,19,15,12,-1
2339,19,15,12,6,-1
2340,15,12,6,6,-1
2341,12,6,6,16,-1
2342,6,6,16,12,-1
2343,6,16,12,7,0
2344,16,12,7,6,0
2345,12,7,6,5,-1
2346,7,6,5,2,1
2347,6,5,2,10,1
2348,5,2,10,7,1
2349,2,10,7,15,1
2350,10,7,15,16,-1
2351,7,15,16,18,-1
2352,15,16,18,15,1
2353,16,18,15,0,1
2354,18,15,0,14,1
2355,15,0,14,16,-1
2356,0,14,16,11,1
2357,14,16,11,0,-1
2358,16,11,0,14,1
2359,11,0,14,10,-1
2360,0,14,10,1,0
2361,14,10,1,12,-1
2362,10,1,12,12,-1
2363,1,12,12,11,-1
2364,12,12,11,16,1
2365,12,11,16,5,-1
2366,11,16,5,12,-1
2367,16,5,12,16,-1
2368,5,12,16,5,-1
2369,12,16,5,13,0
2370,16,5,13,18,-1
2371,5,13,18,16,-1
2372,13,18,16,5,-1
2373,18,16,5,16,1
2374,16,5,16,18,-1
2375,5,16,18,13,0
2376,16,18,13,18,-1
2377,18,13,18,13,-1
2378,13,18,13,4,-1
2379,18,13,4,12,0
2380,13,4,12,2,0
2381,4,12,2,13,0
2382,12,2,13,16,-1
2383,2,13,16,11,-1
2384,13,16,11,12,1
2385,16,11,12,15,1
2386,11,12,15,4,0
2387,12,15,4,18,-1
2388,15,4,18,14,1
2389,4,18,14,7,-1
2390,18,14,7,8,1
2391,14,7,8,1,0
2392,7,8,1,15,1
2393,8,1,15,16,-1
2394,1,15,16,19,0
2395,15,16,19,11,-1
2396,16,19,11,5,-1
2397,19,11,5,14,0
2398,11,5,14,10,1
2399,5,14,10,16,-1
2400,14,10,16,11,-1
2401,10,16,11,18,-1
2402,16,11,18,18,-1
2403,11,18,18,15,1
2404,18,18,15,6,-1
2405,18,15,6,5,-1
2406,15,6,5,6,-1
2407,6,5,6,9,1
2408,5,6,9,13,0
2409,6,9,13,3,0
2410,9,13,3,16,-1
2411,13,3,16,8,0
2412,3,16,8,0,-1
2413,16,8,0,3,1
2414,8,0,3,4,-1
2415,0,3,4,12,1
2416,3,4,12,13,0
2417,4,12,13,18,-1
2418,12,13,18,8,-1
2419,13,18,8,4,-1
2420,18,8,4,18,-1
2421,8,4,18,5,0
2422,4,18,5,2,1
2423,18,5,2,10,-1
2424,5,2,10,17,0
2425,2,10,17,6,-1
2426,10,17,6,9,1
2427,17,6,9,1,0
2428,6,9,1,4,-1
2429,9,1,4,12,0
2430,1,4,12,9,1
2431,4,12,9,14,1
2432,12,9,14,1,0
2433,9,14,1,9,1
2434,14,1,9,0,-1
2435,1,9,0,9,-1
2436,9,0,9,14,-1
2437,0,9,14,11,-1
2438,9,14,11,15,1
2439,14,11,15,2,0
2440,11,15,2,4,1
2441,15,2,4,18,-1
2442,2,4,18,1,1
2443,4,18,1,14,1
2444,18,1,14,17,1
2445,1,14,17,6,0
2446,14,17,6,12,-1
2447,17,6,12,15,1
2448,6,12,15,14,1
2449,12,15,14,10,-1
2450,15,14,10,9,-1
2451,14,10,9,13,0
2452,10,9,13,8,1
2453,9,13,8,14,0
2454,13,8,14,9,-1
2455,8,14,9,13,0
2456,14,9,13,11,-1
2457,9,13,11,6,-1
2458,13,11,6,18,-1
2459,11,6,18,14,0
2460,6,18,14,5,0
2461,18,14,5,14,1
2462,14,5,14,0,-1
2463,5,14,0,10,-1
2464,14,0,10,1,-1
2465,0,10,1,16,-1
2466,10,1,16,19,-1
2467,1,16,19,13,0
2468,16,19,13,17,0
2469,19,13,17,2,1
2470,13,17,2,13,0
2471,17,2,13,11,-1
2472,2,13,11,18,0
2473,13,11,18,7,0
2474,11,18,7,9,1
2475,18,7,9,15,1
2476,7,9,15,14,-1
2477,9,15,14,7,-1
2478,15,14,7,5,0
2479,14,7,5,6,-1
2480,7,5,6,15,1
2481,5,6,15,7,1
2482,6,15,7,15,1
2483,15,7,15,8,1
2484,7,15,8,6,0
2485,15,8,6,4,-1
2486,8,6,4,0,0
2487,6,4,0,10,-1
2488,4,0,10,1,-1
2489,0,10,1,9,1
2490,10,1,9,6,-1
2491,1,9,6,12,-1
2492,9,6,12,9,-1
2493,6,12,9,18,-1
2494,12,9,18,12,-1
2495,9,18,12,19,1
2496,18,12,19,6,-1
2497,12,19,6,14,1
2498,19,6,14,8,1
2499,6,14,8,8,-1
2500,14,8,8,19,0
2501,8,8,19,17,1
2502,8,19,17,11,-1
2503,19,17,11,15,1
2504,17,11,15,3,1
2505,11,15,3,7,0
2506,15,3,7,4,-1
2507,3,7,4,11,-1
2508,7,4,11,0,-1
2509,4,11,0,3,1
2510,11,0,3,11,-1
2511,0,3,11,7,0
2512,3,11,7,19,0
2513,11,7,19,5,-1
2514,7,19,5,8,1
2515,19,5,8,5,1
2516,5,8,5,0,-1
2517,8,5,0,7,-1
2518,5,0,7,16,-1
2519,0,7,16,2,1
2520,7,16,2,3,1
2521,16,2,3,16,-1
2522,2,3,16,17,0
2523,3,16,17,14,1
2524,16,17,14,3,-1
2525,17,14,3,5,-1
2526,14,3,5,8,-1
2527,3,5,8,6,1
2528,5,8,6,3,1
2529,8,6,3,2,1
2530,6,3,2,14,1
2531,3,2,14,8,-1
2532,2,14,8,19,0
2533,14,8,19,5,-1
2534,8,19,5,1,-1
2535,19,5,1,3,1
2536,5,1,3,5,1
2537,1,3,5,15,1
2538,3,5,15,12,-1
2539,5,15,12,19,0
2540,15,12,19,5,-1
2541,12,19,5,2,1
2542,19,5,2,7,-1
2543,5,2,7,11,1
2544,2,7,11,2,0
2545,7,11,2,11,-1
2546,11,2,11,13,0
2547,2,11,13,14,0
2548,11,13,14,4,-1
2549,13,14,4,18,0
2550,14,4,18,15,1
2551,4,18,15,2,1
2552,18,15,2,5,-1
2553,15,2,5,16,0
2554,2,5,16,1,-1
2555,5,16,1,19,0
2556,16,1,19,10,-1
2557,1,19,10,14,1
2558,19,10,14,14,1
2559,10,14,14,2,1
2560,14,14,2,0,-1
2561,14,2,0,17,0
2562,2,0,17,11,-1
2563,0,17,11,4,-1
2564,17,11,4,9,0
2565,11,4,9,13,-1
2566,4,9,13,4,-1
2567,9,13,4,16,-1
2568,13,4,16,5,-1
2569,4,16,5,11,-1
2570,16,5,11,14,0
2571,5,11,14,11,-1
2572,11,14,11,10,-1
2573,14,11,10,2,1
2574,11,10,2,4,-1
2575,10,2,4,13,0
2576,2,4,13,14,1
2577,4,13,14,4,-1
2578,13,14,4,16,-1
2579,14,4,16,19,-1
2580,4,16,19,15,1
2581,16,19,15,0,-1
2582,19,15,0,12,-1
2583,15,0,12,14,1
2584,0,12,14,17,-1
2585,12,14,17,15,1
2586,14,17,15,4,-1
2587,17,15,4,1,0
2588,15,4,1,0,-1
2589,4,1,0,13,0
2590,1,0,13,6,-1
2591,0,13,6,14,1
2592,13,6,14,12,-1
2593,6,14,12,17,0
2594,14,12,17,8,1
2595,12,17,8,3,1
2596,17,8,3,19,0
2597,8,3,19,19,0
2598,3,19,19,0,-1
2599,19,19,0,13,1
2600,19,0,13,10,-1
2601,0,13,10,3,1
2602,13,10,3,16,-1
2603,10,3,16,0,-1
2604,3,16,0,4,1
2605,16,0,4,15,1
2606,0,4,15,1,0
2607,4,15,1,18,0
2608,15,1,18,17,-1
2609,1,18,17,15,1
2610,18,17,15,16,0
2611,17,15,16,5,-1
2612,15,16,5,3,1
2613,16,5,3,1,1
2614,5,3,1,16,1
2615,3,1,16,9,1
2616,1,16,9,12,0
2617,16,9,12,10,-1
2618,9,12,10,1,1
2619,12,10,1,8,1
2620,10,1,8,3,1
2621,1,8,3,1,-1
2622,8,3,1,7,-1
2623,3,1,7,10,1
2624,1,7,10,2,0
2625,7,10,2,8,0
2626,10,2,8,7,0
2627,2,8,7,4,-1
2628,8,7,4,17,1
2629,7,4,17,16,-1
2630,4,17,16,3,-1
2631,17,16,3,1,1
2632,16,3,1,12,0
2633,3,1,12,7,-1
2634,1,12,7,6,-1
2635,12,7,6,17,-1
2636,7,6,17,10,1
2637,6,17,10,2,1
2638,17,10,2,15,1
2639,10,2,15,8,-1
2640,2,15,8,14,0
2641,15,8,14,16,-1
2642,8,14,16,11,-1
2643,14,16,11,15,0
2644,16,11,15,2,1
2645,11,15,2,5,-1
2646,15,2,5,3,1
2647,2,5,3,6,-1
2648,5,3,6,13,-1
2649,3,6,13,7,-1
2650,6,13,7,13,0
2651,13,7,13,17,-1
2652,7,13,17,12,-1
2653,13,17,12,8,0
2654,17,12,8,16,-1
2655,12,8,16,1,0
2656,8,16,1,19,1
2657,16,1,19,13,-1
2658,1,19,13,18,-1
2659,19,13,18,16,-1
2660,13,18,16,17,0
2661,18,16,17,1,0
2662,16,17,1,1,0
2663,17,1,1,14,-1
2664,1,1,14,6,-1
2665,1,14,6,2,-1
2666,14,6,2,14,1
2667,6,2,14,18,-1
2668,2,14,18,2,-1
2669,14,18,2,0,1
2670,18,2,0,13,0
2671,2,0,13,2,-1
2672,0,13,2,0,1
2673,13,2,0,1,-1
2674,2,0,1,8,-1
2675,0,1,8,15,-1
2676,1,8,15,18,1
2677,8,15,18,11,-1
2678,15,18,11,11,-1
2679,18,11,11,1,0
2680,11,11,1,2,-1
2681,11,1,2,18,-1
2682,1,2,18,0,-1
2683,2,18,0,1,0
2684,18,0,1,15,1
2685,0,1,15,17,1
2686,1,15,17,2,1
2687,15,17,2,12,-1
2688,17,2,12,17,-1
2689,2,12,17,11,-1
2690,12,17,11,9,1
2691,17,11,9,16,-1
2692,11,9,16,5,-1
2693,9,16,5,16,-1
2694,16,5,16,4,-1
2695,5,16,4,3,1
2696,16,4,3,2,1
2697,4,3,2,13,0
2698,3,2,13,18,-1
2699,2,13,18,19,0
2700,13,18,19,17,1
2701,18,19,17,7,0
2702,19,17,7,14,1
2703,17,7,14,12,-1
2704,7,14,12,12,0
2705,14,12,12,16,1
2706,12,12,16,1,0
2707,12,16,1,19,-1
2708,16,1,19,7,0
2709,1,19,7,6,-1
2710,19,7,6,17,-1
2711,7,6,17,17,-1
2712,6,17,17,1,0
2713,17,17,1,17,-1
2714,17,1,17,13,0
2715,1,17,13,9,-1
2716,17,13,9,6,-1
2717,13,9,6,6,-1
2718,9,6,6,1,0
2719,6,6,1,9,1
2720,6,1,9,2,1
2721,1,9,2,2,1
2722,9,2,2,18,-1
2723,2,2,18,7,0
2724,2,18,7,5,-1
2725,18,7,5,15,1
2726,7,5,15,0,-1
2727,5,15,0,13,0
2728,15,0,13,6,1
2729,0,13,6,3,1
2730,13,6,3,14,1
2731,6,3,14,2,0
2732,3,14,2,15,1
2733,14,2,15,3,1
2734,2,15,3,15,1
2735,15,3,15,10,-1
2736,3,15,10,18,0
2737,15,10,18,14,0
2738,10,18,14,16,-1
2739,18,14,16,16,-1
2740,14,16,16,3,1
2741,16,16,3,17,-1
2742,16,3,17,4,1
2743,3,17,4,15,1
2744,17,4,15,7,-1
2745,4,15,7,7,0
2746,15,7,7,15,-1
2747,7,7,15,15,-1
2748,7,15,15,18,-1
2749,15,15,18,6,-1
2750,15,18,6,8,0
2751,18,6,8,6,0
2752,6,8,6,10,1
2753,8,6,10,0,0
2754,6,10,0,7,-1
2755,10,0,7,10,-1
2756,0,7,10,16,-1
2757,7,10,16,4,1
2758,10,16,4,10,1
2759,16,4,10,0,-1
2760,4,10,0,0,-1
2761,10,0,0,10,0
2762,0,0,10,2,1
2763,0,10,2,9,1
2764,10,2,9,17,-1
2765,2,9,17,10,1
2766,9,17,10,14,1
2767,17,10,14,5,1
2768,10,14,5,13,0
2769,14,5,13,17,-1
2770,5,13,17,18,-1
2771,13,17,18,6,-1
2772,17,18,6,11,-1
2773,18,6,11,17,1
2774,6,11,17,17,-1
2775,11,17,17,18,-1
2776,17,17,18,7,0
2777,17,18,7,15,-1
2778,18,7,15,13,0
2779,7,15,13,13,-1
2780,15,13,13,16,-1
2781,13,13,16,12,-1
2782,13,16,12,18,-1
2783,16,12,18,19,0
2784,12,18,19,16,0
2785,18,19,16,12,-1
2786,19,16,12,6,-1
2787,16,12,6,12,1
2788,12,6,12,17,-1
2789,6,12,17,8,0
2790,12,17,8,6,-1
2791,17,8,6,1,0
2792,8,6,1,7,0
2793,6,1,7,8,1
2794,1,7,8,10,1
2795,7,8,10,2,1
2796,8,10,2,13,1
2797,10,2,13,5,-1
2798,2,13,5,15,1
2799,13,5,15,8,-1
2800,5,15,8,14,1
2801,15,8,14,1,-1
2802,8,14,1,17,0
2803,14,1,17,0,-1
2804,1,17,0,3,0
2805,17,0,3,0,-1
2806,0,3,0,18,0
2807,3,0,18,18,-1
2808,0,18,18,5,-1
2809,18,18,5,12,-1
2810,18,5,12,3,1
2811,5,12,3,3,-1
2812,12,3,3,6,1
2813,3,3,6,4,-1
2814,3,6,4,12,0
2815,6,4,12,1,0
2816,4,12,1,6,-1
2817,12,1,6,11,-1
2818,1,6,11,11,-1
2819,6,11,11,18,-1
2820,11,11,18,13,0
2821,11,18,13,3,1
2822,18,13,3,9,-1
2823,13,3,9,2,0
2824,3,9,2,6,-1
2825,9,2,6,13,0
2826,2,6,13,14,1
2827,6,13,14,16,-1
2828,13,14,16,1,0
2829,14,16,1,17,1
2830,16,1,17,17,-1
2831,1,17,17,10,-1
2832,17,17,10,3,0
2833,17,10,3,2,1
2834,10,3,2,9,0
2835,3,2,9,18,-1
2836,2,9,18,9,1
2837,9,18,9,5,0
2838,18,9,5,9,1
2839,9,5,9,7,0
2840,5,9,7,0,-1
2841,9,7,0,6,-1
2842,7,0,6,17,-1
2843,0,6,17,18,0
2844,6,17,18,16,-1
2845,17,18,16,5,-1
2846,18,16,5,2,1
2847,16,5,2,2,0
2848,5,2,2,8,0
2849,2,2,8,0,-1
2850,2,8,0,4,-1
2851,8,0,4,3,1
2852,0,4,3,6,-1
2853,4,3,6,18,-1
2854,3,6,18,11,-1
2855,6,18,11,19,0
2856,18,11,19,14,1
2857,11,19,14,13,1
2858,19,14,13,19,0
2859,14,13,19,2,1
2860,13,19,2,19,0
2861,19,2,19,17,-1
2862,2,19,17,4,-1
2863,19,17,4,18,-1
2864,17,4,18,18,-1
2865,4,18,18,13,1
2866,18,18,13,7,-1
2867,18,13,7,15,1
2868,13,7,15,0,-1
2869,7,15,0,12,-1
2870,15,0,12,18,-1
2871,0,12,18,2,1
2872,12,18,2,7,0
2873,18,2,7,2,1
2874,2,7,2,17,-1
2875,7,2,17,3,1
2876,2,17,3,3,1
2877,17,3,3,13,0
2878,3,3,13,11,0
2879,3,13,11,7,0
2880,13,11,7,10,-1
2881,11,7,10,7,0
2882,7,10,7,18,-1
2883,10,7,18,16,-1
2884,7,18,16,7,1
2885,18,16,7,11,-1
2886,16,7,11,2,-1
2887,7,11,2,19,-1
2888,11,2,19,18,-1
2889,2,19,18,2,1
2890,19,18,2,4,-1
2891,18,2,4,19,1
2892,2,4,19,18,0
2893,4,19,18,3,1
2894,19,18,3,13,0
2895,18,3,13,4,-1
2896,3,13,4,10,-1
2897,13,4,10,18,-1
2898,4,10,18,13,1
2899,10,18,13,13,0
2900,18,13,13,2,1
2901,13,13,2,14,0
2902,13,2,14,2,1
2903,2,14,2,17,-1
2904,14,2,17,7,0
2905,2,17,7,19,0
2906,17,7,19,2,1
2907,7,19,2,2,0
2908,19,2,2,4,1
2909,2,2,4,5,-1
2910,2,4,5,11,-1
2911,4,5,11,3,1
2912,5,11,3,11,-1
2913,11,3,11,18,-1
2914,3,11,18,14,0
2915,11,18,14,5,-1
2916,18,14,5,19,0
2917,14,5,19,12,-1
2918,5,19,12,6,-1
2919,19,12,6,4,-1
2920,12,6,4,6,0
2921,6,4,6,19,0
2922,4,6,19,6,0
2923,6,19,6,8,1
2924,19,6,8,4,-1
2925,6,8,4,10,1
2926,8,4,10,0,-1
2927,4,10,0,14,1
2928,10,0,14,4,-1
2929,0,14,4,15,0
2930,14,4,15,0,-1
2931,4,15,0,15,1
2932,15,0,15,16,1
2933,0,15,16,1,0
2934,15,16,1,10,-1
2935,16,1,10,17,1
2936,1,10,17,13,0
2937,10,17,13,3,1
2938,17,13,3,6,-1
2939,13,3,6,5,-1
2940,3,6,5,6,-1
2941,6,5,6,7,0
2942,5,6,7,4,0
2943,6,7,4,12,-1
2944,7,4,12,12,-1
2945,4,12,12,0,-1
2946,12,12,0,15,1
2947,12,0,15,0,1
2948,0,15,0,3,-1
2949,15,0,3,15,-1
2950,0,3,15,10,-1
2951,3,15,10,4,-1
2952,15,10,4,7,0
2953,10,4,7,4,-1
2954,4,7,4,1,0
2955,7,4,1,12,-1
2956,4,1,12,16,-1
2957,1,12,16,5,-1
2958,12,16,5,11,-1
2959,16,5,11,11,-1
2960,5,11,11,11,-1
2961,11,11,11,12,-1
2962,11,11,12,14,1
2963,11,12,14,16,-1
2964,12,14,16,2,1
2965,14,16,2,14,0
2966,16,2,14,10,-1
2967,2,14,10,17,-1
2968,14,10,17,2,1
2969,10,17,2,6,0
2970,17,2,6,12,-1
2971,2,6,12,8,1
2972,6,12,8,9,1
2973,12,8,9,3,1
2974,8,9,3,3,1
2975,9,3,3,13,0
2976,3,3,13,15,-1
2977,3,13,15,14,1
2978,13,15,14,1,-1
2979,15,14,1,15,1
2980,14,1,15,8,1
2981,1,15,8,6,0
2982,15,8,6,12,0
2983,8,6,12,19,0
2984,6,12,19,15,1
2985,12,19,15,9,1
2986,19,15,9,14,0
2987,15,9,14,9,0
2988,9,14,9,13,0
2989,14,9,13,15,-1
2990,9,13,15,1,1
2991,13,15,1,15,-1
2992,15,1,15,18,-1
2993,1,15,18,0,0
2994,15,18,0,4,1
2995,18,0,4,19,-1
2996,0,4,19,9,0
2997,4,19,9,0,-1
2998,19,9,0,1,0
2999,9,0,1,14,1
3000,model: DQN_STOC,episode: 3000,T: 3,Num of Category: 20,M(Batch): 3
