,s-3,s-2,s-1,a,r
1101,0,0,0,0,0
1102,0,0,0,10,-1
1103,0,0,10,0,0
1104,0,10,0,0,-1
1105,10,0,0,0,0
1106,0,0,0,0,-1
1107,0,0,0,10,-1
1108,0,0,10,0,0
1109,0,10,0,0,-1
1110,10,0,0,0,-1
1111,0,0,0,0,1
1112,0,0,0,0,-1
1113,0,0,0,17,1
1114,0,0,17,0,0
1115,0,17,0,17,0
1116,17,0,17,0,1
1117,0,17,0,0,0
1118,17,0,0,0,-1
1119,0,0,0,0,-1
1120,0,0,0,13,0
1121,0,0,13,0,0
1122,0,13,0,0,-1
1123,13,0,0,0,0
1124,0,0,0,0,-1
1125,0,0,0,0,1
1126,0,0,0,0,-1
1127,0,0,0,0,-1
1128,0,0,0,0,-1
1129,0,0,0,12,1
1130,0,0,12,0,-1
1131,0,12,0,0,0
1132,12,0,0,0,-1
1133,0,0,0,0,0
1134,0,0,0,0,-1
1135,0,0,0,0,-1
1136,0,0,0,13,0
1137,0,0,13,6,-1
1138,0,13,6,0,-1
1139,13,6,0,0,0
1140,6,0,0,0,-1
1141,0,0,0,5,-1
1142,0,0,5,0,-1
1143,0,5,0,0,-1
1144,5,0,0,0,-1
1145,0,0,0,0,-1
1146,0,0,0,0,0
1147,0,0,0,18,-1
1148,0,0,18,3,-1
1149,0,18,3,0,-1
1150,18,3,0,0,-1
1151,3,0,0,0,0
1152,0,0,0,0,-1
1153,0,0,0,0,0
1154,0,0,0,0,0
1155,0,0,0,18,-1
1156,0,0,18,0,-1
1157,0,18,0,0,-1
1158,18,0,0,0,-1
1159,0,0,0,5,-1
1160,0,0,5,0,-1
1161,0,5,0,0,-1
1162,5,0,0,16,-1
1163,0,0,16,0,-1
1164,0,16,0,13,-1
1165,16,0,13,0,-1
1166,0,13,0,0,-1
1167,13,0,0,6,-1
1168,0,0,6,0,-1
1169,0,6,0,17,0
1170,6,0,17,0,0
1171,0,17,0,9,1
1172,17,0,9,0,1
1173,0,9,0,0,0
1174,9,0,0,0,-1
1175,0,0,0,0,0
1176,0,0,0,0,-1
1177,0,0,0,11,-1
1178,0,0,11,0,-1
1179,0,11,0,0,0
1180,11,0,0,0,-1
1181,0,0,0,0,-1
1182,0,0,0,0,-1
1183,0,0,0,1,0
1184,0,0,1,0,-1
1185,0,1,0,0,-1
1186,1,0,0,0,-1
1187,0,0,0,0,-1
1188,0,0,0,0,-1
1189,0,0,0,0,0
1190,0,0,0,0,0
1191,0,0,0,0,-1
1192,0,0,0,0,-1
1193,0,0,0,0,-1
1194,0,0,0,0,-1
1195,0,0,0,0,-1
1196,0,0,0,0,-1
1197,0,0,0,0,-1
1198,0,0,0,16,-1
1199,0,0,16,0,0
1200,0,16,0,0,-1
1201,16,0,0,0,-1
1202,0,0,0,0,-1
1203,0,0,0,0,1
1204,0,0,0,14,1
1205,0,0,14,15,1
1206,0,14,15,0,-1
1207,14,15,0,6,-1
1208,15,0,6,0,-1
1209,0,6,0,0,-1
1210,6,0,0,0,-1
1211,0,0,0,0,-1
1212,0,0,0,0,-1
1213,0,0,0,0,-1
1214,0,0,0,0,0
1215,0,0,0,0,-1
1216,0,0,0,0,-1
1217,0,0,0,2,1
1218,0,0,2,0,-1
1219,0,2,0,4,-1
1220,2,0,4,0,-1
1221,0,4,0,0,-1
1222,4,0,0,0,0
1223,0,0,0,0,1
1224,0,0,0,0,-1
1225,0,0,0,0,-1
1226,0,0,0,0,0
1227,0,0,0,0,-1
1228,0,0,0,0,-1
1229,0,0,0,0,-1
1230,0,0,0,0,-1
1231,0,0,0,0,-1
1232,0,0,0,6,-1
1233,0,0,6,0,-1
1234,0,6,0,0,-1
1235,6,0,0,0,-1
1236,0,0,0,17,-1
1237,0,0,17,0,-1
1238,0,17,0,0,0
1239,17,0,0,0,-1
1240,0,0,0,15,-1
1241,0,0,15,0,0
1242,0,15,0,0,-1
1243,15,0,0,0,-1
1244,0,0,0,0,-1
1245,0,0,0,0,-1
1246,0,0,0,7,-1
1247,0,0,7,5,-1
1248,0,7,5,4,-1
1249,7,5,4,0,-1
1250,5,4,0,0,0
1251,4,0,0,0,0
1252,0,0,0,0,0
1253,0,0,0,0,0
1254,0,0,0,0,-1
1255,0,0,0,0,-1
1256,0,0,0,0,0
1257,0,0,0,0,-1
1258,0,0,0,0,-1
1259,0,0,0,0,-1
1260,0,0,0,0,-1
1261,0,0,0,12,-1
1262,0,0,12,0,-1
1263,0,12,0,0,-1
1264,12,0,0,0,-1
1265,0,0,0,0,-1
1266,0,0,0,0,-1
1267,0,0,0,0,0
1268,0,0,0,0,-1
1269,0,0,0,14,1
1270,0,0,14,0,-1
1271,0,14,0,0,-1
1272,14,0,0,0,0
1273,0,0,0,0,0
1274,0,0,0,0,-1
1275,0,0,0,0,0
1276,0,0,0,0,-1
1277,0,0,0,0,-1
1278,0,0,0,11,-1
1279,0,0,11,0,-1
1280,0,11,0,0,-1
1281,11,0,0,0,0
1282,0,0,0,0,0
1283,0,0,0,0,-1
1284,0,0,0,0,-1
1285,0,0,0,9,1
1286,0,0,9,13,0
1287,0,9,13,0,-1
1288,9,13,0,0,-1
1289,13,0,0,0,-1
1290,0,0,0,0,-1
1291,0,0,0,0,-1
1292,0,0,0,0,-1
1293,0,0,0,0,0
1294,0,0,0,8,1
1295,0,0,8,0,-1
1296,0,8,0,0,-1
1297,8,0,0,0,-1
1298,0,0,0,19,0
1299,0,0,19,0,-1
1300,0,19,0,6,-1
1301,19,0,6,0,-1
1302,0,6,0,0,-1
1303,6,0,0,5,-1
1304,0,0,5,0,1
1305,0,5,0,0,-1
1306,5,0,0,0,-1
1307,0,0,0,0,0
1308,0,0,0,0,-1
1309,0,0,0,4,-1
1310,0,0,4,0,0
1311,0,4,0,0,-1
1312,4,0,0,17,-1
1313,0,0,17,0,1
1314,0,17,0,17,-1
1315,17,0,17,6,-1
1316,0,17,6,0,-1
1317,17,6,0,0,-1
1318,6,0,0,0,-1
1319,0,0,0,0,-1
1320,0,0,0,1,0
1321,0,0,1,0,-1
1322,0,1,0,0,0
1323,1,0,0,11,-1
1324,0,0,11,0,-1
1325,0,11,0,0,0
1326,11,0,0,0,-1
1327,0,0,0,0,-1
1328,0,0,0,6,-1
1329,0,0,6,0,-1
1330,0,6,0,11,-1
1331,6,0,11,3,-1
1332,0,11,3,0,-1
1333,11,3,0,0,-1
1334,3,0,0,0,0
1335,0,0,0,0,-1
1336,0,0,0,0,-1
1337,0,0,0,0,0
1338,0,0,0,0,-1
1339,0,0,0,0,0
1340,0,0,0,0,-1
1341,0,0,0,0,0
1342,0,0,0,0,-1
1343,0,0,0,0,-1
1344,0,0,0,0,-1
1345,0,0,0,0,-1
1346,0,0,0,0,-1
1347,0,0,0,0,0
1348,0,0,0,0,-1
1349,0,0,0,0,-1
1350,0,0,0,0,0
1351,0,0,0,0,-1
1352,0,0,0,0,-1
1353,0,0,0,7,-1
1354,0,0,7,12,1
1355,0,7,12,0,-1
1356,7,12,0,0,-1
1357,12,0,0,6,-1
1358,0,0,6,0,0
1359,0,6,0,0,-1
1360,6,0,0,0,-1
1361,0,0,0,0,-1
1362,0,0,0,0,0
1363,0,0,0,16,-1
1364,0,0,16,0,-1
1365,0,16,0,0,0
1366,16,0,0,10,-1
1367,0,0,10,0,-1
1368,0,10,0,0,-1
1369,10,0,0,0,-1
1370,0,0,0,0,1
1371,0,0,0,5,-1
1372,0,0,5,0,-1
1373,0,5,0,0,-1
1374,5,0,0,0,0
1375,0,0,0,0,0
1376,0,0,0,0,-1
1377,0,0,0,0,-1
1378,0,0,0,0,-1
1379,0,0,0,0,-1
1380,0,0,0,8,1
1381,0,0,8,0,-1
1382,0,8,0,0,0
1383,8,0,0,3,-1
1384,0,0,3,0,0
1385,0,3,0,0,-1
1386,3,0,0,0,-1
1387,0,0,0,0,-1
1388,0,0,0,13,0
1389,0,0,13,0,-1
1390,0,13,0,0,-1
1391,13,0,0,0,-1
1392,0,0,0,0,-1
1393,0,0,0,0,-1
1394,0,0,0,0,-1
1395,0,0,0,0,0
1396,0,0,0,0,0
1397,0,0,0,0,-1
1398,0,0,0,0,-1
1399,0,0,0,0,-1
1400,0,0,0,16,1
1401,0,0,16,0,1
1402,0,16,0,0,-1
1403,16,0,0,0,-1
1404,0,0,0,0,-1
1405,0,0,0,0,1
1406,0,0,0,0,-1
1407,0,0,0,0,0
1408,0,0,0,0,0
1409,0,0,0,0,-1
1410,0,0,0,0,-1
1411,0,0,0,14,1
1412,0,0,14,0,0
1413,0,14,0,0,0
1414,14,0,0,0,-1
1415,0,0,0,0,0
1416,0,0,0,0,-1
1417,0,0,0,0,0
1418,0,0,0,18,-1
1419,0,0,18,0,-1
1420,0,18,0,1,0
1421,18,0,1,0,1
1422,0,1,0,0,0
1423,1,0,0,0,-1
1424,0,0,0,0,-1
1425,0,0,0,4,-1
1426,0,0,4,0,0
1427,0,4,0,1,0
1428,4,0,1,0,-1
1429,0,1,0,0,-1
1430,1,0,0,0,-1
1431,0,0,0,0,-1
1432,0,0,0,0,0
1433,0,0,0,0,1
1434,0,0,0,0,0
1435,0,0,0,12,-1
1436,0,0,12,1,0
1437,0,12,1,0,-1
1438,12,1,0,0,-1
1439,1,0,0,0,-1
1440,0,0,0,11,-1
1441,0,0,11,0,-1
1442,0,11,0,18,-1
1443,11,0,18,17,-1
1444,0,18,17,0,0
1445,18,17,0,3,1
1446,17,0,3,0,-1
1447,0,3,0,0,-1
1448,3,0,0,0,-1
1449,0,0,0,12,-1
1450,0,0,12,0,-1
1451,0,12,0,0,-1
1452,12,0,0,0,0
1453,0,0,0,14,1
1454,0,0,14,0,-1
1455,0,14,0,0,-1
1456,14,0,0,0,0
1457,0,0,0,0,1
1458,0,0,0,0,-1
1459,0,0,0,0,-1
1460,0,0,0,16,-1
1461,0,0,16,0,-1
1462,0,16,0,0,-1
1463,16,0,0,0,-1
1464,0,0,0,0,-1
1465,0,0,0,5,-1
1466,0,0,5,0,-1
1467,0,5,0,18,-1
1468,5,0,18,0,-1
1469,0,18,0,0,-1
1470,18,0,0,0,-1
1471,0,0,0,0,0
1472,0,0,0,0,-1
1473,0,0,0,0,-1
1474,0,0,0,0,-1
1475,0,0,0,0,-1
1476,0,0,0,0,0
1477,0,0,0,6,-1
1478,0,0,6,0,-1
1479,0,6,0,16,-1
1480,6,0,16,0,-1
1481,0,16,0,0,-1
1482,16,0,0,7,0
1483,0,0,7,0,1
1484,0,7,0,0,0
1485,7,0,0,0,-1
1486,0,0,0,0,-1
1487,0,0,0,14,1
1488,0,0,14,0,-1
1489,0,14,0,0,-1
1490,14,0,0,0,-1
1491,0,0,0,0,-1
1492,0,0,0,0,0
1493,0,0,0,0,-1
1494,0,0,0,1,0
1495,0,0,1,0,1
1496,0,1,0,0,-1
1497,1,0,0,0,0
1498,0,0,0,0,-1
1499,0,0,0,0,-1
1500,0,0,0,0,0
1501,0,0,0,0,-1
1502,0,0,0,0,-1
1503,0,0,0,0,-1
1504,0,0,0,0,-1
1505,0,0,0,0,-1
1506,0,0,0,0,0
1507,0,0,0,0,-1
1508,0,0,0,0,-1
1509,0,0,0,0,-1
1510,0,0,0,0,-1
1511,0,0,0,0,-1
1512,0,0,0,0,0
1513,0,0,0,7,0
1514,0,0,7,0,-1
1515,0,7,0,0,0
1516,7,0,0,0,-1
1517,0,0,0,0,-1
1518,0,0,0,0,-1
1519,0,0,0,0,-1
1520,0,0,0,0,-1
1521,0,0,0,0,-1
1522,0,0,0,0,-1
1523,0,0,0,0,-1
1524,0,0,0,0,0
1525,0,0,0,0,-1
1526,0,0,0,0,-1
1527,0,0,0,0,-1
1528,0,0,0,0,-1
1529,0,0,0,0,-1
1530,0,0,0,0,0
1531,0,0,0,0,0
1532,0,0,0,0,-1
1533,0,0,0,0,-1
1534,0,0,0,0,-1
1535,0,0,0,0,-1
1536,0,0,0,0,-1
1537,0,0,0,0,0
1538,0,0,0,11,-1
1539,0,0,11,3,0
1540,0,11,3,0,-1
1541,11,3,0,0,-1
1542,3,0,0,0,-1
1543,0,0,0,0,-1
1544,0,0,0,10,-1
1545,0,0,10,3,1
1546,0,10,3,0,-1
1547,10,3,0,18,-1
1548,3,0,18,0,-1
1549,0,18,0,0,-1
1550,18,0,0,0,-1
1551,0,0,0,0,-1
1552,0,0,0,0,-1
1553,0,0,0,17,-1
1554,0,0,17,0,-1
1555,0,17,0,0,0
1556,17,0,0,2,0
1557,0,0,2,0,1
1558,0,2,0,0,-1
1559,2,0,0,13,-1
1560,0,0,13,0,-1
1561,0,13,0,0,0
1562,13,0,0,7,0
1563,0,0,7,11,-1
1564,0,7,11,0,-1
1565,7,11,0,15,-1
1566,11,0,15,0,0
1567,0,15,0,0,-1
1568,15,0,0,0,-1
1569,0,0,0,0,-1
1570,0,0,0,0,-1
1571,0,0,0,0,1
1572,0,0,0,5,0
1573,0,0,5,0,-1
1574,0,5,0,0,-1
1575,5,0,0,0,-1
1576,0,0,0,15,1
1577,0,0,15,18,-1
1578,0,15,18,0,-1
1579,15,18,0,0,-1
1580,18,0,0,16,-1
1581,0,0,16,0,0
1582,0,16,0,0,-1
1583,16,0,0,0,-1
1584,0,0,0,0,-1
1585,0,0,0,0,-1
1586,0,0,0,0,-1
1587,0,0,0,0,-1
1588,0,0,0,0,-1
1589,0,0,0,0,0
1590,0,0,0,13,0
1591,0,0,13,0,-1
1592,0,13,0,0,-1
1593,13,0,0,0,0
1594,0,0,0,0,0
1595,0,0,0,0,0
1596,0,0,0,3,1
1597,0,0,3,0,-1
1598,0,3,0,0,0
1599,3,0,0,0,-1
1600,0,0,0,0,-1
1601,0,0,0,0,-1
1602,0,0,0,0,-1
1603,0,0,0,0,-1
1604,0,0,0,0,-1
1605,0,0,0,0,-1
1606,0,0,0,0,0
1607,0,0,0,13,0
1608,0,0,13,0,1
1609,0,13,0,0,-1
1610,13,0,0,0,0
1611,0,0,0,11,-1
1612,0,0,11,0,-1
1613,0,11,0,0,0
1614,11,0,0,3,0
1615,0,0,3,16,-1
1616,0,3,16,0,0
1617,3,16,0,0,-1
1618,16,0,0,0,0
1619,0,0,0,15,0
1620,0,0,15,0,0
1621,0,15,0,0,1
1622,15,0,0,0,-1
1623,0,0,0,0,-1
1624,0,0,0,0,-1
1625,0,0,0,0,-1
1626,0,0,0,0,0
1627,0,0,0,10,-1
1628,0,0,10,0,-1
1629,0,10,0,0,1
1630,10,0,0,0,0
1631,0,0,0,0,0
1632,0,0,0,0,0
1633,0,0,0,0,-1
1634,0,0,0,0,-1
1635,0,0,0,0,0
1636,0,0,0,0,-1
1637,0,0,0,0,-1
1638,0,0,0,16,-1
1639,0,0,16,0,-1
1640,0,16,0,0,-1
1641,16,0,0,0,-1
1642,0,0,0,0,1
1643,0,0,0,0,-1
1644,0,0,0,0,-1
1645,0,0,0,6,1
1646,0,0,6,0,-1
1647,0,6,0,0,0
1648,6,0,0,0,0
1649,0,0,0,0,-1
1650,0,0,0,13,0
1651,0,0,13,0,-1
1652,0,13,0,0,1
1653,13,0,0,0,-1
1654,0,0,0,0,0
1655,0,0,0,0,-1
1656,0,0,0,19,0
1657,0,0,19,0,0
1658,0,19,0,0,-1
1659,19,0,0,0,-1
1660,0,0,0,0,0
1661,0,0,0,0,0
1662,0,0,0,0,-1
1663,0,0,0,0,0
1664,0,0,0,0,-1
1665,0,0,0,0,0
1666,0,0,0,7,0
1667,0,0,7,18,1
1668,0,7,18,0,-1
1669,7,18,0,0,-1
1670,18,0,0,13,-1
1671,0,0,13,9,0
1672,0,13,9,0,0
1673,13,9,0,0,0
1674,9,0,0,0,-1
1675,0,0,0,0,-1
1676,0,0,0,0,0
1677,0,0,0,0,-1
1678,0,0,0,0,-1
1679,0,0,0,4,-1
1680,0,0,4,0,-1
1681,0,4,0,0,-1
1682,4,0,0,6,-1
1683,0,0,6,0,-1
1684,0,6,0,0,-1
1685,6,0,0,0,-1
1686,0,0,0,0,0
1687,0,0,0,0,-1
1688,0,0,0,19,0
1689,0,0,19,12,0
1690,0,19,12,0,-1
1691,19,12,0,0,0
1692,12,0,0,0,-1
1693,0,0,0,1,0
1694,0,0,1,0,1
1695,0,1,0,0,1
1696,1,0,0,0,-1
1697,0,0,0,0,0
1698,0,0,0,17,1
1699,0,0,17,0,1
1700,0,17,0,0,0
1701,17,0,0,0,-1
1702,0,0,0,0,-1
1703,0,0,0,0,-1
1704,0,0,0,0,0
1705,0,0,0,0,-1
1706,0,0,0,0,0
1707,0,0,0,0,-1
1708,0,0,0,0,-1
1709,0,0,0,0,-1
1710,0,0,0,0,-1
1711,0,0,0,0,-1
1712,0,0,0,0,0
1713,0,0,0,0,-1
1714,0,0,0,0,0
1715,0,0,0,0,-1
1716,0,0,0,0,-1
1717,0,0,0,0,0
1718,0,0,0,0,-1
1719,0,0,0,0,-1
1720,0,0,0,0,-1
1721,0,0,0,13,0
1722,0,0,13,0,-1
1723,0,13,0,0,0
1724,13,0,0,0,0
1725,0,0,0,0,0
1726,0,0,0,0,-1
1727,0,0,0,0,-1
1728,0,0,0,0,-1
1729,0,0,0,0,-1
1730,0,0,0,0,0
1731,0,0,0,0,-1
1732,0,0,0,0,-1
1733,0,0,0,0,-1
1734,0,0,0,0,-1
1735,0,0,0,0,-1
1736,0,0,0,0,0
1737,0,0,0,0,-1
1738,0,0,0,0,-1
1739,0,0,0,0,-1
1740,0,0,0,0,-1
1741,0,0,0,0,-1
1742,0,0,0,12,-1
1743,0,0,12,0,-1
1744,0,12,0,0,-1
1745,12,0,0,0,0
1746,0,0,0,0,-1
1747,0,0,0,0,-1
1748,0,0,0,0,0
1749,0,0,0,0,0
1750,0,0,0,0,-1
1751,0,0,0,0,-1
1752,0,0,0,0,-1
1753,0,0,0,0,-1
1754,0,0,0,3,1
1755,0,0,3,0,-1
1756,0,3,0,0,-1
1757,3,0,0,0,-1
1758,0,0,0,0,-1
1759,0,0,0,0,-1
1760,0,0,0,0,-1
1761,0,0,0,0,-1
1762,0,0,0,0,1
1763,0,0,0,0,-1
1764,0,0,0,0,-1
1765,0,0,0,0,0
1766,0,0,0,0,-1
1767,0,0,0,0,0
1768,0,0,0,0,-1
1769,0,0,0,6,0
1770,0,0,6,0,-1
1771,0,6,0,0,-1
1772,6,0,0,0,-1
1773,0,0,0,16,0
1774,0,0,16,11,-1
1775,0,16,11,0,0
1776,16,11,0,0,-1
1777,11,0,0,0,-1
1778,0,0,0,10,-1
1779,0,0,10,0,0
1780,0,10,0,0,-1
1781,10,0,0,0,-1
1782,0,0,0,0,-1
1783,0,0,0,0,-1
1784,0,0,0,18,-1
1785,0,0,18,0,-1
1786,0,18,0,10,0
1787,18,0,10,0,-1
1788,0,10,0,4,1
1789,10,0,4,0,-1
1790,0,4,0,0,-1
1791,4,0,0,1,0
1792,0,0,1,2,1
1793,0,1,2,0,0
1794,1,2,0,0,-1
1795,2,0,0,0,-1
1796,0,0,0,0,1
1797,0,0,0,0,0
1798,0,0,0,0,0
1799,0,0,0,0,-1
1800,0,0,0,0,-1
1801,0,0,0,0,-1
1802,0,0,0,19,0
1803,0,0,19,0,1
1804,0,19,0,0,-1
1805,19,0,0,0,-1
1806,0,0,0,0,0
1807,0,0,0,0,-1
1808,0,0,0,0,-1
1809,0,0,0,9,1
1810,0,0,9,0,-1
1811,0,9,0,0,-1
1812,9,0,0,0,-1
1813,0,0,0,0,-1
1814,0,0,0,0,-1
1815,0,0,0,0,-1
1816,0,0,0,0,-1
1817,0,0,0,0,-1
1818,0,0,0,0,-1
1819,0,0,0,0,-1
1820,0,0,0,18,-1
1821,0,0,18,0,-1
1822,0,18,0,0,1
1823,18,0,0,0,1
1824,0,0,0,0,0
1825,0,0,0,3,0
1826,0,0,3,0,-1
1827,0,3,0,0,-1
1828,3,0,0,0,-1
1829,0,0,0,0,-1
1830,0,0,0,0,-1
1831,0,0,0,8,1
1832,0,0,8,12,-1
1833,0,8,12,0,-1
1834,8,12,0,0,-1
1835,12,0,0,0,-1
1836,0,0,0,0,0
1837,0,0,0,0,-1
1838,0,0,0,0,-1
1839,0,0,0,0,0
1840,0,0,0,0,0
1841,0,0,0,0,-1
1842,0,0,0,0,-1
1843,0,0,0,0,-1
1844,0,0,0,0,0
1845,0,0,0,0,-1
1846,0,0,0,0,-1
1847,0,0,0,0,0
1848,0,0,0,0,0
1849,0,0,0,0,-1
1850,0,0,0,0,-1
1851,0,0,0,0,1
1852,0,0,0,12,-1
1853,0,0,12,0,-1
1854,0,12,0,0,0
1855,12,0,0,0,-1
1856,0,0,0,0,-1
1857,0,0,0,0,-1
1858,0,0,0,1,0
1859,0,0,1,0,-1
1860,0,1,0,0,-1
1861,1,0,0,0,0
1862,0,0,0,0,-1
1863,0,0,0,0,-1
1864,0,0,0,0,-1
1865,0,0,0,0,-1
1866,0,0,0,0,-1
1867,0,0,0,0,-1
1868,0,0,0,0,-1
1869,0,0,0,0,-1
1870,0,0,0,16,-1
1871,0,0,16,0,-1
1872,0,16,0,12,-1
1873,16,0,12,0,-1
1874,0,12,0,0,0
1875,12,0,0,0,-1
1876,0,0,0,0,-1
1877,0,0,0,0,1
1878,0,0,0,0,-1
1879,0,0,0,0,-1
1880,0,0,0,0,-1
1881,0,0,0,0,-1
1882,0,0,0,0,-1
1883,0,0,0,0,-1
1884,0,0,0,0,-1
1885,0,0,0,13,1
1886,0,0,13,0,-1
1887,0,13,0,0,0
1888,13,0,0,14,-1
1889,0,0,14,10,-1
1890,0,14,10,0,0
1891,14,10,0,0,-1
1892,10,0,0,0,-1
1893,0,0,0,0,0
1894,0,0,0,0,-1
1895,0,0,0,0,-1
1896,0,0,0,0,-1
1897,0,0,0,0,-1
1898,0,0,0,0,0
1899,0,0,0,5,-1
1900,0,0,5,10,-1
1901,0,5,10,14,1
1902,5,10,14,0,-1
1903,10,14,0,0,1
1904,14,0,0,0,-1
1905,0,0,0,0,-1
1906,0,0,0,0,-1
1907,0,0,0,12,-1
1908,0,0,12,0,0
1909,0,12,0,0,-1
1910,12,0,0,0,-1
1911,0,0,0,0,-1
1912,0,0,0,0,-1
1913,0,0,0,0,0
1914,0,0,0,0,-1
1915,0,0,0,0,-1
1916,0,0,0,0,0
1917,0,0,0,0,0
1918,0,0,0,0,-1
1919,0,0,0,0,-1
1920,0,0,0,0,-1
1921,0,0,0,0,-1
1922,0,0,0,0,-1
1923,0,0,0,0,-1
1924,0,0,0,0,-1
1925,0,0,0,0,0
1926,0,0,0,0,-1
1927,0,0,0,0,-1
1928,0,0,0,0,-1
1929,0,0,0,0,-1
1930,0,0,0,0,-1
1931,0,0,0,0,-1
1932,0,0,0,0,-1
1933,0,0,0,0,-1
1934,0,0,0,0,-1
1935,0,0,0,8,1
1936,0,0,8,0,-1
1937,0,8,0,12,0
1938,8,0,12,0,-1
1939,0,12,0,0,-1
1940,12,0,0,0,-1
1941,0,0,0,0,-1
1942,0,0,0,0,-1
1943,0,0,0,0,-1
1944,0,0,0,0,-1
1945,0,0,0,0,0
1946,0,0,0,0,-1
1947,0,0,0,0,-1
1948,0,0,0,0,-1
1949,0,0,0,0,-1
1950,0,0,0,0,-1
1951,0,0,0,0,-1
1952,0,0,0,0,-1
1953,0,0,0,0,-1
1954,0,0,0,0,-1
1955,0,0,0,0,-1
1956,0,0,0,0,-1
1957,0,0,0,0,0
1958,0,0,0,0,-1
1959,0,0,0,0,-1
1960,0,0,0,11,-1
1961,0,0,11,0,-1
1962,0,11,0,0,0
1963,11,0,0,0,0
1964,0,0,0,0,-1
1965,0,0,0,0,-1
1966,0,0,0,0,-1
1967,0,0,0,0,-1
1968,0,0,0,0,-1
1969,0,0,0,19,0
1970,0,0,19,0,0
1971,0,19,0,0,-1
1972,19,0,0,0,-1
1973,0,0,0,0,-1
1974,0,0,0,0,-1
1975,0,0,0,0,-1
1976,0,0,0,0,0
1977,0,0,0,0,-1
1978,0,0,0,10,-1
1979,0,0,10,0,-1
1980,0,10,0,0,-1
1981,10,0,0,0,-1
1982,0,0,0,0,1
1983,0,0,0,0,-1
1984,0,0,0,8,1
1985,0,0,8,0,-1
1986,0,8,0,0,-1
1987,8,0,0,0,-1
1988,0,0,0,0,-1
1989,0,0,0,0,-1
1990,0,0,0,0,-1
1991,0,0,0,0,-1
1992,0,0,0,0,-1
1993,0,0,0,0,-1
1994,0,0,0,0,-1
1995,0,0,0,0,-1
1996,0,0,0,17,-1
1997,0,0,17,0,0
1998,0,17,0,0,-1
1999,17,0,0,0,-1
2000,0,0,0,0,-1
2001,0,0,0,0,-1
2002,0,0,0,0,-1
2003,0,0,0,17,-1
2004,0,0,17,0,-1
2005,0,17,0,0,-1
2006,17,0,0,19,-1
2007,0,0,19,0,0
2008,0,19,0,0,-1
2009,19,0,0,0,0
2010,0,0,0,4,1
2011,0,0,4,0,0
2012,0,4,0,0,-1
2013,4,0,0,0,-1
2014,0,0,0,0,0
2015,0,0,0,11,-1
2016,0,0,11,0,-1
2017,0,11,0,18,-1
2018,11,0,18,0,0
2019,0,18,0,0,-1
2020,18,0,0,0,-1
2021,0,0,0,0,-1
2022,0,0,0,0,-1
2023,0,0,0,0,-1
2024,0,0,0,0,-1
2025,0,0,0,2,0
2026,0,0,2,14,1
2027,0,2,14,3,-1
2028,2,14,3,0,-1
2029,14,3,0,0,-1
2030,3,0,0,0,-1
2031,0,0,0,0,-1
2032,0,0,0,0,0
2033,0,0,0,0,1
2034,0,0,0,2,1
2035,0,0,2,0,1
2036,0,2,0,0,-1
2037,2,0,0,0,-1
2038,0,0,0,0,0
2039,0,0,0,0,-1
2040,0,0,0,0,0
2041,0,0,0,0,0
2042,0,0,0,0,-1
2043,0,0,0,0,-1
2044,0,0,0,0,-1
2045,0,0,0,13,1
2046,0,0,13,14,1
2047,0,13,14,0,-1
2048,13,14,0,0,-1
2049,14,0,0,12,-1
2050,0,0,12,0,-1
2051,0,12,0,0,1
2052,12,0,0,0,-1
2053,0,0,0,0,-1
2054,0,0,0,0,-1
2055,0,0,0,0,-1
2056,0,0,0,12,-1
2057,0,0,12,0,-1
2058,0,12,0,8,0
2059,12,0,8,11,-1
2060,0,8,11,14,0
2061,8,11,14,15,1
2062,11,14,15,6,0
2063,14,15,6,0,-1
2064,15,6,0,0,-1
2065,6,0,0,0,0
2066,0,0,0,0,-1
2067,0,0,0,0,-1
2068,0,0,0,4,-1
2069,0,0,4,0,0
2070,0,4,0,0,-1
2071,4,0,0,0,1
2072,0,0,0,7,-1
2073,0,0,7,0,0
2074,0,7,0,0,0
2075,7,0,0,3,1
2076,0,0,3,0,-1
2077,0,3,0,0,-1
2078,3,0,0,0,-1
2079,0,0,0,0,-1
2080,0,0,0,0,-1
2081,0,0,0,0,-1
2082,0,0,0,0,-1
2083,0,0,0,0,-1
2084,0,0,0,0,-1
2085,0,0,0,0,-1
2086,0,0,0,0,-1
2087,0,0,0,0,0
2088,0,0,0,0,-1
2089,0,0,0,0,-1
2090,0,0,0,0,-1
2091,0,0,0,0,-1
2092,0,0,0,0,-1
2093,0,0,0,0,-1
2094,0,0,0,0,-1
2095,0,0,0,0,-1
2096,0,0,0,14,-1
2097,0,0,14,0,-1
2098,0,14,0,0,-1
2099,14,0,0,0,-1
2100,0,0,0,6,0
2101,0,0,6,0,-1
2102,0,6,0,0,-1
2103,6,0,0,0,0
2104,0,0,0,0,-1
2105,0,0,0,0,0
2106,0,0,0,0,-1
2107,0,0,0,0,-1
2108,0,0,0,10,-1
2109,0,0,10,0,0
2110,0,10,0,16,0
2111,10,0,16,7,-1
2112,0,16,7,0,-1
2113,16,7,0,0,-1
2114,7,0,0,18,0
2115,0,0,18,0,-1
2116,0,18,0,0,0
2117,18,0,0,0,1
2118,0,0,0,0,-1
2119,0,0,0,3,1
2120,0,0,3,0,-1
2121,0,3,0,0,0
