,s-3,s-2,s-1,a,r
1112,3,13,6,8,1
1113,13,6,8,4,-1
1114,6,8,4,4,-1
1115,8,4,4,11,-1
1116,4,4,11,0,-1
1117,4,11,0,14,1
1118,11,0,14,9,1
1119,0,14,9,9,0
1120,14,9,9,19,0
1121,9,9,19,12,-1
1122,9,19,12,11,-1
1123,19,12,11,7,0
1124,12,11,7,10,-1
1125,11,7,10,7,0
1126,7,10,7,13,0
1127,10,7,13,1,0
1128,7,13,1,19,-1
1129,13,1,19,8,0
1130,1,19,8,14,0
1131,19,8,14,7,0
1132,8,14,7,4,1
1133,14,7,4,10,1
1134,7,4,10,13,-1
1135,4,10,13,13,1
1136,10,13,13,17,-1
1137,13,13,17,14,1
1138,13,17,14,6,-1
1139,17,14,6,11,-1
1140,14,6,11,12,1
1141,6,11,12,5,-1
1142,11,12,5,19,0
1143,12,5,19,7,-1
1144,5,19,7,3,1
1145,19,7,3,15,0
1146,7,3,15,17,-1
1147,3,15,17,1,0
1148,15,17,1,4,-1
1149,17,1,4,17,-1
1150,1,4,17,19,0
1151,4,17,19,1,0
1152,17,19,1,2,1
1153,19,1,2,7,0
1154,1,2,7,6,-1
1155,2,7,6,19,0
1156,7,6,19,9,1
1157,6,19,9,16,-1
1158,19,9,16,17,-1
1159,9,16,17,12,-1
1160,16,17,12,1,0
1161,17,12,1,18,0
1162,12,1,18,8,0
1163,1,18,8,12,0
1164,18,8,12,7,0
1165,8,12,7,16,-1
1166,12,7,16,15,1
1167,7,16,15,7,0
1168,16,15,7,10,-1
1169,15,7,10,1,0
1170,7,10,1,18,-1
1171,10,1,18,2,1
1172,1,18,2,17,0
1173,18,2,17,1,1
1174,2,17,1,5,-1
1175,17,1,5,8,0
1176,1,5,8,10,-1
1177,5,8,10,17,-1
1178,8,10,17,12,-1
1179,10,17,12,18,-1
1180,17,12,18,10,1
1181,12,18,10,8,0
1182,18,10,8,13,0
1183,10,8,13,2,1
1184,8,13,2,3,1
1185,13,2,3,6,-1
1186,2,3,6,8,1
1187,3,6,8,15,0
1188,6,8,15,9,1
1189,8,15,9,1,0
1190,15,9,1,8,1
1191,9,1,8,2,0
1192,1,8,2,10,1
1193,8,2,10,0,1
1194,2,10,0,17,-1
1195,10,0,17,16,-1
1196,0,17,16,16,-1
1197,17,16,16,6,-1
1198,16,16,6,5,-1
1199,16,6,5,5,-1
1200,6,5,5,5,-1
1201,5,5,5,16,-1
1202,5,5,16,2,1
1203,5,16,2,9,1
1204,16,2,9,10,1
1205,2,9,10,15,1
1206,9,10,15,0,-1
1207,10,15,0,7,0
1208,15,0,7,2,1
1209,0,7,2,14,1
1210,7,2,14,17,-1
1211,2,14,17,13,1
1212,14,17,13,9,1
1213,17,13,9,14,1
1214,13,9,14,19,0
1215,9,14,19,5,-1
1216,14,19,5,14,1
1217,19,5,14,9,1
1218,5,14,9,7,-1
1219,14,9,7,1,0
1220,9,7,1,5,-1
1221,7,1,5,8,1
1222,1,5,8,3,1
1223,5,8,3,1,-1
1224,8,3,1,14,1
1225,3,1,14,10,-1
1226,1,14,10,17,1
1227,14,10,17,6,0
1228,10,17,6,4,1
1229,17,6,4,10,1
1230,6,4,10,9,1
1231,4,10,9,8,1
1232,10,9,8,3,-1
1233,9,8,3,2,1
1234,8,3,2,15,-1
1235,3,2,15,10,-1
1236,2,15,10,6,-1
1237,15,10,6,18,1
1238,10,6,18,17,-1
1239,6,18,17,9,-1
1240,18,17,9,18,-1
1241,17,9,18,4,-1
1242,9,18,4,13,0
1243,18,4,13,9,1
1244,4,13,9,19,0
1245,13,9,19,11,-1
1246,9,19,11,0,-1
1247,19,11,0,3,0
1248,11,0,3,11,-1
1249,0,3,11,10,1
1250,3,11,10,13,-1
1251,11,10,13,1,0
1252,10,13,1,16,-1
1253,13,1,16,11,-1
1254,1,16,11,0,-1
1255,16,11,0,8,1
1256,11,0,8,4,-1
1257,0,8,4,13,0
1258,8,4,13,11,-1
1259,4,13,11,5,-1
1260,13,11,5,8,0
1261,11,5,8,13,0
1262,5,8,13,13,1
1263,8,13,13,15,1
1264,13,13,15,19,-1
1265,13,15,19,17,-1
1266,15,19,17,6,1
1267,19,17,6,17,-1
1268,17,6,17,19,0
1269,6,17,19,19,1
1270,17,19,19,3,1
1271,19,19,3,2,1
1272,19,3,2,11,-1
1273,3,2,11,14,1
1274,2,11,14,4,-1
1275,11,14,4,12,-1
1276,14,4,12,6,0
1277,4,12,6,12,0
1278,12,6,12,19,-1
1279,6,12,19,11,-1
1280,12,19,11,16,-1
1281,19,11,16,6,-1
1282,11,16,6,17,-1
1283,16,6,17,12,1
1284,6,17,12,17,-1
1285,17,12,17,17,0
1286,12,17,17,19,0
1287,17,17,19,2,1
1288,17,19,2,13,0
1289,19,2,13,9,1
1290,2,13,9,9,1
1291,13,9,9,1,0
1292,9,9,1,15,0
1293,9,1,15,9,1
1294,1,15,9,2,1
1295,15,9,2,2,-1
1296,9,2,2,7,0
1297,2,2,7,9,-1
1298,2,7,9,18,-1
1299,7,9,18,9,-1
1300,9,18,9,13,0
1301,18,9,13,14,-1
1302,9,13,14,3,0
1303,13,14,3,4,-1
1304,14,3,4,11,1
1305,3,4,11,14,0
1306,4,11,14,8,-1
1307,11,14,8,14,1
1308,14,8,14,18,0
1309,8,14,18,12,-1
1310,14,18,12,0,0
1311,18,12,0,0,-1
1312,12,0,0,13,0
1313,0,0,13,10,-1
1314,0,13,10,14,1
1315,13,10,14,6,-1
1316,10,14,6,17,0
1317,14,6,17,10,1
1318,6,17,10,0,-1
1319,17,10,0,9,1
1320,10,0,9,14,1
1321,0,9,14,11,0
1322,9,14,11,5,-1
1323,14,11,5,6,-1
1324,11,5,6,16,-1
1325,5,6,16,6,0
1326,6,16,6,1,1
1327,16,6,1,15,1
1328,6,1,15,16,-1
1329,1,15,16,12,-1
1330,15,16,12,7,-1
1331,16,12,7,1,-1
1332,12,7,1,16,-1
1333,7,1,16,0,-1
1334,1,16,0,3,-1
1335,16,0,3,0,0
1336,0,3,0,1,0
1337,3,0,1,16,-1
1338,0,1,16,15,1
1339,1,16,15,8,1
1340,16,15,8,3,1
1341,15,8,3,13,0
1342,8,3,13,17,1
1343,3,13,17,4,-1
1344,13,17,4,6,-1
1345,17,4,6,0,-1
1346,4,6,0,4,-1
1347,6,0,4,2,1
1348,0,4,2,10,1
1349,4,2,10,11,0
1350,2,10,11,0,0
1351,10,11,0,5,-1
1352,11,0,5,6,-1
1353,0,5,6,4,1
1354,5,6,4,15,1
1355,6,4,15,7,0
1356,4,15,7,13,-1
1357,15,7,13,15,1
1358,7,13,15,1,0
1359,13,15,1,5,-1
1360,15,1,5,1,-1
1361,1,5,1,19,0
1362,5,1,19,0,-1
1363,1,19,0,3,1
1364,19,0,3,1,0
1365,0,3,1,10,-1
1366,3,1,10,10,-1
1367,1,10,10,17,-1
1368,10,10,17,14,1
1369,10,17,14,12,1
1370,17,14,12,8,1
1371,14,12,8,13,-1
1372,12,8,13,5,-1
1373,8,13,5,10,-1
1374,13,5,10,18,-1
1375,5,10,18,5,-1
1376,10,18,5,18,-1
1377,18,5,18,1,0
1378,5,18,1,17,-1
1379,18,1,17,10,-1
1380,1,17,10,19,0
1381,17,10,19,2,1
1382,10,19,2,12,1
1383,19,2,12,9,1
1384,2,12,9,15,0
1385,12,9,15,2,1
1386,9,15,2,9,1
1387,15,2,9,1,0
1388,2,9,1,4,-1
1389,9,1,4,1,0
1390,1,4,1,5,1
1391,4,1,5,8,1
1392,1,5,8,14,1
1393,5,8,14,9,1
1394,8,14,9,5,-1
1395,14,9,5,4,-1
1396,9,5,4,5,-1
1397,5,4,5,6,-1
1398,4,5,6,8,1
1399,5,6,8,12,-1
1400,6,8,12,17,-1
1401,8,12,17,1,-1
1402,12,17,1,14,0
1403,17,1,14,18,-1
1404,1,14,18,6,-1
1405,14,18,6,2,1
1406,18,6,2,4,1
1407,6,2,4,15,1
1408,2,4,15,8,1
1409,4,15,8,0,0
1410,15,8,0,5,-1
1411,8,0,5,10,-1
1412,0,5,10,13,0
1413,5,10,13,13,0
1414,10,13,13,16,0
1415,13,13,16,16,0
1416,13,16,16,2,0
1417,16,16,2,2,1
1418,16,2,2,1,0
1419,2,2,1,6,1
1420,2,1,6,17,-1
1421,1,6,17,1,0
1422,6,17,1,14,1
1423,17,1,14,17,-1
1424,1,14,17,17,-1
1425,14,17,17,9,1
1426,17,17,9,18,0
1427,17,9,18,11,-1
1428,9,18,11,4,1
1429,18,11,4,3,-1
1430,11,4,3,19,-1
1431,4,3,19,10,-1
1432,3,19,10,1,-1
1433,19,10,1,5,1
1434,10,1,5,3,1
1435,1,5,3,11,-1
1436,5,3,11,7,0
1437,3,11,7,2,-1
1438,11,7,2,3,1
1439,7,2,3,9,1
1440,2,3,9,9,1
1441,3,9,9,14,1
1442,9,9,14,10,1
1443,9,14,10,11,-1
1444,14,10,11,3,1
1445,10,11,3,18,-1
1446,11,3,18,15,1
1447,3,18,15,14,0
1448,18,15,14,2,1
1449,15,14,2,6,-1
1450,14,2,6,2,1
1451,2,6,2,18,-1
1452,6,2,18,4,-1
1453,2,18,4,18,-1
1454,18,4,18,5,0
1455,4,18,5,4,-1
1456,18,5,4,4,-1
1457,5,4,4,8,1
1458,4,4,8,2,1
1459,4,8,2,1,0
1460,8,2,1,5,-1
1461,2,1,5,11,-1
1462,1,5,11,4,-1
1463,5,11,4,6,-1
1464,11,4,6,14,0
1465,4,6,14,5,-1
1466,6,14,5,10,-1
1467,14,5,10,7,0
1468,5,10,7,17,0
1469,10,7,17,13,0
1470,7,17,13,14,1
1471,17,13,14,17,1
1472,13,14,17,6,-1
1473,14,17,6,11,-1
1474,17,6,11,15,-1
1475,6,11,15,5,-1
1476,11,15,5,4,1
1477,15,5,4,15,1
1478,5,4,15,0,-1
1479,4,15,0,11,0
1480,15,0,11,16,-1
1481,0,11,16,16,-1
1482,11,16,16,19,1
1483,16,16,19,9,1
1484,16,19,9,9,1
1485,19,9,9,4,-1
1486,9,9,4,8,1
1487,9,4,8,14,1
1488,4,8,14,0,1
1489,8,14,0,12,-1
1490,14,0,12,0,-1
1491,0,12,0,4,-1
1492,12,0,4,12,0
1493,0,4,12,16,1
1494,4,12,16,10,-1
1495,12,16,10,11,-1
1496,16,10,11,12,1
1497,10,11,12,12,-1
1498,11,12,12,6,-1
1499,12,12,6,11,-1
1500,12,6,11,1,-1
1501,6,11,1,4,-1
1502,11,1,4,12,-1
1503,1,4,12,8,1
1504,4,12,8,5,-1
1505,12,8,5,3,1
1506,8,5,3,11,-1
1507,5,3,11,8,1
1508,3,11,8,3,1
1509,11,8,3,10,-1
1510,8,3,10,7,1
1511,3,10,7,11,-1
1512,10,7,11,13,0
1513,7,11,13,16,1
1514,11,13,16,13,0
1515,13,16,13,17,-1
1516,16,13,17,0,-1
1517,13,17,0,11,-1
1518,17,0,11,15,0
1519,0,11,15,17,-1
1520,11,15,17,9,1
1521,15,17,9,18,-1
1522,17,9,18,17,-1
1523,9,18,17,13,-1
1524,18,17,13,1,0
1525,17,13,1,8,1
1526,13,1,8,1,0
1527,1,8,1,14,0
1528,8,1,14,12,-1
1529,1,14,12,4,-1
1530,14,12,4,0,-1
1531,12,4,0,3,1
1532,4,0,3,10,-1
1533,0,3,10,1,0
1534,3,10,1,10,1
1535,10,1,10,4,-1
1536,1,10,4,4,1
1537,10,4,4,19,0
1538,4,4,19,12,1
1539,4,19,12,13,0
1540,19,12,13,4,-1
1541,12,13,4,14,1
1542,13,4,14,18,-1
1543,4,14,18,5,-1
1544,14,18,5,19,0
1545,18,5,19,3,-1
1546,5,19,3,10,1
1547,19,3,10,16,1
1548,3,10,16,0,0
1549,10,16,0,19,-1
1550,16,0,19,15,1
1551,0,19,15,4,1
1552,19,15,4,16,-1
1553,15,4,16,14,1
1554,4,16,14,11,0
1555,16,14,11,1,-1
1556,14,11,1,6,1
1557,11,1,6,16,-1
1558,1,6,16,4,-1
1559,6,16,4,8,1
1560,16,4,8,3,1
1561,4,8,3,0,-1
1562,8,3,0,1,0
1563,3,0,1,6,-1
1564,0,1,6,19,0
1565,1,6,19,4,-1
1566,6,19,4,18,-1
1567,19,4,18,6,1
1568,4,18,6,14,1
1569,18,6,14,17,-1
1570,6,14,17,0,-1
1571,14,17,0,15,1
1572,17,0,15,1,-1
1573,0,15,1,15,1
1574,15,1,15,4,1
1575,1,15,4,16,-1
1576,15,4,16,2,1
1577,4,16,2,18,1
1578,16,2,18,10,-1
1579,2,18,10,19,0
1580,18,10,19,8,-1
1581,10,19,8,16,-1
1582,19,8,16,7,0
1583,8,16,7,14,0
1584,16,7,14,9,-1
1585,7,14,9,8,-1
1586,14,9,8,8,1
1587,9,8,8,13,0
1588,8,8,13,5,-1
1589,8,13,5,15,1
1590,13,5,15,11,-1
1591,5,15,11,1,0
1592,15,11,1,9,0
1593,11,1,9,19,0
1594,1,9,19,18,-1
1595,9,19,18,19,0
1596,19,18,19,10,1
1597,18,19,10,9,1
1598,19,10,9,12,0
1599,10,9,12,4,-1
1600,9,12,4,10,-1
1601,12,4,10,6,-1
1602,4,10,6,12,0
1603,10,6,12,12,0
1604,6,12,12,11,-1
1605,12,12,11,0,-1
1606,12,11,0,3,1
1607,11,0,3,12,-1
1608,0,3,12,15,1
1609,3,12,15,18,-1
1610,12,15,18,2,1
1611,15,18,2,15,-1
1612,18,2,15,8,1
1613,2,15,8,0,-1
1614,15,8,0,1,1
1615,8,0,1,9,1
1616,0,1,9,13,-1
1617,1,9,13,7,0
1618,9,13,7,14,1
1619,13,7,14,19,0
1620,7,14,19,18,-1
1621,14,19,18,5,1
1622,19,18,5,2,1
1623,18,5,2,14,1
1624,5,2,14,8,1
1625,2,14,8,7,0
1626,14,8,7,8,1
1627,8,7,8,12,0
1628,7,8,12,13,1
1629,8,12,13,18,-1
1630,12,13,18,7,1
1631,13,18,7,10,-1
1632,18,7,10,16,-1
1633,7,10,16,14,0
1634,10,16,14,12,-1
1635,16,14,12,5,-1
1636,14,12,5,4,-1
1637,12,5,4,7,-1
1638,5,4,7,2,1
1639,4,7,2,0,-1
1640,7,2,0,11,-1
1641,2,0,11,14,1
1642,0,11,14,9,1
1643,11,14,9,15,1
1644,14,9,15,5,-1
1645,9,15,5,0,0
1646,15,5,0,19,0
1647,5,0,19,18,0
1648,0,19,18,17,-1
1649,19,18,17,19,0
1650,18,17,19,15,1
1651,17,19,15,11,-1
1652,19,15,11,14,1
1653,15,11,14,10,-1
1654,11,14,10,6,-1
1655,14,10,6,1,0
1656,10,6,1,13,0
1657,6,1,13,9,1
1658,1,13,9,9,-1
1659,13,9,9,8,1
1660,9,9,8,6,0
1661,9,8,6,16,-1
1662,8,6,16,9,1
1663,6,16,9,0,-1
1664,16,9,0,4,-1
1665,9,0,4,14,0
1666,0,4,14,14,1
1667,4,14,14,1,0
1668,14,14,1,14,-1
1669,14,1,14,5,-1
1670,1,14,5,10,-1
1671,14,5,10,0,-1
1672,5,10,0,13,1
1673,10,0,13,0,-1
1674,0,13,0,14,1
1675,13,0,14,2,0
1676,0,14,2,16,1
1677,14,2,16,4,-1
1678,2,16,4,4,1
1679,16,4,4,16,-1
1680,4,4,16,13,0
1681,4,16,13,1,0
1682,16,13,1,19,-1
1683,13,1,19,15,1
1684,1,19,15,15,1
1685,19,15,15,15,1
1686,15,15,15,18,1
1687,15,15,18,12,-1
1688,15,18,12,6,0
1689,18,12,6,12,-1
1690,12,6,12,16,-1
1691,6,12,16,14,1
1692,12,16,14,10,-1
1693,16,14,10,18,0
1694,14,10,18,10,1
1695,10,18,10,17,1
1696,18,10,17,13,-1
1697,10,17,13,15,-1
1698,17,13,15,15,1
1699,13,15,15,5,-1
1700,15,15,5,9,-1
1701,15,5,9,5,-1
1702,5,9,5,2,1
1703,9,5,2,13,1
1704,5,2,13,9,1
1705,2,13,9,1,0
1706,13,9,1,15,1
1707,9,1,15,4,1
1708,1,15,4,17,-1
1709,15,4,17,2,0
1710,4,17,2,5,-1
1711,17,2,5,15,0
1712,2,5,15,4,1
1713,5,15,4,14,1
1714,15,4,14,9,1
1715,4,14,9,10,-1
1716,14,9,10,1,0
1717,9,10,1,17,0
1718,10,1,17,10,-1
1719,1,17,10,7,0
1720,17,10,7,11,-1
1721,10,7,11,18,-1
1722,7,11,18,14,1
1723,11,18,14,2,1
1724,18,14,2,5,-1
1725,14,2,5,12,1
1726,2,5,12,12,0
1727,5,12,12,0,-1
1728,12,12,0,9,0
1729,12,0,9,1,0
1730,0,9,1,19,0
1731,9,1,19,14,-1
1732,1,19,14,13,-1
1733,19,14,13,15,1
1734,14,13,15,15,-1
1735,13,15,15,11,-1
1736,15,15,11,8,1
1737,15,11,8,6,-1
1738,11,8,6,16,1
1739,8,6,16,11,1
1740,6,16,11,6,-1
1741,16,11,6,0,0
1742,11,6,0,2,1
1743,6,0,2,11,-1
1744,0,2,11,1,0
1745,2,11,1,9,1
1746,11,1,9,3,0
1747,1,9,3,17,0
1748,9,3,17,9,1
1749,3,17,9,17,-1
1750,17,9,17,5,-1
1751,9,17,5,1,0
1752,17,5,1,3,1
1753,5,1,3,9,1
1754,1,3,9,7,0
1755,3,9,7,9,1
1756,9,7,9,17,1
1757,7,9,17,17,-1
1758,9,17,17,11,-1
1759,17,17,11,11,-1
1760,17,11,11,15,-1
1761,11,11,15,8,-1
1762,11,15,8,10,-1
1763,15,8,10,6,-1
1764,8,10,6,6,-1
1765,10,6,6,0,0
1766,6,6,0,4,-1
1767,6,0,4,0,-1
1768,0,4,0,5,-1
1769,4,0,5,9,1
1770,0,5,9,2,1
1771,5,9,2,8,1
1772,9,2,8,8,1
1773,2,8,8,12,-1
1774,8,8,12,8,1
1775,8,12,8,19,0
1776,12,8,19,16,1
1777,8,19,16,19,1
1778,19,16,19,17,-1
1779,16,19,17,11,-1
1780,19,17,11,7,0
1781,17,11,7,15,-1
1782,11,7,15,2,1
1783,7,15,2,18,1
1784,15,2,18,2,0
1785,2,18,2,2,0
1786,18,2,2,0,-1
1787,2,2,0,6,-1
1788,2,0,6,0,-1
1789,0,6,0,8,1
1790,6,0,8,16,-1
1791,0,8,16,14,0
1792,8,16,14,19,-1
1793,16,14,19,8,0
1794,14,19,8,18,-1
1795,19,8,18,14,1
1796,8,18,14,11,-1
1797,18,14,11,0,-1
1798,14,11,0,19,1
1799,11,0,19,5,-1
1800,0,19,5,5,1
1801,19,5,5,4,-1
1802,5,5,4,5,0
1803,5,4,5,5,-1
1804,4,5,5,16,-1
1805,5,5,16,10,-1
1806,5,16,10,12,1
1807,16,10,12,12,-1
1808,10,12,12,17,-1
1809,12,12,17,16,-1
1810,12,17,16,9,1
1811,17,16,9,12,-1
1812,16,9,12,10,-1
1813,9,12,10,0,-1
1814,12,10,0,11,-1
1815,10,0,11,17,-1
1816,0,11,17,10,0
1817,11,17,10,10,-1
1818,17,10,10,19,0
1819,10,10,19,1,0
1820,10,19,1,9,-1
1821,19,1,9,17,1
1822,1,9,17,18,-1
1823,9,17,18,7,-1
1824,17,18,7,4,-1
1825,18,7,4,7,0
1826,7,4,7,6,-1
1827,4,7,6,0,0
1828,7,6,0,6,-1
1829,6,0,6,13,0
1830,0,6,13,13,0
1831,6,13,13,10,-1
1832,13,13,10,9,1
1833,13,10,9,13,1
1834,10,9,13,0,1
1835,9,13,0,18,-1
1836,13,0,18,15,1
1837,0,18,15,16,-1
1838,18,15,16,6,-1
1839,15,16,6,1,0
1840,16,6,1,15,-1
1841,6,1,15,10,1
1842,1,15,10,5,0
1843,15,10,5,9,1
1844,10,5,9,19,-1
1845,5,9,19,6,-1
1846,9,19,6,8,1
1847,19,6,8,12,-1
1848,6,8,12,4,-1
1849,8,12,4,14,1
1850,12,4,14,9,1
1851,4,14,9,6,-1
1852,14,9,6,8,1
1853,9,6,8,11,-1
1854,6,8,11,8,1
1855,8,11,8,17,0
1856,11,8,17,10,-1
1857,8,17,10,3,1
1858,17,10,3,3,0
1859,10,3,3,5,-1
1860,3,3,5,2,1
1861,3,5,2,16,1
1862,5,2,16,16,-1
1863,2,16,16,9,1
1864,16,16,9,1,1
1865,16,9,1,12,-1
1866,9,1,12,9,1
1867,1,12,9,8,1
1868,12,9,8,0,-1
1869,9,8,0,1,0
1870,8,0,1,10,-1
1871,0,1,10,13,0
1872,1,10,13,16,-1
1873,10,13,16,14,1
1874,13,16,14,17,-1
1875,16,14,17,3,-1
1876,14,17,3,15,1
1877,17,3,15,17,-1
1878,3,15,17,6,-1
1879,15,17,6,9,-1
1880,17,6,9,12,0
1881,6,9,12,18,-1
1882,9,12,18,4,-1
1883,12,18,4,7,0
1884,18,4,7,15,1
1885,4,7,15,3,1
1886,7,15,3,15,1
1887,15,3,15,19,0
1888,3,15,19,1,-1
1889,15,19,1,2,-1
1890,19,1,2,14,-1
1891,1,2,14,10,1
1892,2,14,10,5,-1
1893,14,10,5,4,1
1894,10,5,4,19,1
1895,5,4,19,12,0
1896,4,19,12,13,0
1897,19,12,13,18,-1
1898,12,13,18,13,-1
1899,13,18,13,15,-1
1900,18,13,15,12,-1
1901,13,15,12,17,-1
1902,15,12,17,7,1
1903,12,17,7,19,1
1904,17,7,19,3,1
1905,7,19,3,19,-1
1906,19,3,19,5,-1
1907,3,19,5,14,1
1908,19,5,14,0,0
1909,5,14,0,6,-1
1910,14,0,6,13,0
1911,0,6,13,15,-1
1912,6,13,15,8,1
1913,13,15,8,18,-1
1914,15,8,18,0,1
1915,8,18,0,0,-1
1916,18,0,0,13,0
1917,0,0,13,8,1
1918,0,13,8,12,-1
1919,13,8,12,12,-1
1920,8,12,12,19,0
1921,12,12,19,1,0
1922,12,19,1,18,-1
1923,19,1,18,19,0
1924,1,18,19,15,1
1925,18,19,15,18,-1
1926,19,15,18,12,-1
1927,15,18,12,9,1
1928,18,12,9,5,-1
1929,12,9,5,9,1
1930,9,5,9,13,0
1931,5,9,13,17,-1
1932,9,13,17,5,1
1933,13,17,5,17,-1
1934,17,5,17,15,1
1935,5,17,15,8,-1
1936,17,15,8,16,0
1937,15,8,16,18,0
1938,8,16,18,0,-1
1939,16,18,0,1,0
1940,18,0,1,10,1
1941,0,1,10,2,0
1942,1,10,2,2,1
1943,10,2,2,11,-1
1944,2,2,11,18,-1
1945,2,11,18,11,-1
1946,11,18,11,0,-1
1947,18,11,0,14,1
1948,11,0,14,13,0
1949,0,14,13,5,-1
1950,14,13,5,5,-1
1951,13,5,5,2,1
1952,5,5,2,8,1
1953,5,2,8,1,0
1954,2,8,1,7,0
1955,8,1,7,18,-1
1956,1,7,18,12,-1
1957,7,18,12,10,-1
1958,18,12,10,11,0
1959,12,10,11,2,-1
1960,10,11,2,19,0
1961,11,2,19,14,1
1962,2,19,14,10,1
1963,19,14,10,10,-1
1964,14,10,10,19,0
1965,10,10,19,17,-1
1966,10,19,17,1,0
1967,19,17,1,8,1
1968,17,1,8,4,0
1969,1,8,4,12,-1
1970,8,4,12,0,-1
1971,4,12,0,12,-1
1972,12,0,12,17,-1
1973,0,12,17,2,-1
1974,12,17,2,4,-1
1975,17,2,4,12,0
1976,2,4,12,8,1
1977,4,12,8,0,-1
1978,12,8,0,18,0
1979,8,0,18,2,1
1980,0,18,2,7,0
1981,18,2,7,14,1
1982,2,7,14,18,-1
1983,7,14,18,3,-1
1984,14,18,3,13,0
1985,18,3,13,6,1
1986,3,13,6,17,-1
1987,13,6,17,17,-1
1988,6,17,17,6,-1
1989,17,17,6,19,-1
1990,17,6,19,16,1
1991,6,19,16,13,0
1992,19,16,13,2,1
1993,16,13,2,13,0
1994,13,2,13,7,1
1995,2,13,7,9,1
1996,13,7,9,17,-1
1997,7,9,17,3,1
1998,9,17,3,4,-1
1999,17,3,4,13,0
2000,3,4,13,0,-1
2001,4,13,0,1,0
2002,13,0,1,10,-1
2003,0,1,10,2,1
2004,1,10,2,1,0
2005,10,2,1,8,1
2006,2,1,8,5,1
2007,1,8,5,7,0
2008,8,5,7,6,-1
2009,5,7,6,10,-1
2010,7,6,10,11,-1
2011,6,10,11,8,1
2012,10,11,8,12,-1
2013,11,8,12,2,1
2014,8,12,2,9,1
2015,12,2,9,2,1
2016,2,9,2,8,1
2017,9,2,8,15,1
2018,2,8,15,16,1
2019,8,15,16,15,0
2020,15,16,15,11,-1
2021,16,15,11,12,0
2022,15,11,12,17,-1
2023,11,12,17,0,-1
2024,12,17,0,17,-1
2025,17,0,17,17,-1
2026,0,17,17,17,-1
2027,17,17,17,13,0
2028,17,17,13,18,-1
2029,17,13,18,1,-1
2030,13,18,1,12,0
2031,18,1,12,3,1
2032,1,12,3,17,-1
2033,12,3,17,0,-1
2034,3,17,0,3,0
2035,17,0,3,17,-1
2036,0,3,17,0,-1
2037,3,17,0,19,-1
2038,17,0,19,7,0
2039,0,19,7,13,0
2040,19,7,13,17,-1
2041,7,13,17,15,1
2042,13,17,15,2,1
2043,17,15,2,8,-1
2044,15,2,8,19,0
2045,2,8,19,16,1
2046,8,19,16,9,1
2047,19,16,9,19,0
2048,16,9,19,8,1
2049,9,19,8,3,1
2050,19,8,3,11,-1
2051,8,3,11,12,-1
2052,3,11,12,10,-1
2053,11,12,10,15,1
2054,12,10,15,8,1
2055,10,15,8,13,0
2056,15,8,13,10,-1
2057,8,13,10,0,-1
2058,13,10,0,15,1
2059,10,0,15,4,-1
2060,0,15,4,9,1
2061,15,4,9,9,1
2062,4,9,9,5,0
2063,9,9,5,19,0
2064,9,5,19,17,-1
2065,5,19,17,19,-1
2066,19,17,19,6,-1
2067,17,19,6,4,-1
2068,19,6,4,8,0
2069,6,4,8,0,0
2070,4,8,0,9,1
2071,8,0,9,17,-1
2072,0,9,17,8,0
2073,9,17,8,3,-1
2074,17,8,3,2,0
2075,8,3,2,17,-1
2076,3,2,17,11,-1
2077,2,17,11,4,-1
2078,17,11,4,19,0
2079,11,4,19,4,1
2080,4,19,4,9,-1
2081,19,4,9,5,-1
2082,4,9,5,3,1
2083,9,5,3,17,-1
2084,5,3,17,17,-1
2085,3,17,17,6,1
2086,17,17,6,19,0
2087,17,6,19,18,-1
2088,6,19,18,5,-1
2089,19,18,5,13,0
2090,18,5,13,0,-1
2091,5,13,0,12,-1
2092,13,0,12,9,1
2093,0,12,9,6,-1
2094,12,9,6,4,-1
2095,9,6,4,19,-1
2096,6,4,19,2,1
2097,4,19,2,11,-1
2098,19,2,11,10,-1
2099,2,11,10,3,1
2100,11,10,3,7,0
2101,10,3,7,6,-1
2102,3,7,6,11,-1
2103,7,6,11,19,0
2104,6,11,19,3,-1
2105,11,19,3,18,-1
2106,19,3,18,10,-1
2107,3,18,10,2,1
2108,18,10,2,6,0
2109,10,2,6,7,-1
2110,2,6,7,0,-1
2111,6,7,0,10,1
2112,7,0,10,19,1
2113,0,10,19,18,-1
2114,10,19,18,4,-1
2115,19,18,4,19,0
2116,18,4,19,0,0
2117,4,19,0,1,0
2118,19,0,1,13,0
2119,0,1,13,19,0
2120,1,13,19,17,-1
2121,13,19,17,0,0
2122,19,17,0,17,0
2123,17,0,17,9,1
2124,0,17,9,0,-1
2125,17,9,0,2,1
2126,9,0,2,11,-1
2127,0,2,11,11,-1
2128,2,11,11,19,0
2129,11,11,19,5,0
2130,11,19,5,5,-1
2131,19,5,5,2,1
2132,5,5,2,11,0
2133,5,2,11,19,0
2134,2,11,19,19,0
2135,11,19,19,6,-1
2136,19,19,6,17,-1
2137,19,6,17,3,1
2138,6,17,3,11,-1
2139,17,3,11,0,-1
2140,3,11,0,14,0
2141,11,0,14,11,-1
2142,0,14,11,13,-1
2143,14,11,13,5,-1
2144,11,13,5,3,0
2145,13,5,3,8,1
2146,5,3,8,14,1
2147,3,8,14,15,1
2148,8,14,15,16,0
2149,14,15,16,3,-1
2150,15,16,3,3,-1
