0.13,0.14,0.23,0.17,0.2,0.13,0.22,0.1,0.19,0.14,0.19,0.16,0.31,0.16,0.1,0.15,0.19,0.09,13.0,14.0,23.0,17.0,20.0,13.0,22.0,10.0,19.0,14.0,19.0,16.0,31.0,16.0,10.0,15.0,19.0,9.0
0.19,0.23,0.16,0.13,0.13,0.16,0.27,0.13,0.13,0.11,0.16,0.2,0.17,0.16,0.13,0.24,0.11,0.19,19.0,23.0,16.0,13.0,13.0,16.0,27.0,13.0,13.0,11.0,16.0,20.0,17.0,16.0,13.0,24.0,11.0,19.0
0.16,0.21,0.11,0.24,0.15,0.13,0.15,0.09,0.28,0.15,0.18,0.15,0.2,0.19,0.2,0.12,0.15,0.14,16.0,21.0,11.0,24.0,15.0,13.0,15.0,9.0,28.0,15.0,18.0,15.0,20.0,19.0,20.0,12.0,15.0,14.0
0.1708000000000001,0.16519999999999999,0.1627000000000001,0.17670000000000005,0.1638,0.16080000000000003,0.19030000000000002,0.16490000000000002,0.17129999999999998,0.16199999999999995,0.15600000000000003,0.15550000000000005,0.21410000000000004,0.1638,0.16899999999999998,0.15450000000000003,0.1504000000000001,0.14820000000000003,17.08,16.52,16.27,17.67,16.38,16.08,19.03,16.49,17.13,16.2,15.6,15.55,21.41,16.38,16.9,15.45,15.04,14.82
0.0015573599999999998,0.0014609600000000003,0.0014677099999999999,0.0016821099999999995,0.00118356,0.0015293599999999998,0.002722910000000001,0.0019729899999999996,0.0014653099999999996,0.0019419999999999995,0.0013039999999999994,0.0011127499999999992,0.00389819,0.0016495600000000013,0.002100999999999999,0.0014307499999999997,0.0012818399999999994,0.0016087599999999999,15.573600000000008,14.609600000000007,14.677099999999994,16.821099999999998,11.835600000000007,15.293600000000001,27.22909999999998,19.729899999999997,14.65310000000001,19.42,13.03999999999999,11.127500000000003,38.9819,16.495599999999985,21.009999999999987,14.307499999999997,12.818400000000006,16.087599999999995
0.03946340076577283,0.03822250645889147,0.03831070346521974,0.04101353435147963,0.03440290685392733,0.03910703261563066,0.05218151013529602,0.04441835206308311,0.03827936781087169,0.0440681290730614,0.036110940170535566,0.033357907608241845,0.0624354867042774,0.0406147756364602,0.04583666654546335,0.03782525611281436,0.03580279318712437,0.04010935053076776,3.9463400765772847,3.822250645889148,3.8310703465219733,4.1013534351479635,3.4402906853927337,3.9107032615630657,5.218151013529599,4.441835206308311,3.8279367810871707,4.406812907306141,3.6110940170535564,3.335790760824186,6.2435486704277405,4.061477563646017,4.5836666545463345,3.7825256112814354,3.580279318712439,4.010935053076776
0.003946340076577283,0.003822250645889147,0.003831070346521974,0.004101353435147963,0.003440290685392733,0.003910703261563066,0.005218151013529602,0.004441835206308311,0.003827936781087169,0.00440681290730614,0.0036110940170535565,0.0033357907608241844,0.00624354867042774,0.0040614775636460205,0.004583666654546336,0.0037825256112814357,0.003580279318712437,0.004010935053076776,0.3946340076577285,0.3822250645889148,0.3831070346521973,0.41013534351479636,0.3440290685392734,0.39107032615630655,0.5218151013529599,0.4441835206308311,0.38279367810871706,0.4406812907306141,0.36110940170535566,0.3335790760824186,0.6243548670427741,0.4061477563646017,0.45836666545463345,0.37825256112814354,0.35802793187124393,0.40109350530767757
0.06,0.08,0.08,0.08,0.07,0.08,0.11,0.05,0.09,0.08,0.08,0.07,0.09,0.07,0.07,0.08,0.07,0.05,6.0,8.0,8.0,8.0,7.0,8.0,11.0,5.0,9.0,8.0,8.0,7.0,9.0,7.0,7.0,8.0,7.0,5.0
0.25,0.24,0.25,0.3,0.25,0.29,0.38,0.29,0.29,0.29,0.26,0.24,0.43,0.26,0.29,0.27,0.25,0.28,25.0,24.0,25.0,30.0,25.0,29.0,38.0,29.0,29.0,29.0,26.0,24.0,43.0,26.0,29.0,27.0,25.0,28.0
0.17,0.165,0.155,0.175,0.16,0.16,0.18,0.17,0.17,0.16,0.15,0.16,0.21,0.16,0.165,0.15,0.15,0.15,17.0,16.5,15.5,17.5,16.0,16.0,18.0,17.0,17.0,16.0,15.0,16.0,21.0,16.0,16.5,15.0,15.0,15.0
