,s-3,s-2,s-1,a,r
2152,3,9,7,1,0
2153,9,7,1,1,-1
2154,7,1,1,5,0
2155,1,1,5,9,1
2156,1,5,9,11,-1
2157,5,9,11,4,1
2158,9,11,4,10,-1
2159,11,4,10,7,0
2160,4,10,7,8,1
2161,10,7,8,7,0
2162,7,8,7,0,-1
2163,8,7,0,6,-1
2164,7,0,6,5,-1
2165,0,6,5,2,-1
2166,6,5,2,9,1
2167,5,2,9,3,-1
2168,2,9,3,10,1
2169,9,3,10,2,-1
2170,3,10,2,11,-1
2171,10,2,11,1,0
2172,2,11,1,1,1
2173,11,1,1,10,1
2174,1,1,10,10,-1
2175,1,10,10,0,-1
2176,10,10,0,3,-1
2177,10,0,3,0,0
2178,0,3,0,3,1
2179,3,0,3,2,1
2180,0,3,2,5,-1
2181,3,2,5,3,1
2182,2,5,3,1,-1
2183,5,3,1,5,-1
2184,3,1,5,8,1
2185,1,5,8,10,-1
2186,5,8,10,9,1
2187,8,10,9,8,1
2188,10,9,8,9,1
2189,9,8,9,2,0
2190,8,9,2,7,0
2191,9,2,7,4,-1
2192,2,7,4,7,0
2193,7,4,7,9,1
2194,4,7,9,10,-1
2195,7,9,10,0,0
2196,9,10,0,4,-1
2197,10,0,4,1,0
2198,0,4,1,5,0
2199,4,1,5,4,-1
2200,1,5,4,0,-1
2201,5,4,0,6,0
2202,4,0,6,1,0
2203,0,6,1,4,-1
2204,6,1,4,10,-1
2205,1,4,10,8,-1
2206,4,10,8,0,-1
2207,10,8,0,11,-1
2208,8,0,11,7,0
2209,0,11,7,0,0
2210,11,7,0,6,1
2211,7,0,6,11,-1
2212,0,6,11,3,1
2213,6,11,3,2,0
2214,11,3,2,3,1
2215,3,2,3,6,-1
2216,2,3,6,1,0
2217,3,6,1,5,-1
2218,6,1,5,10,-1
2219,1,5,10,10,-1
2220,5,10,10,11,-1
2221,10,10,11,4,-1
2222,10,11,4,8,0
2223,11,4,8,5,-1
2224,4,8,5,0,-1
2225,8,5,0,10,-1
2226,5,0,10,9,1
2227,0,10,9,10,-1
2228,10,9,10,5,-1
2229,9,10,5,2,1
2230,10,5,2,5,-1
2231,5,2,5,7,0
2232,2,5,7,0,-1
2233,5,7,0,1,0
2234,7,0,1,11,1
2235,0,1,11,6,-1
2236,1,11,6,2,1
2237,11,6,2,1,0
2238,6,2,1,11,-1
2239,2,1,11,8,0
2240,1,11,8,6,0
2241,11,8,6,0,-1
2242,8,6,0,2,1
2243,6,0,2,10,-1
2244,0,2,10,5,-1
2245,2,10,5,0,-1
2246,10,5,0,6,-1
2247,5,0,6,10,-1
2248,0,6,10,7,0
2249,6,10,7,3,-1
2250,10,7,3,0,-1
2251,7,3,0,8,1
2252,3,0,8,2,0
2253,0,8,2,7,-1
2254,8,2,7,11,0
2255,2,7,11,7,0
2256,7,11,7,1,0
2257,11,7,1,1,0
2258,7,1,1,4,-1
2259,1,1,4,4,-1
2260,1,4,4,6,-1
2261,4,4,6,6,0
2262,4,6,6,5,-1
2263,6,6,5,6,-1
2264,6,5,6,8,1
2265,5,6,8,3,1
2266,6,8,3,4,-1
2267,8,3,4,2,0
2268,3,4,2,11,-1
2269,4,2,11,1,0
2270,2,11,1,9,-1
2271,11,1,9,11,-1
2272,1,9,11,3,1
2273,9,11,3,4,-1
2274,11,3,4,11,-1
2275,3,4,11,11,-1
2276,4,11,11,10,1
2277,11,11,10,3,-1
2278,11,10,3,6,-1
2279,10,3,6,1,0
2280,3,6,1,4,-1
2281,6,1,4,8,1
2282,1,4,8,1,-1
2283,4,8,1,5,-1
2284,8,1,5,4,-1
2285,1,5,4,4,0
2286,5,4,4,7,0
2287,4,4,7,9,1
2288,4,7,9,6,-1
2289,7,9,6,3,1
2290,9,6,3,8,1
2291,6,3,8,9,1
2292,3,8,9,1,-1
2293,8,9,1,7,0
2294,9,1,7,4,-1
2295,1,7,4,7,0
2296,7,4,7,1,1
2297,4,7,1,3,1
2298,7,1,3,8,1
2299,1,3,8,8,1
2300,3,8,8,2,-1
2301,8,8,2,10,-1
2302,8,2,10,3,-1
2303,2,10,3,10,1
2304,10,3,10,0,-1
2305,3,10,0,6,-1
2306,10,0,6,6,-1
2307,0,6,6,7,0
2308,6,6,7,3,-1
2309,6,7,3,1,1
2310,7,3,1,0,-1
2311,3,1,0,2,0
2312,1,0,2,4,-1
2313,0,2,4,5,-1
2314,2,4,5,6,-1
2315,4,5,6,9,1
2316,5,6,9,10,-1
2317,6,9,10,6,-1
2318,9,10,6,6,1
2319,10,6,6,2,0
2320,6,6,2,9,-1
2321,6,2,9,1,-1
2322,2,9,1,7,0
2323,9,1,7,1,0
2324,1,7,1,3,1
2325,7,1,3,11,-1
2326,1,3,11,6,-1
2327,3,11,6,1,-1
2328,11,6,1,5,1
2329,6,1,5,1,-1
2330,1,5,1,2,-1
2331,5,1,2,9,1
2332,1,2,9,8,0
2333,2,9,8,11,-1
2334,9,8,11,7,0
2335,8,11,7,11,-1
2336,11,7,11,0,-1
2337,7,11,0,8,1
2338,11,0,8,9,-1
2339,0,8,9,3,1
2340,8,9,3,10,1
2341,9,3,10,3,1
2342,3,10,3,3,1
2343,10,3,3,2,1
2344,3,3,2,6,-1
2345,3,2,6,3,1
2346,2,6,3,2,1
2347,6,3,2,7,0
2348,3,2,7,8,1
2349,2,7,8,5,-1
2350,7,8,5,8,1
2351,8,5,8,11,-1
2352,5,8,11,4,1
2353,8,11,4,5,-1
2354,11,4,5,0,-1
2355,4,5,0,11,-1
2356,5,0,11,5,1
2357,0,11,5,11,-1
2358,11,5,11,9,0
2359,5,11,9,1,-1
2360,11,9,1,8,0
2361,9,1,8,2,1
2362,1,8,2,2,1
2363,8,2,2,8,1
2364,2,2,8,5,1
2365,2,8,5,3,1
2366,8,5,3,0,-1
2367,5,3,0,8,1
2368,3,0,8,0,0
2369,0,8,0,8,1
2370,8,0,8,7,1
2371,0,8,7,10,-1
2372,8,7,10,6,1
2373,7,10,6,0,1
2374,10,6,0,8,1
2375,6,0,8,2,-1
2376,0,8,2,8,1
2377,8,2,8,3,1
2378,2,8,3,4,0
2379,8,3,4,0,-1
2380,3,4,0,0,0
2381,4,0,0,9,-1
2382,0,0,9,10,-1
2383,0,9,10,4,1
2384,9,10,4,8,-1
2385,10,4,8,9,1
2386,4,8,9,10,-1
2387,8,9,10,10,-1
2388,9,10,10,6,-1
2389,10,10,6,10,-1
2390,10,6,10,2,1
2391,6,10,2,2,1
2392,10,2,2,3,1
2393,2,2,3,1,-1
2394,2,3,1,7,0
2395,3,1,7,7,0
2396,1,7,7,8,-1
2397,7,7,8,4,-1
2398,7,8,4,11,-1
2399,8,4,11,4,1
2400,4,11,4,2,1
2401,11,4,2,9,1
2402,4,2,9,1,0
2403,2,9,1,5,-1
2404,9,1,5,4,-1
2405,1,5,4,8,1
2406,5,4,8,5,1
2407,4,8,5,11,1
2408,8,5,11,10,-1
2409,5,11,10,7,-1
2410,11,10,7,3,1
2411,10,7,3,4,-1
2412,7,3,4,3,1
2413,3,4,3,2,-1
2414,4,3,2,4,1
2415,3,2,4,4,0
2416,2,4,4,3,1
2417,4,4,3,2,1
2418,4,3,2,5,0
2419,3,2,5,11,-1
2420,2,5,11,7,0
2421,5,11,7,7,0
2422,11,7,7,1,1
2423,7,7,1,11,-1
2424,7,1,11,2,0
2425,1,11,2,3,-1
2426,11,2,3,2,1
2427,2,3,2,10,-1
2428,3,2,10,4,1
2429,2,10,4,7,0
2430,10,4,7,10,-1
2431,4,7,10,0,1
2432,7,10,0,2,1
2433,10,0,2,10,-1
2434,0,2,10,4,-1
2435,2,10,4,2,1
2436,10,4,2,10,-1
2437,4,2,10,3,1
2438,2,10,3,3,0
2439,10,3,3,2,-1
2440,3,3,2,0,-1
2441,3,2,0,5,-1
2442,2,0,5,10,-1
2443,0,5,10,10,1
2444,5,10,10,7,0
2445,10,10,7,2,1
2446,10,7,2,10,-1
2447,7,2,10,8,0
2448,2,10,8,4,-1
2449,10,8,4,5,0
2450,8,4,5,5,-1
2451,4,5,5,0,-1
2452,5,5,0,6,-1
2453,5,0,6,9,0
2454,0,6,9,2,1
2455,6,9,2,4,-1
2456,9,2,4,2,1
2457,2,4,2,4,1
2458,4,2,4,6,0
2459,2,4,6,5,-1
2460,4,6,5,3,1
2461,6,5,3,0,-1
2462,5,3,0,0,0
2463,3,0,0,2,1
2464,0,0,2,6,-1
2465,0,2,6,0,-1
2466,2,6,0,3,1
2467,6,0,3,0,-1
2468,0,3,0,6,-1
2469,3,0,6,8,1
2470,0,6,8,11,-1
2471,6,8,11,5,-1
2472,8,11,5,9,1
2473,11,5,9,0,-1
2474,5,9,0,8,0
2475,9,0,8,9,1
2476,0,8,9,8,1
2477,8,9,8,5,-1
2478,9,8,5,8,0
2479,8,5,8,11,-1
2480,5,8,11,10,1
2481,8,11,10,10,-1
2482,11,10,10,11,-1
2483,10,10,11,10,-1
2484,10,11,10,5,-1
2485,11,10,5,8,0
2486,10,5,8,1,0
2487,5,8,1,0,-1
2488,8,1,0,2,1
2489,1,0,2,6,1
2490,0,2,6,9,-1
2491,2,6,9,6,0
2492,6,9,6,11,-1
2493,9,6,11,5,-1
2494,6,11,5,6,-1
2495,11,5,6,0,-1
2496,5,6,0,0,0
2497,6,0,0,5,-1
2498,0,0,5,4,-1
2499,0,5,4,8,1
2500,5,4,8,10,-1
2501,4,8,10,6,-1
2502,8,10,6,10,1
2503,10,6,10,1,-1
2504,6,10,1,11,-1
2505,10,1,11,10,-1
2506,1,11,10,11,-1
2507,11,10,11,11,-1
2508,10,11,11,1,-1
2509,11,11,1,10,-1
2510,11,1,10,6,0
2511,1,10,6,1,-1
2512,10,6,1,7,0
2513,6,1,7,3,1
2514,1,7,3,6,-1
2515,7,3,6,2,1
2516,3,6,2,5,-1
2517,6,2,5,3,0
2518,2,5,3,10,1
2519,5,3,10,4,-1
2520,3,10,4,0,-1
2521,10,4,0,6,-1
2522,4,0,6,2,0
2523,0,6,2,8,1
2524,6,2,8,7,-1
2525,2,8,7,6,1
2526,8,7,6,2,-1
2527,7,6,2,9,1
2528,6,2,9,9,-1
2529,2,9,9,7,0
2530,9,9,7,11,-1
2531,9,7,11,4,0
2532,7,11,4,4,-1
2533,11,4,4,2,0
2534,4,4,2,7,0
2535,4,2,7,8,1
2536,2,7,8,6,0
2537,7,8,6,5,0
2538,8,6,5,3,1
2539,6,5,3,6,-1
2540,5,3,6,4,1
2541,3,6,4,7,-1
2542,6,4,7,9,1
2543,4,7,9,3,1
2544,7,9,3,7,1
2545,9,3,7,3,1
2546,3,7,3,8,1
2547,7,3,8,3,0
2548,3,8,3,6,-1
2549,8,3,6,2,0
2550,3,6,2,10,1
2551,6,2,10,5,-1
2552,2,10,5,3,1
2553,10,5,3,4,-1
2554,5,3,4,6,0
2555,3,4,6,4,-1
2556,4,6,4,7,0
2557,6,4,7,3,1
2558,4,7,3,3,1
2559,7,3,3,0,-1
2560,3,3,0,4,-1
2561,3,0,4,4,-1
2562,0,4,4,2,-1
2563,4,4,2,2,1
2564,4,2,2,3,1
2565,2,2,3,4,-1
2566,2,3,4,9,1
2567,3,4,9,3,1
2568,4,9,3,10,-1
2569,9,3,10,9,-1
2570,3,10,9,5,-1
2571,10,9,5,8,1
2572,9,5,8,10,1
2573,5,8,10,5,-1
2574,8,10,5,11,-1
2575,10,5,11,4,1
2576,5,11,4,6,-1
2577,11,4,6,11,-1
2578,4,6,11,9,1
2579,6,11,9,2,1
2580,11,9,2,8,0
2581,9,2,8,8,1
2582,2,8,8,3,-1
2583,8,8,3,4,-1
2584,8,3,4,6,-1
2585,3,4,6,3,1
2586,4,6,3,1,0
2587,6,3,1,8,1
2588,3,1,8,11,-1
2589,1,8,11,9,1
2590,8,11,9,6,-1
2591,11,9,6,9,1
2592,9,6,9,7,0
2593,6,9,7,2,1
2594,9,7,2,10,-1
2595,7,2,10,7,0
2596,2,10,7,4,-1
2597,10,7,4,7,-1
2598,7,4,7,3,1
2599,4,7,3,9,1
2600,7,3,9,9,1
2601,3,9,9,7,1
2602,9,9,7,0,-1
2603,9,7,0,6,-1
2604,7,0,6,5,1
2605,0,6,5,1,0
2606,6,5,1,9,1
2607,5,1,9,5,0
2608,1,9,5,8,0
2609,9,5,8,5,-1
2610,5,8,5,11,-1
2611,8,5,11,11,-1
2612,5,11,11,0,-1
2613,11,11,0,7,0
2614,11,0,7,6,1
2615,0,7,6,5,-1
2616,7,6,5,6,-1
2617,6,5,6,11,1
2618,5,6,11,11,-1
2619,6,11,11,5,-1
2620,11,11,5,8,1
2621,11,5,8,9,1
2622,5,8,9,0,-1
2623,8,9,0,10,-1
2624,9,0,10,7,0
2625,0,10,7,7,0
2626,10,7,7,4,1
2627,7,7,4,2,1
2628,7,4,2,9,-1
2629,4,2,9,2,1
2630,2,9,2,5,-1
2631,9,2,5,2,1
2632,2,5,2,11,-1
2633,5,2,11,8,0
2634,2,11,8,5,-1
2635,11,8,5,5,-1
2636,8,5,5,4,-1
2637,5,5,4,4,-1
2638,5,4,4,8,1
2639,4,4,8,4,-1
2640,4,8,4,11,-1
2641,8,4,11,7,-1
2642,4,11,7,5,-1
2643,11,7,5,3,-1
2644,7,5,3,7,0
2645,5,3,7,4,-1
2646,3,7,4,9,1
2647,7,4,9,4,0
2648,4,9,4,3,1
2649,9,4,3,5,0
2650,4,3,5,10,-1
2651,3,5,10,3,1
2652,5,10,3,10,0
2653,10,3,10,7,-1
2654,3,10,7,2,1
2655,10,7,2,6,0
2656,7,2,6,0,-1
2657,2,6,0,7,0
2658,6,0,7,4,-1
2659,0,7,4,9,1
2660,7,4,9,3,1
2661,4,9,3,0,-1
2662,9,3,0,10,-1
2663,3,0,10,4,-1
2664,0,10,4,7,0
2665,10,4,7,2,-1
2666,4,7,2,3,1
2667,7,2,3,1,-1
2668,2,3,1,1,0
2669,3,1,1,5,-1
2670,1,1,5,4,1
2671,1,5,4,1,0
2672,5,4,1,10,1
2673,4,1,10,9,-1
2674,1,10,9,4,-1
2675,10,9,4,3,0
2676,9,4,3,11,-1
2677,4,3,11,8,1
2678,3,11,8,3,-1
2679,11,8,3,7,-1
2680,8,3,7,5,-1
2681,3,7,5,8,1
2682,7,5,8,9,1
2683,5,8,9,11,-1
2684,8,9,11,9,-1
2685,9,11,9,2,0
2686,11,9,2,7,0
2687,9,2,7,0,-1
2688,2,7,0,7,0
2689,7,0,7,0,-1
2690,0,7,0,11,-1
2691,7,0,11,11,0
2692,0,11,11,11,-1
2693,11,11,11,6,-1
2694,11,11,6,5,0
2695,11,6,5,7,0
2696,6,5,7,0,-1
2697,5,7,0,5,-1
2698,7,0,5,0,-1
2699,0,5,0,11,-1
2700,5,0,11,10,-1
2701,0,11,10,3,1
2702,11,10,3,5,-1
2703,10,3,5,2,1
2704,3,5,2,2,1
2705,5,2,2,2,0
2706,2,2,2,3,1
2707,2,2,3,3,1
2708,2,3,3,6,-1
2709,3,3,6,6,-1
2710,3,6,6,5,-1
2711,6,6,5,4,-1
2712,6,5,4,5,0
2713,5,4,5,9,0
2714,4,5,9,2,0
2715,5,9,2,8,1
2716,9,2,8,2,0
2717,2,8,2,0,-1
2718,8,2,0,9,1
2719,2,0,9,7,0
2720,0,9,7,4,-1
2721,9,7,4,8,1
2722,7,4,8,5,-1
2723,4,8,5,5,-1
2724,8,5,5,0,-1
2725,5,5,0,5,-1
2726,5,0,5,4,-1
2727,0,5,4,3,1
2728,5,4,3,11,0
2729,4,3,11,2,1
2730,3,11,2,4,-1
2731,11,2,4,9,1
2732,2,4,9,0,0
2733,4,9,0,9,0
2734,9,0,9,3,1
2735,0,9,3,5,0
2736,9,3,5,6,-1
2737,3,5,6,4,-1
2738,5,6,4,4,-1
2739,6,4,4,2,1
2740,4,4,2,3,1
2741,4,2,3,1,-1
2742,2,3,1,11,-1
2743,3,1,11,10,-1
2744,1,11,10,8,-1
2745,11,10,8,9,1
2746,10,8,9,7,0
2747,8,9,7,6,0
2748,9,7,6,10,-1
2749,7,6,10,2,1
2750,6,10,2,9,1
2751,10,2,9,1,0
2752,2,9,1,9,1
2753,9,1,9,2,0
2754,1,9,2,1,0
2755,9,2,1,2,1
2756,2,1,2,6,-1
2757,1,2,6,9,1
2758,2,6,9,10,-1
2759,6,9,10,8,0
2760,9,10,8,5,-1
2761,10,8,5,1,0
2762,8,5,1,8,1
2763,5,1,8,10,-1
2764,1,8,10,7,0
2765,8,10,7,8,1
2766,10,7,8,8,1
2767,7,8,8,7,-1
2768,8,8,7,2,1
2769,8,7,2,1,0
2770,7,2,1,4,-1
2771,2,1,4,8,1
2772,1,4,8,4,1
2773,4,8,4,1,0
2774,8,4,1,9,1
2775,4,1,9,7,-1
2776,1,9,7,7,0
2777,9,7,7,10,-1
2778,7,7,10,6,-1
2779,7,10,6,5,-1
2780,10,6,5,8,0
2781,6,5,8,0,-1
2782,5,8,0,9,1
2783,8,0,9,6,-1
2784,0,9,6,8,1
2785,9,6,8,5,-1
2786,6,8,5,5,-1
2787,8,5,5,5,-1
2788,5,5,5,5,-1
2789,5,5,5,4,-1
2790,5,5,4,10,-1
2791,5,4,10,7,0
2792,4,10,7,4,-1
2793,10,7,4,4,-1
2794,7,4,4,0,0
2795,4,4,0,1,0
2796,4,0,1,6,-1
2797,0,1,6,10,-1
2798,1,6,10,1,-1
2799,6,10,1,5,-1
2800,10,1,5,5,-1
2801,1,5,5,5,-1
2802,5,5,5,0,-1
2803,5,5,0,3,1
2804,5,0,3,2,0
2805,0,3,2,5,-1
2806,3,2,5,11,-1
2807,2,5,11,2,1
2808,5,11,2,11,-1
2809,11,2,11,2,1
2810,2,11,2,1,0
2811,11,2,1,2,1
2812,2,1,2,9,1
2813,1,2,9,0,1
2814,2,9,0,5,-1
2815,9,0,5,11,-1
2816,0,5,11,0,-1
2817,5,11,0,8,1
2818,11,0,8,5,-1
2819,0,8,5,3,0
2820,8,5,3,6,-1
2821,5,3,6,4,-1
2822,3,6,4,3,-1
2823,6,4,3,2,1
2824,4,3,2,3,1
2825,3,2,3,0,-1
2826,2,3,0,2,-1
2827,3,0,2,7,0
2828,0,2,7,2,1
2829,2,7,2,0,0
2830,7,2,0,1,0
2831,2,0,1,9,1
2832,0,1,9,8,0
2833,1,9,8,3,-1
2834,9,8,3,8,-1
2835,8,3,8,11,-1
2836,3,8,11,9,1
2837,8,11,9,11,-1
2838,11,9,11,0,0
2839,9,11,0,10,-1
2840,11,0,10,3,0
2841,0,10,3,9,1
2842,10,3,9,9,1
2843,3,9,9,3,0
2844,9,9,3,2,1
2845,9,3,2,10,0
2846,3,2,10,8,1
2847,2,10,8,11,-1
2848,10,8,11,11,-1
2849,8,11,11,11,-1
2850,11,11,11,0,-1
2851,11,11,0,10,-1
2852,11,0,10,2,1
2853,0,10,2,3,0
2854,10,2,3,5,0
2855,2,3,5,3,1
2856,3,5,3,5,-1
2857,5,3,5,6,0
2858,3,5,6,7,0
2859,5,6,7,7,0
2860,6,7,7,1,0
2861,7,7,1,3,1
2862,7,1,3,9,-1
2863,1,3,9,0,-1
2864,3,9,0,10,-1
2865,9,0,10,5,-1
2866,0,10,5,6,0
2867,10,5,6,9,1
2868,5,6,9,6,0
2869,6,9,6,9,1
2870,9,6,9,2,0
2871,6,9,2,9,0
2872,9,2,9,6,1
2873,2,9,6,0,-1
2874,9,6,0,6,-1
2875,6,0,6,5,-1
2876,0,6,5,2,1
2877,6,5,2,0,0
2878,5,2,0,4,1
2879,2,0,4,0,-1
2880,0,4,0,5,1
2881,4,0,5,2,1
2882,0,5,2,9,1
2883,5,2,9,1,0
2884,2,9,1,5,0
2885,9,1,5,1,0
2886,1,5,1,0,-1
2887,5,1,0,3,-1
2888,1,0,3,2,1
2889,0,3,2,6,-1
2890,3,2,6,3,1
2891,2,6,3,8,1
2892,6,3,8,7,0
2893,3,8,7,9,1
2894,8,7,9,7,0
2895,7,9,7,5,-1
2896,9,7,5,3,0
2897,7,5,3,6,-1
2898,5,3,6,1,0
2899,3,6,1,5,-1
2900,6,1,5,3,-1
2901,1,5,3,6,-1
2902,5,3,6,2,1
2903,3,6,2,2,0
2904,6,2,2,0,1
2905,2,2,0,3,1
2906,2,0,3,11,-1
2907,0,3,11,0,-1
2908,3,11,0,9,1
2909,11,0,9,4,-1
2910,0,9,4,4,-1
2911,9,4,4,0,-1
2912,4,4,0,4,-1
2913,4,0,4,7,0
2914,0,4,7,9,1
2915,4,7,9,8,0
2916,7,9,8,10,-1
2917,9,8,10,0,-1
2918,8,10,0,8,1
2919,10,0,8,2,1
2920,0,8,2,6,-1
2921,8,2,6,4,-1
2922,2,6,4,2,1
2923,6,4,2,0,-1
2924,4,2,0,2,1
2925,2,0,2,4,-1
2926,0,2,4,3,1
2927,2,4,3,3,-1
2928,4,3,3,2,1
2929,3,3,2,4,-1
2930,3,2,4,6,-1
2931,2,4,6,2,1
2932,4,6,2,0,-1
2933,6,2,0,10,1
2934,2,0,10,4,-1
2935,0,10,4,10,-1
2936,10,4,10,0,0
2937,4,10,0,8,-1
2938,10,0,8,9,-1
2939,0,8,9,0,1
2940,8,9,0,9,1
2941,9,0,9,5,-1
2942,0,9,5,5,-1
2943,9,5,5,4,1
2944,5,5,4,10,-1
2945,5,4,10,3,1
2946,4,10,3,4,-1
2947,10,3,4,11,-1
2948,3,4,11,1,0
2949,4,11,1,6,-1
2950,11,1,6,7,0
2951,1,6,7,3,1
2952,6,7,3,10,-1
2953,7,3,10,0,-1
2954,3,10,0,10,-1
2955,10,0,10,4,-1
2956,0,10,4,0,-1
2957,10,4,0,2,-1
2958,4,0,2,10,1
2959,0,2,10,3,-1
2960,2,10,3,3,1
2961,10,3,3,8,1
2962,3,3,8,5,-1
2963,3,8,5,0,1
2964,8,5,0,2,1
2965,5,0,2,4,-1
2966,0,2,4,10,-1
2967,2,4,10,2,1
2968,4,10,2,8,1
2969,10,2,8,1,0
2970,2,8,1,3,-1
2971,8,1,3,3,-1
2972,1,3,3,2,0
2973,3,3,2,11,-1
2974,3,2,11,10,-1
2975,2,11,10,0,-1
2976,11,10,0,4,1
2977,10,0,4,6,-1
2978,0,4,6,2,0
2979,4,6,2,1,0
2980,6,2,1,11,-1
2981,2,1,11,4,-1
2982,1,11,4,3,-1
2983,11,4,3,11,-1
2984,4,3,11,11,-1
2985,3,11,11,0,-1
2986,11,11,0,0,-1
2987,11,0,0,5,1
2988,0,0,5,9,1
2989,0,5,9,4,1
2990,5,9,4,0,-1
2991,9,4,0,10,1
2992,4,0,10,1,0
2993,0,10,1,8,-1
2994,10,1,8,8,1
2995,1,8,8,4,-1
2996,8,8,4,7,0
2997,8,4,7,10,1
2998,4,7,10,11,1
2999,7,10,11,2,-1
3000,10,11,2,5,-1
3001,11,2,5,2,1
3002,2,5,2,6,-1
3003,5,2,6,3,0
3004,2,6,3,7,-1
3005,6,3,7,0,-1
3006,3,7,0,5,0
3007,7,0,5,3,1
3008,0,5,3,7,-1
3009,5,3,7,0,-1
3010,3,7,0,0,-1
3011,7,0,0,0,-1
3012,0,0,0,3,0
3013,0,0,3,0,0
3014,0,3,0,4,-1
3015,3,0,4,4,-1
3016,0,4,4,8,1
3017,4,4,8,10,1
3018,4,8,10,7,0
3019,8,10,7,11,-1
3020,10,7,11,2,0
3021,7,11,2,1,0
3022,11,2,1,5,-1
3023,2,1,5,10,-1
3024,1,5,10,3,-1
3025,5,10,3,3,-1
3026,10,3,3,7,1
3027,3,3,7,11,-1
3028,3,7,11,10,-1
3029,7,11,10,8,-1
3030,11,10,8,8,1
3031,10,8,8,11,-1
3032,8,8,11,5,-1
3033,8,11,5,8,1
3034,11,5,8,11,-1
3035,5,8,11,3,1
3036,8,11,3,0,-1
3037,11,3,0,3,1
3038,3,0,3,8,1
3039,0,3,8,3,1
3040,3,8,3,8,0
3041,8,3,8,10,-1
3042,3,8,10,8,1
3043,8,10,8,10,-1
3044,10,8,10,8,1
3045,8,10,8,2,1
3046,10,8,2,8,0
3047,8,2,8,0,-1
3048,2,8,0,8,0
3049,8,0,8,2,-1
3050,0,8,2,2,1
3051,8,2,2,9,1
3052,2,2,9,5,1
3053,2,9,5,10,-1
3054,9,5,10,9,1
3055,5,10,9,11,0
3056,10,9,11,11,0
3057,9,11,11,2,1
3058,11,11,2,2,1
3059,11,2,2,2,1
3060,2,2,2,1,-1
3061,2,2,1,0,1
3062,2,1,0,10,-1
3063,1,0,10,6,-1
3064,0,10,6,8,0
3065,10,6,8,2,-1
3066,6,8,2,3,1
3067,8,2,3,11,-1
3068,2,3,11,0,1
3069,3,11,0,0,-1
3070,11,0,0,1,0
3071,0,0,1,1,1
3072,0,1,1,1,0
3073,1,1,1,11,0
3074,1,1,11,9,-1
3075,1,11,9,0,-1
3076,11,9,0,7,0
3077,9,0,7,5,1
3078,0,7,5,0,-1
3079,7,5,0,2,0
3080,5,0,2,7,0
3081,0,2,7,7,0
3082,2,7,7,0,-1
3083,7,7,0,8,1
3084,7,0,8,4,-1
3085,0,8,4,2,0
3086,8,4,2,1,0
3087,4,2,1,11,0
3088,2,1,11,8,1
3089,1,11,8,3,1
3090,11,8,3,8,1
3091,8,3,8,3,1
3092,3,8,3,7,0
3093,8,3,7,10,0
3094,3,7,10,11,-1
3095,7,10,11,3,1
3096,10,11,3,3,1
3097,11,3,3,3,0
3098,3,3,3,2,1
3099,3,3,2,11,-1
3100,3,2,11,6,1
3101,2,11,6,0,-1
3102,11,6,0,8,0
3103,6,0,8,9,-1
3104,0,8,9,1,0
3105,8,9,1,5,-1
3106,9,1,5,8,1
3107,1,5,8,1,0
3108,5,8,1,8,1
3109,8,1,8,7,0
3110,1,8,7,9,1
3111,8,7,9,2,1
3112,7,9,2,10,-1
3113,9,2,10,7,1
3114,2,10,7,11,1
3115,10,7,11,8,1
3116,7,11,8,8,-1
3117,11,8,8,9,1
3118,8,8,9,2,1
3119,8,9,2,11,0
3120,9,2,11,0,-1
3121,2,11,0,0,-1
3122,11,0,0,11,-1
3123,0,0,11,10,-1
3124,0,11,10,4,-1
3125,11,10,4,11,-1
3126,10,4,11,2,0
3127,4,11,2,8,0
3128,11,2,8,3,-1
3129,2,8,3,9,1
3130,8,3,9,10,-1
3131,3,9,10,1,-1
3132,9,10,1,1,-1
3133,10,1,1,11,-1
3134,1,1,11,10,-1
3135,1,11,10,8,0
3136,11,10,8,2,1
3137,10,8,2,1,-1
3138,8,2,1,11,-1
3139,2,1,11,11,-1
3140,1,11,11,5,-1
3141,11,11,5,11,1
3142,11,5,11,3,0
3143,5,11,3,10,-1
3144,11,3,10,7,-1
3145,3,10,7,8,-1
3146,10,7,8,10,-1
3147,7,8,10,4,-1
3148,8,10,4,5,1
3149,10,4,5,0,-1
3150,4,5,0,1,0
3151,5,0,1,5,-1
3152,0,1,5,0,0
3153,1,5,0,8,1
3154,5,0,8,0,0
3155,0,8,0,11,0
3156,8,0,11,4,-1
3157,0,11,4,1,0
3158,11,4,1,0,-1
3159,4,1,0,9,1
3160,1,0,9,10,-1
3161,0,9,10,11,-1
3162,9,10,11,3,-1
3163,10,11,3,8,0
3164,11,3,8,4,-1
3165,3,8,4,10,-1
3166,8,4,10,5,-1
3167,4,10,5,2,1
3168,10,5,2,0,-1
3169,5,2,0,0,-1
3170,2,0,0,10,-1
3171,0,0,10,11,0
3172,0,10,11,1,0
3173,10,11,1,4,1
3174,11,1,4,9,1
3175,1,4,9,11,-1
3176,4,9,11,1,0
3177,9,11,1,9,1
3178,11,1,9,2,1
3179,1,9,2,0,0
3180,9,2,0,5,0
3181,2,0,5,11,1
3182,0,5,11,3,0
3183,5,11,3,4,-1
3184,11,3,4,3,1
3185,3,4,3,5,-1
3186,4,3,5,10,1
3187,3,5,10,3,1
3188,5,10,3,8,-1
3189,10,3,8,1,0
