,s-3,s-2,s-1,a,r
1118,11,3,18,10,-1
1119,3,18,10,6,-1
1120,18,10,6,0,1
1121,10,6,0,19,0
1122,6,0,19,13,0
1123,0,19,13,8,1
1124,19,13,8,10,-1
1125,13,8,10,2,1
1126,8,10,2,0,-1
1127,10,2,0,3,1
1128,2,0,3,2,1
1129,0,3,2,4,1
1130,3,2,4,1,0
1131,2,4,1,1,0
1132,4,1,1,1,0
1133,1,1,1,2,0
1134,1,1,2,2,-1
1135,1,2,2,2,-1
1136,2,2,2,2,-1
1137,2,2,2,2,0
1138,2,2,2,2,1
1139,2,2,2,2,0
1140,2,2,2,2,-1
1141,2,2,2,2,0
1142,2,2,2,2,1
1143,2,2,2,4,-1
1144,2,2,4,14,0
1145,2,4,14,6,-1
1146,4,14,6,0,-1
1147,14,6,0,2,1
1148,6,0,2,15,0
1149,0,2,15,12,1
1150,2,15,12,7,0
1151,15,12,7,16,-1
1152,12,7,16,7,0
1153,7,16,7,0,-1
1154,16,7,0,2,1
1155,7,0,2,3,1
1156,0,2,3,2,1
1157,2,3,2,2,1
1158,3,2,2,1,0
1159,2,2,1,2,1
1160,2,1,2,2,1
1161,1,2,2,13,-1
1162,2,2,13,9,1
1163,2,13,9,5,1
1164,13,9,5,0,1
1165,9,5,0,19,-1
1166,5,0,19,19,0
1167,0,19,19,10,-1
1168,19,19,10,2,1
1169,19,10,2,0,0
1170,10,2,0,2,1
1171,2,0,2,2,0
1172,0,2,2,1,0
1173,2,2,1,2,-1
1174,2,1,2,2,1
1175,1,2,2,1,0
1176,2,2,1,2,1
1177,2,1,2,2,1
1178,1,2,2,1,0
1179,2,2,1,2,1
1180,2,1,2,2,1
1181,1,2,2,13,0
1182,2,2,13,4,-1
1183,2,13,4,0,1
1184,13,4,0,2,0
1185,4,0,2,2,1
1186,0,2,2,13,0
1187,2,2,13,9,1
1188,2,13,9,5,-1
1189,13,9,5,0,-1
1190,9,5,0,1,0
1191,5,0,1,3,1
1192,0,1,3,2,1
1193,1,3,2,0,0
1194,3,2,0,11,-1
1195,2,0,11,10,-1
1196,0,11,10,6,-1
1197,11,10,6,4,-1
1198,10,6,4,2,1
1199,6,4,2,18,-1
1200,4,2,18,12,-1
1201,2,18,12,10,-1
1202,18,12,10,5,-1
1203,12,10,5,3,1
1204,10,5,3,1,0
1205,5,3,1,2,0
1206,3,1,2,2,0
1207,1,2,2,2,-1
1208,2,2,2,2,0
1209,2,2,2,2,-1
1210,2,2,2,2,0
1211,2,2,2,2,-1
1212,2,2,2,2,1
1213,2,2,2,2,-1
1214,2,2,2,2,0
1215,2,2,2,3,-1
1216,2,2,3,1,0
1217,2,3,1,1,0
1218,3,1,1,2,0
1219,1,1,2,2,1
1220,1,2,2,2,1
1221,2,2,2,2,-1
1222,2,2,2,2,1
1223,2,2,2,2,0
1224,2,2,2,2,0
1225,2,2,2,2,0
1226,2,2,2,8,1
1227,2,2,8,7,-1
1228,2,8,7,9,1
1229,8,7,9,2,1
1230,7,9,2,1,0
1231,9,2,1,2,0
1232,2,1,2,2,1
1233,1,2,2,2,-1
1234,2,2,2,2,0
1235,2,2,2,2,-1
1236,2,2,2,2,-1
1237,2,2,2,2,0
1238,2,2,2,2,1
1239,2,2,2,2,0
1240,2,2,2,2,0
1241,2,2,2,2,1
1242,2,2,2,2,0
1243,2,2,2,2,0
1244,2,2,2,12,-1
1245,2,2,12,15,1
1246,2,12,15,6,0
1247,12,15,6,16,-1
1248,15,6,16,8,0
1249,6,16,8,4,-1
1250,16,8,4,0,-1
1251,8,4,0,18,-1
1252,4,0,18,2,1
1253,0,18,2,0,-1
1254,18,2,0,3,-1
1255,2,0,3,2,1
1256,0,3,2,1,0
1257,3,2,1,17,0
1258,2,1,17,0,-1
1259,1,17,0,0,-1
1260,17,0,0,3,1
1261,0,0,3,6,-1
1262,0,3,6,2,1
1263,3,6,2,1,0
1264,6,2,1,2,0
1265,2,1,2,2,1
1266,1,2,2,1,1
1267,2,2,1,2,1
1268,2,1,2,2,-1
1269,1,2,2,1,-1
1270,2,2,1,2,-1
1271,2,1,2,1,1
1272,1,2,1,0,-1
1273,2,1,0,0,-1
1274,1,0,0,3,-1
1275,0,0,3,2,1
1276,0,3,2,0,1
1277,3,2,0,1,0
1278,2,0,1,2,1
1279,0,1,2,1,0
1280,1,2,1,1,1
1281,2,1,1,1,0
1282,1,1,1,1,-1
1283,1,1,1,1,0
1284,1,1,1,1,0
1285,1,1,1,1,0
1286,1,1,1,1,0
1287,1,1,1,2,1
1288,1,1,2,1,1
1289,1,2,1,1,1
1290,2,1,1,2,1
1291,1,1,2,1,-1
1292,1,2,1,1,0
1293,2,1,1,2,1
1294,1,1,2,1,1
1295,1,2,1,1,0
1296,2,1,1,2,1
1297,1,1,2,1,0
1298,1,2,1,1,0
1299,2,1,1,2,1
1300,1,1,2,2,1
1301,1,2,2,1,0
1302,2,2,1,1,0
1303,2,1,1,2,0
1304,1,1,2,2,1
1305,1,2,2,1,0
1306,2,2,1,7,1
1307,2,1,7,5,-1
1308,1,7,5,0,-1
1309,7,5,0,0,0
1310,5,0,0,18,-1
1311,0,0,18,0,-1
1312,0,18,0,0,0
1313,18,0,0,2,1
1314,0,0,2,2,1
1315,0,2,2,1,-1
1316,2,2,1,1,0
1317,2,1,1,2,1
1318,1,1,2,14,1
1319,1,2,14,14,0
1320,2,14,14,2,0
1321,14,14,2,0,-1
1322,14,2,0,0,-1
1323,2,0,0,2,1
1324,0,0,2,2,1
1325,0,2,2,2,0
1326,2,2,2,1,0
1327,2,2,1,1,-1
1328,2,1,1,2,1
1329,1,1,2,2,1
1330,1,2,2,1,0
1331,2,2,1,1,0
1332,2,1,1,2,1
1333,1,1,2,2,1
1334,1,2,2,1,0
1335,2,2,1,9,1
1336,2,1,9,8,1
1337,1,9,8,4,-1
1338,9,8,4,0,-1
1339,8,4,0,0,1
1340,4,0,0,2,0
1341,0,0,2,3,1
1342,0,2,3,4,-1
1343,2,3,4,10,-1
1344,3,4,10,0,-1
1345,4,10,0,0,-1
1346,10,0,0,4,-1
1347,0,0,4,3,-1
1348,0,4,3,0,0
1349,4,3,0,1,0
1350,3,0,1,3,0
1351,0,1,3,1,0
1352,1,3,1,0,0
1353,3,1,0,2,1
1354,1,0,2,2,0
1355,0,2,2,1,0
1356,2,2,1,4,-1
1357,2,1,4,0,-1
1358,1,4,0,0,0
1359,4,0,0,3,1
1360,0,0,3,10,-1
1361,0,3,10,4,-1
1362,3,10,4,0,-1
1363,10,4,0,18,-1
1364,4,0,18,0,0
1365,0,18,0,0,-1
1366,18,0,0,1,-1
1367,0,0,1,2,1
1368,0,1,2,2,-1
1369,1,2,2,1,-1
1370,2,2,1,1,0
1371,2,1,1,2,0
1372,1,1,2,1,0
1373,1,2,1,1,0
1374,2,1,1,2,1
1375,1,1,2,1,0
1376,1,2,1,1,0
1377,2,1,1,2,1
1378,1,1,2,1,0
1379,1,2,1,1,0
1380,2,1,1,2,0
1381,1,1,2,1,0
1382,1,2,1,1,0
1383,2,1,1,2,-1
1384,1,1,2,16,-1
1385,1,2,16,18,1
1386,2,16,18,0,-1
1387,16,18,0,0,-1
1388,18,0,0,2,1
1389,0,0,2,2,0
1390,0,2,2,1,0
1391,2,2,1,14,1
1392,2,1,14,14,1
1393,1,14,14,0,-1
1394,14,14,0,0,-1
1395,14,0,0,2,1
1396,0,0,2,2,1
1397,0,2,2,1,-1
1398,2,2,1,1,0
1399,2,1,1,2,1
1400,1,1,2,1,-1
1401,1,2,1,1,0
1402,2,1,1,2,1
1403,1,1,2,1,-1
1404,1,2,1,1,0
1405,2,1,1,2,1
1406,1,1,2,1,0
1407,1,2,1,2,0
1408,2,1,2,4,-1
1409,1,2,4,0,1
1410,2,4,0,0,0
1411,4,0,0,3,1
1412,0,0,3,5,-1
1413,0,3,5,0,-1
1414,3,5,0,0,-1
1415,5,0,0,3,0
1416,0,0,3,1,-1
1417,0,3,1,0,-1
1418,3,1,0,2,1
1419,1,0,2,2,1
1420,0,2,2,1,0
1421,2,2,1,1,-1
1422,2,1,1,2,-1
1423,1,1,2,1,-1
1424,1,2,1,1,1
1425,2,1,1,18,-1
1426,1,1,18,0,1
1427,1,18,0,7,0
1428,18,0,7,0,-1
1429,0,7,0,5,-1
1430,7,0,5,0,0
1431,0,5,0,0,-1
1432,5,0,0,3,1
1433,0,0,3,2,-1
1434,0,3,2,0,-1
1435,3,2,0,1,0
1436,2,0,1,11,-1
1437,0,1,11,0,-1
1438,1,11,0,0,-1
1439,11,0,0,2,-1
1440,0,0,2,2,1
1441,0,2,2,1,-1
1442,2,2,1,1,1
1443,2,1,1,2,0
1444,1,1,2,1,0
1445,1,2,1,1,0
1446,2,1,1,5,-1
1447,1,1,5,1,0
1448,1,5,1,0,-1
1449,5,1,0,2,1
1450,1,0,2,2,0
1451,0,2,2,1,0
1452,2,2,1,1,1
1453,2,1,1,2,1
1454,1,1,2,1,-1
1455,1,2,1,1,0
1456,2,1,1,6,1
1457,1,1,6,0,-1
1458,1,6,0,0,-1
1459,6,0,0,2,1
1460,0,0,2,2,1
1461,0,2,2,7,0
1462,2,2,7,0,0
1463,2,7,0,0,-1
1464,7,0,0,2,0
1465,0,0,2,2,1
1466,0,2,2,1,0
1467,2,2,1,1,0
1468,2,1,1,2,1
1469,1,1,2,2,0
1470,1,2,2,1,0
1471,2,2,1,1,0
1472,2,1,1,2,1
1473,1,1,2,6,-1
1474,1,2,6,7,-1
1475,2,6,7,0,0
1476,6,7,0,0,-1
1477,7,0,0,2,1
1478,0,0,2,2,1
1479,0,2,2,1,0
1480,2,2,1,1,0
1481,2,1,1,2,1
1482,1,1,2,2,-1
1483,1,2,2,1,-1
1484,2,2,1,1,0
1485,2,1,1,2,1
1486,1,1,2,2,1
1487,1,2,2,1,1
1488,2,2,1,1,-1
1489,2,1,1,2,-1
1490,1,1,2,2,1
1491,1,2,2,1,0
1492,2,2,1,1,1
1493,2,1,1,2,0
1494,1,1,2,2,1
1495,1,2,2,1,-1
1496,2,2,1,5,-1
1497,2,1,5,0,-1
1498,1,5,0,9,1
1499,5,0,9,0,-1
1500,0,9,0,0,-1
1501,9,0,0,2,1
1502,0,0,2,2,-1
1503,0,2,2,1,0
1504,2,2,1,11,-1
1505,2,1,11,8,-1
1506,1,11,8,0,-1
1507,11,8,0,5,-1
1508,8,0,5,8,-1
1509,0,5,8,0,-1
1510,5,8,0,0,0
1511,8,0,0,2,1
1512,0,0,2,2,1
1513,0,2,2,1,0
1514,2,2,1,2,1
1515,2,1,2,5,1
1516,1,2,5,4,1
1517,2,5,4,0,-1
1518,5,4,0,0,1
1519,4,0,0,3,1
1520,0,0,3,4,0
1521,0,3,4,0,-1
1522,3,4,0,0,-1
1523,4,0,0,2,1
1524,0,0,2,2,1
1525,0,2,2,1,0
1526,2,2,1,1,-1
1527,2,1,1,2,1
1528,1,1,2,2,-1
1529,1,2,2,1,-1
1530,2,2,1,1,0
1531,2,1,1,2,1
1532,1,1,2,9,-1
1533,1,2,9,0,-1
1534,2,9,0,0,-1
1535,9,0,0,2,1
1536,0,0,2,2,1
1537,0,2,2,1,0
1538,2,2,1,1,0
1539,2,1,1,2,0
1540,1,1,2,10,1
1541,1,2,10,0,-1
1542,2,10,0,0,1
1543,10,0,0,2,0
1544,0,0,2,2,0
1545,0,2,2,14,1
1546,2,2,14,0,-1
1547,2,14,0,0,0
1548,14,0,0,7,0
1549,0,0,7,0,0
1550,0,7,0,0,-1
1551,7,0,0,4,-1
1552,0,0,4,4,-1
1553,0,4,4,0,-1
1554,4,4,0,0,-1
1555,4,0,0,2,0
1556,0,0,2,2,1
1557,0,2,2,14,1
1558,2,2,14,0,1
1559,2,14,0,0,1
1560,14,0,0,7,-1
1561,0,0,7,0,-1
1562,0,7,0,0,-1
1563,7,0,0,2,1
1564,0,0,2,11,-1
1565,0,2,11,0,-1
1566,2,11,0,18,-1
1567,11,0,18,0,0
1568,0,18,0,0,0
1569,18,0,0,0,-1
1570,0,0,0,2,1
1571,0,0,2,2,-1
1572,0,2,2,1,0
1573,2,2,1,1,0
1574,2,1,1,2,1
1575,1,1,2,2,0
1576,1,2,2,1,0
1577,2,2,1,1,0
1578,2,1,1,19,-1
1579,1,1,19,0,-1
1580,1,19,0,0,-1
1581,19,0,0,2,1
1582,0,0,2,2,0
1583,0,2,2,5,-1
1584,2,2,5,4,1
1585,2,5,4,0,1
1586,5,4,0,0,-1
1587,4,0,0,2,1
1588,0,0,2,2,1
1589,0,2,2,1,1
1590,2,2,1,16,-1
1591,2,1,16,0,-1
1592,1,16,0,0,-1
1593,16,0,0,4,-1
1594,0,0,4,0,-1
1595,0,4,0,5,1
1596,4,0,5,7,0
1597,0,5,7,2,1
1598,5,7,2,0,-1
1599,7,2,0,1,0
1600,2,0,1,2,1
1601,0,1,2,1,0
1602,1,2,1,1,0
1603,2,1,1,2,1
1604,1,1,2,1,0
1605,1,2,1,1,-1
1606,2,1,1,2,1
1607,1,1,2,2,1
1608,1,2,2,1,0
1609,2,2,1,1,0
1610,2,1,1,2,1
1611,1,1,2,2,1
1612,1,2,2,1,-1
1613,2,2,1,2,-1
1614,2,1,2,1,0
1615,1,2,1,1,-1
1616,2,1,1,2,1
1617,1,1,2,2,-1
1618,1,2,2,1,0
1619,2,2,1,1,0
1620,2,1,1,17,-1
1621,1,1,17,0,0
1622,1,17,0,0,-1
1623,17,0,0,3,0
1624,0,0,3,4,1
1625,0,3,4,0,-1
1626,3,4,0,0,-1
1627,4,0,0,2,0
1628,0,0,2,15,1
1629,0,2,15,16,-1
1630,2,15,16,12,-1
1631,15,16,12,1,0
1632,16,12,1,0,-1
1633,12,1,0,9,0
1634,1,0,9,0,-1
1635,0,9,0,16,-1
1636,9,0,16,0,-1
1637,0,16,0,0,0
1638,16,0,0,2,1
1639,0,0,2,4,-1
1640,0,2,4,0,0
1641,2,4,0,1,0
1642,4,0,1,2,1
1643,0,1,2,0,1
1644,1,2,0,1,0
1645,2,0,1,2,0
1646,0,1,2,0,-1
1647,1,2,0,13,0
1648,2,0,13,0,-1
1649,0,13,0,3,0
1650,13,0,3,0,-1
1651,0,3,0,0,0
1652,3,0,0,2,-1
1653,0,0,2,0,-1
1654,0,2,0,0,-1
1655,2,0,0,2,1
1656,0,0,2,0,1
1657,0,2,0,0,-1
1658,2,0,0,2,0
1659,0,0,2,14,1
1660,0,2,14,14,1
1661,2,14,14,0,0
1662,14,14,0,1,1
1663,14,0,1,0,-1
1664,0,1,0,14,1
1665,1,0,14,0,-1
1666,0,14,0,8,0
1667,14,0,8,0,1
1668,0,8,0,0,-1
1669,8,0,0,1,0
1670,0,0,1,3,1
1671,0,1,3,0,-1
1672,1,3,0,0,-1
1673,3,0,0,2,1
1674,0,0,2,2,0
1675,0,2,2,2,0
1676,2,2,2,8,1
1677,2,2,8,12,-1
1678,2,8,12,9,1
1679,8,12,9,0,0
1680,12,9,0,0,0
1681,9,0,0,2,-1
1682,0,0,2,2,1
1683,0,2,2,15,-1
1684,2,2,15,0,0
1685,2,15,0,0,0
1686,15,0,0,18,-1
1687,0,0,18,15,1
1688,0,18,15,9,1
1689,18,15,9,0,-1
1690,15,9,0,1,-1
1691,9,0,1,2,1
1692,0,1,2,1,0
1693,1,2,1,2,1
1694,2,1,2,2,0
1695,1,2,2,2,1
1696,2,2,2,2,0
1697,2,2,2,13,-1
1698,2,2,13,15,-1
1699,2,13,15,0,-1
1700,13,15,0,0,-1
1701,15,0,0,1,1
1702,0,0,1,2,1
1703,0,1,2,2,0
1704,1,2,2,2,1
1705,2,2,2,2,1
1706,2,2,2,2,0
1707,2,2,2,2,0
1708,2,2,2,2,-1
1709,2,2,2,10,1
1710,2,2,10,8,-1
1711,2,10,8,1,-1
1712,10,8,1,0,0
1713,8,1,0,1,0
1714,1,0,1,2,-1
1715,0,1,2,2,1
1716,1,2,2,2,0
1717,2,2,2,2,0
1718,2,2,2,2,1
1719,2,2,2,2,0
1720,2,2,2,5,-1
1721,2,2,5,2,1
1722,2,5,2,1,0
1723,5,2,1,1,0
1724,2,1,1,2,-1
1725,1,1,2,5,-1
1726,1,2,5,2,1
1727,2,5,2,1,0
1728,5,2,1,15,1
1729,2,1,15,0,-1
1730,1,15,0,0,-1
1731,15,0,0,1,1
1732,0,0,1,18,0
1733,0,1,18,0,0
1734,1,18,0,15,1
1735,18,0,15,12,-1
1736,0,15,12,0,0
1737,15,12,0,0,-1
1738,12,0,0,2,1
1739,0,0,2,2,0
1740,0,2,2,10,1
1741,2,2,10,0,-1
1742,2,10,0,1,0
1743,10,0,1,2,1
1744,0,1,2,2,-1
1745,1,2,2,2,1
1746,2,2,2,2,0
1747,2,2,2,2,0
1748,2,2,2,2,0
1749,2,2,2,2,1
1750,2,2,2,17,-1
1751,2,2,17,5,-1
1752,2,17,5,0,-1
1753,17,5,0,1,0
1754,5,0,1,8,0
1755,0,1,8,0,-1
1756,1,8,0,0,-1
1757,8,0,0,7,0
1758,0,0,7,0,0
1759,0,7,0,0,-1
1760,7,0,0,2,1
1761,0,0,2,11,-1
1762,0,2,11,16,-1
1763,2,11,16,1,-1
1764,11,16,1,0,-1
1765,16,1,0,1,-1
1766,1,0,1,2,1
1767,0,1,2,2,0
1768,1,2,2,0,-1
1769,2,2,0,2,0
1770,2,0,2,2,-1
1771,0,2,2,2,0
1772,2,2,2,2,-1
1773,2,2,2,2,1
1774,2,2,2,2,0
1775,2,2,2,2,1
1776,2,2,2,2,0
1777,2,2,2,2,0
1778,2,2,2,2,0
1779,2,2,2,2,0
1780,2,2,2,2,-1
1781,2,2,2,2,-1
1782,2,2,2,2,1
1783,2,2,2,2,0
1784,2,2,2,2,-1
1785,2,2,2,2,0
1786,2,2,2,19,0
1787,2,2,19,0,0
1788,2,19,0,0,0
1789,19,0,0,1,0
1790,0,0,1,2,1
1791,0,1,2,2,0
1792,1,2,2,2,1
1793,2,2,2,1,0
1794,2,2,1,2,1
1795,2,1,2,2,1
1796,1,2,2,12,-1
1797,2,2,12,0,-1
1798,2,12,0,0,-1
1799,12,0,0,2,1
1800,0,0,2,2,0
1801,0,2,2,2,-1
1802,2,2,2,2,0
1803,2,2,2,2,1
1804,2,2,2,2,-1
1805,2,2,2,2,0
1806,2,2,2,2,0
1807,2,2,2,2,0
1808,2,2,2,2,-1
1809,2,2,2,2,-1
1810,2,2,2,2,0
1811,2,2,2,2,0
1812,2,2,2,2,-1
1813,2,2,2,2,-1
1814,2,2,2,2,0
1815,2,2,2,2,0
1816,2,2,2,2,0
1817,2,2,2,0,-1
1818,2,2,0,2,1
1819,2,0,2,2,1
1820,0,2,2,2,1
1821,2,2,2,17,-1
1822,2,2,17,0,-1
1823,2,17,0,0,-1
1824,17,0,0,4,-1
1825,0,0,4,2,1
1826,0,4,2,10,-1
1827,4,2,10,12,-1
1828,2,10,12,6,-1
1829,10,12,6,15,-1
1830,12,6,15,0,-1
1831,6,15,0,0,-1
1832,15,0,0,15,-1
1833,0,0,15,15,1
1834,0,15,15,0,-1
1835,15,15,0,3,-1
1836,15,0,3,1,0
1837,0,3,1,1,-1
1838,3,1,1,0,-1
1839,1,1,0,2,1
1840,1,0,2,5,1
1841,0,2,5,2,1
1842,2,5,2,1,0
1843,5,2,1,1,1
1844,2,1,1,2,0
1845,1,1,2,2,1
1846,1,2,2,2,-1
1847,2,2,2,1,0
1848,2,2,1,2,1
1849,2,1,2,2,-1
1850,1,2,2,1,0
1851,2,2,1,2,1
1852,2,1,2,2,1
1853,1,2,2,2,1
1854,2,2,2,9,0
1855,2,2,9,5,-1
1856,2,9,5,1,0
1857,9,5,1,0,0
1858,5,1,0,12,-1
1859,1,0,12,11,-1
1860,0,12,11,10,-1
1861,12,11,10,0,1
1862,11,10,0,2,-1
1863,10,0,2,0,-1
1864,0,2,0,0,1
1865,2,0,0,19,0
1866,0,0,19,19,0
1867,0,19,19,0,1
1868,19,19,0,4,-1
1869,19,0,4,0,-1
1870,0,4,0,0,0
1871,4,0,0,6,-1
1872,0,0,6,8,1
1873,0,6,8,1,0
1874,6,8,1,0,-1
1875,8,1,0,1,1
1876,1,0,1,2,0
1877,0,1,2,2,-1
1878,1,2,2,2,0
1879,2,2,2,2,1
1880,2,2,2,2,-1
1881,2,2,2,1,0
1882,2,2,1,2,1
1883,2,1,2,2,0
1884,1,2,2,2,-1
1885,2,2,2,2,0
1886,2,2,2,9,1
1887,2,2,9,5,-1
1888,2,9,5,8,1
1889,9,5,8,18,-1
1890,5,8,18,17,-1
1891,8,18,17,0,0
1892,18,17,0,0,-1
1893,17,0,0,4,0
1894,0,0,4,2,1
1895,0,4,2,2,1
1896,4,2,2,18,-1
1897,2,2,18,15,1
1898,2,18,15,0,-1
1899,18,15,0,4,0
1900,15,0,4,15,1
1901,0,4,15,8,1
1902,4,15,8,0,-1
1903,15,8,0,3,1
1904,8,0,3,1,-1
1905,0,3,1,2,1
1906,3,1,2,1,-1
1907,1,2,1,2,1
1908,2,1,2,2,1
1909,1,2,2,2,1
1910,2,2,2,2,-1
1911,2,2,2,2,1
1912,2,2,2,2,0
1913,2,2,2,2,1
1914,2,2,2,2,1
1915,2,2,2,2,1
1916,2,2,2,2,-1
1917,2,2,2,2,-1
1918,2,2,2,2,0
1919,2,2,2,2,-1
1920,2,2,2,2,-1
1921,2,2,2,2,0
1922,2,2,2,16,-1
1923,2,2,16,12,-1
1924,2,16,12,0,-1
1925,16,12,0,3,1
1926,12,0,3,1,0
1927,0,3,1,2,1
1928,3,1,2,13,0
1929,1,2,13,5,-1
1930,2,13,5,0,-1
1931,13,5,0,3,-1
1932,5,0,3,2,1
1933,0,3,2,2,1
1934,3,2,2,2,1
1935,2,2,2,1,0
1936,2,2,1,5,-1
1937,2,1,5,2,1
1938,1,5,2,3,1
1939,5,2,3,8,1
1940,2,3,8,19,1
1941,3,8,19,6,1
1942,8,19,6,2,0
1943,19,6,2,2,0
1944,6,2,2,3,1
1945,2,2,3,6,-1
1946,2,3,6,5,-1
1947,3,6,5,0,-1
1948,6,5,0,3,1
1949,5,0,3,9,0
1950,0,3,9,13,0
1951,3,9,13,0,-1
1952,9,13,0,1,0
1953,13,0,1,11,-1
1954,0,1,11,17,1
1955,1,11,17,0,1
1956,11,17,0,2,1
1957,17,0,2,16,-1
1958,0,2,16,19,0
1959,2,16,19,0,-1
1960,16,19,0,14,1
1961,19,0,14,11,-1
1962,0,14,11,0,0
1963,14,11,0,9,1
1964,11,0,9,7,0
1965,0,9,7,8,-1
1966,9,7,8,0,-1
1967,7,8,0,3,1
1968,8,0,3,11,-1
1969,0,3,11,16,1
1970,3,11,16,7,0
1971,11,16,7,0,-1
1972,16,7,0,15,-1
1973,7,0,15,14,1
1974,0,15,14,9,1
1975,15,14,9,0,-1
1976,14,9,0,3,1
1977,9,0,3,0,-1
1978,0,3,0,0,0
1979,3,0,0,3,-1
1980,0,0,3,6,-1
1981,0,3,6,9,1
1982,3,6,9,14,1
1983,6,9,14,0,0
1984,9,14,0,5,-1
1985,14,0,5,2,1
1986,0,5,2,2,-1
1987,5,2,2,7,0
1988,2,2,7,12,-1
1989,2,7,12,17,-1
1990,7,12,17,0,-1
1991,12,17,0,2,1
1992,17,0,2,5,-1
1993,0,2,5,8,1
1994,2,5,8,5,-1
1995,5,8,5,9,0
1996,8,5,9,18,0
1997,5,9,18,4,1
1998,9,18,4,10,1
1999,18,4,10,1,1
2000,4,10,1,3,1
2001,10,1,3,12,-1
2002,1,3,12,18,-1
2003,3,12,18,0,-1
2004,12,18,0,2,0
2005,18,0,2,2,1
2006,0,2,2,15,1
2007,2,2,15,11,-1
2008,2,15,11,0,-1
2009,15,11,0,3,0
2010,11,0,3,1,0
2011,0,3,1,12,0
2012,3,1,12,9,1
2013,1,12,9,0,0
2014,12,9,0,2,1
2015,9,0,2,2,1
2016,0,2,2,2,1
2017,2,2,2,2,1
2018,2,2,2,2,0
2019,2,2,2,2,-1
2020,2,2,2,2,0
2021,2,2,2,2,-1
2022,2,2,2,1,0
2023,2,2,1,15,-1
2024,2,1,15,13,1
2025,1,15,13,0,1
2026,15,13,0,3,1
2027,13,0,3,5,-1
2028,0,3,5,1,0
2029,3,5,1,17,-1
2030,5,1,17,0,-1
2031,1,17,0,0,0
2032,17,0,0,4,-1
2033,0,0,4,2,0
2034,0,4,2,1,-1
2035,4,2,1,2,1
2036,2,1,2,2,1
2037,1,2,2,2,1
2038,2,2,2,2,1
2039,2,2,2,10,-1
2040,2,2,10,0,0
2041,2,10,0,12,-1
2042,10,0,12,0,1
2043,0,12,0,0,-1
2044,12,0,0,2,1
2045,0,0,2,2,1
2046,0,2,2,2,1
2047,2,2,2,1,0
2048,2,2,1,2,0
2049,2,1,2,2,1
2050,1,2,2,2,0
2051,2,2,2,2,0
2052,2,2,2,2,0
2053,2,2,2,2,0
2054,2,2,2,2,0
2055,2,2,2,2,-1
2056,2,2,2,2,1
2057,2,2,2,3,1
2058,2,2,3,2,0
2059,2,3,2,1,0
2060,3,2,1,2,1
2061,2,1,2,14,0
2062,1,2,14,10,-1
2063,2,14,10,0,-1
2064,14,10,0,3,1
2065,10,0,3,2,-1
2066,0,3,2,2,1
2067,3,2,2,2,-1
2068,2,2,2,2,0
2069,2,2,2,2,0
2070,2,2,2,14,1
2071,2,2,14,10,-1
2072,2,14,10,0,0
2073,14,10,0,3,1
2074,10,0,3,15,0
2075,0,3,15,10,1
2076,3,15,10,0,-1
2077,15,10,0,3,-1
2078,10,0,3,2,-1
2079,0,3,2,2,1
2080,3,2,2,2,-1
2081,2,2,2,2,0
2082,2,2,2,2,-1
2083,2,2,2,2,0
2084,2,2,2,2,-1
2085,2,2,2,19,0
2086,2,2,19,0,-1
2087,2,19,0,0,0
2088,19,0,0,0,-1
2089,0,0,0,2,1
2090,0,0,2,2,1
2091,0,2,2,2,1
2092,2,2,2,2,0
2093,2,2,2,2,0
2094,2,2,2,2,0
2095,2,2,2,2,1
2096,2,2,2,2,0
2097,2,2,2,2,-1
2098,2,2,2,2,0
2099,2,2,2,2,0
2100,2,2,2,2,1
2101,2,2,2,2,0
2102,2,2,2,2,0
2103,2,2,2,4,-1
2104,2,2,4,1,0
2105,2,4,1,2,1
2106,4,1,2,2,0
2107,1,2,2,2,0
2108,2,2,2,2,0
2109,2,2,2,2,-1
2110,2,2,2,4,-1
2111,2,2,4,1,0
2112,2,4,1,2,1
2113,4,1,2,2,0
2114,1,2,2,2,1
2115,2,2,2,2,-1
2116,2,2,2,2,-1
2117,2,2,2,2,-1
2118,2,2,2,2,-1
2119,2,2,2,2,0
2120,2,2,2,2,0
2121,2,2,2,2,0
2122,2,2,2,2,-1
2123,2,2,2,6,-1
2124,2,2,6,1,0
2125,2,6,1,10,-1
2126,6,1,10,0,-1
2127,1,10,0,0,-1
2128,10,0,0,2,1
2129,0,0,2,2,1
2130,0,2,2,2,0
2131,2,2,2,2,1
2132,2,2,2,2,0
2133,2,2,2,2,0
2134,2,2,2,2,0
2135,2,2,2,2,0
2136,2,2,2,2,0
2137,2,2,2,2,-1
2138,2,2,2,2,-1
2139,2,2,2,13,0
2140,2,2,13,9,1
2141,2,13,9,0,0
2142,13,9,0,2,1
2143,9,0,2,1,1
2144,0,2,1,2,1
2145,2,1,2,2,0
2146,1,2,2,2,1
2147,2,2,2,2,1
2148,2,2,2,2,1
2149,2,2,2,2,1
2150,2,2,2,2,0
2151,2,2,2,8,1
2152,2,2,8,4,-1
2153,2,8,4,1,0
2154,8,4,1,10,-1
2155,4,1,10,7,0
2156,1,10,7,0,-1
2157,10,7,0,1,0
2158,7,0,1,6,0
2159,0,1,6,3,1
2160,1,6,3,1,-1
2161,6,3,1,2,1
2162,3,1,2,17,0
2163,1,2,17,14,1
