,s-3,s-2,s-1,a,r
2147,0,13,0,12,-1
2148,13,0,12,0,-1
2149,0,12,0,0,0
2150,12,0,0,0,0
2151,0,0,0,0,-1
2152,0,0,0,16,-1
2153,0,0,16,0,-1
2154,0,16,0,0,-1
2155,16,0,0,0,1
2156,0,0,0,11,0
2157,0,0,11,0,-1
2158,0,11,0,0,-1
2159,11,0,0,0,-1
2160,0,0,0,10,0
2161,0,0,10,0,-1
2162,0,10,0,0,-1
2163,10,0,0,0,1
2164,0,0,0,0,-1
2165,0,0,0,8,1
2166,0,0,8,16,-1
2167,0,8,16,0,0
2168,8,16,0,0,0
2169,16,0,0,0,-1
2170,0,0,0,13,0
2171,0,0,13,6,0
2172,0,13,6,0,-1
2173,13,6,0,0,-1
2174,6,0,0,0,1
2175,0,0,0,0,-1
2176,0,0,0,0,-1
2177,0,0,0,0,-1
2178,0,0,0,12,-1
2179,0,0,12,0,-1
2180,0,12,0,0,-1
2181,12,0,0,0,-1
2182,0,0,0,0,-1
2183,0,0,0,0,-1
2184,0,0,0,0,-1
2185,0,0,0,0,-1
2186,0,0,0,0,-1
2187,0,0,0,10,-1
2188,0,0,10,18,-1
2189,0,10,18,0,1
2190,10,18,0,0,0
2191,18,0,0,0,-1
2192,0,0,0,0,-1
2193,0,0,0,0,-1
2194,0,0,0,0,-1
2195,0,0,0,0,-1
2196,0,0,0,0,-1
2197,0,0,0,0,-1
2198,0,0,0,0,-1
2199,0,0,0,0,-1
2200,0,0,0,0,0
2201,0,0,0,0,0
2202,0,0,0,0,-1
2203,0,0,0,0,-1
2204,0,0,0,1,0
2205,0,0,1,0,-1
2206,0,1,0,0,-1
2207,1,0,0,19,1
2208,0,0,19,11,-1
2209,0,19,11,0,1
2210,19,11,0,0,-1
2211,11,0,0,0,-1
2212,0,0,0,0,-1
2213,0,0,0,0,-1
2214,0,0,0,0,-1
2215,0,0,0,0,0
2216,0,0,0,0,0
2217,0,0,0,0,-1
2218,0,0,0,0,-1
2219,0,0,0,0,-1
2220,0,0,0,0,-1
2221,0,0,0,0,-1
2222,0,0,0,0,-1
2223,0,0,0,0,-1
2224,0,0,0,7,0
2225,0,0,7,16,-1
2226,0,7,16,0,-1
2227,7,16,0,0,-1
2228,16,0,0,0,0
2229,0,0,0,5,-1
2230,0,0,5,0,-1
2231,0,5,0,0,-1
2232,5,0,0,0,-1
2233,0,0,0,2,1
2234,0,0,2,17,0
2235,0,2,17,16,1
2236,2,17,16,0,1
2237,17,16,0,0,-1
2238,16,0,0,0,-1
2239,0,0,0,0,-1
2240,0,0,0,0,-1
2241,0,0,0,0,-1
2242,0,0,0,0,-1
2243,0,0,0,0,-1
2244,0,0,0,0,-1
2245,0,0,0,16,0
2246,0,0,16,0,-1
2247,0,16,0,0,-1
2248,16,0,0,0,-1
2249,0,0,0,0,-1
2250,0,0,0,0,-1
2251,0,0,0,0,-1
2252,0,0,0,4,-1
2253,0,0,4,0,-1
2254,0,4,0,0,-1
2255,4,0,0,7,0
2256,0,0,7,0,0
2257,0,7,0,10,-1
2258,7,0,10,0,0
2259,0,10,0,3,1
2260,10,0,3,0,-1
2261,0,3,0,0,-1
2262,3,0,0,0,-1
2263,0,0,0,0,-1
2264,0,0,0,0,-1
2265,0,0,0,0,-1
2266,0,0,0,0,-1
2267,0,0,0,0,-1
2268,0,0,0,0,-1
2269,0,0,0,0,-1
2270,0,0,0,0,-1
2271,0,0,0,0,-1
2272,0,0,0,0,-1
2273,0,0,0,0,0
2274,0,0,0,0,-1
2275,0,0,0,0,-1
2276,0,0,0,0,0
2277,0,0,0,0,-1
2278,0,0,0,0,-1
2279,0,0,0,0,0
2280,0,0,0,0,-1
2281,0,0,0,8,1
2282,0,0,8,0,1
2283,0,8,0,0,-1
2284,8,0,0,0,-1
2285,0,0,0,0,0
2286,0,0,0,0,0
2287,0,0,0,14,1
2288,0,0,14,14,0
2289,0,14,14,0,0
2290,14,14,0,0,-1
2291,14,0,0,0,-1
2292,0,0,0,0,-1
2293,0,0,0,0,-1
2294,0,0,0,0,-1
2295,0,0,0,0,-1
2296,0,0,0,0,0
2297,0,0,0,0,-1
2298,0,0,0,0,-1
2299,0,0,0,0,-1
2300,0,0,0,0,0
2301,0,0,0,5,-1
2302,0,0,5,0,1
2303,0,5,0,0,0
2304,5,0,0,15,-1
2305,0,0,15,0,-1
2306,0,15,0,13,0
2307,15,0,13,0,-1
2308,0,13,0,0,-1
2309,13,0,0,0,-1
2310,0,0,0,0,-1
2311,0,0,0,0,-1
2312,0,0,0,0,-1
2313,0,0,0,12,-1
2314,0,0,12,0,-1
2315,0,12,0,0,-1
2316,12,0,0,1,0
2317,0,0,1,0,-1
2318,0,1,0,0,0
2319,1,0,0,18,-1
2320,0,0,18,0,-1
2321,0,18,0,0,0
2322,18,0,0,0,0
2323,0,0,0,0,-1
2324,0,0,0,0,0
2325,0,0,0,0,-1
2326,0,0,0,11,-1
2327,0,0,11,0,-1
2328,0,11,0,10,-1
2329,11,0,10,19,0
2330,0,10,19,14,1
2331,10,19,14,0,-1
2332,19,14,0,0,-1
2333,14,0,0,0,1
2334,0,0,0,13,-1
2335,0,0,13,0,-1
2336,0,13,0,0,-1
2337,13,0,0,7,-1
2338,0,0,7,0,-1
2339,0,7,0,0,-1
2340,7,0,0,0,-1
2341,0,0,0,0,-1
2342,0,0,0,0,-1
2343,0,0,0,0,-1
2344,0,0,0,0,0
2345,0,0,0,0,-1
2346,0,0,0,10,1
2347,0,0,10,0,-1
2348,0,10,0,0,-1
2349,10,0,0,0,0
2350,0,0,0,0,-1
2351,0,0,0,14,1
2352,0,0,14,0,-1
2353,0,14,0,0,1
2354,14,0,0,1,0
2355,0,0,1,0,-1
2356,0,1,0,0,-1
2357,1,0,0,0,-1
2358,0,0,0,0,0
2359,0,0,0,0,-1
2360,0,0,0,0,-1
2361,0,0,0,5,-1
2362,0,0,5,0,1
2363,0,5,0,0,-1
2364,5,0,0,0,-1
2365,0,0,0,0,-1
2366,0,0,0,6,-1
2367,0,0,6,0,-1
2368,0,6,0,0,1
2369,6,0,0,0,-1
2370,0,0,0,13,0
2371,0,0,13,0,-1
2372,0,13,0,0,-1
2373,13,0,0,0,-1
2374,0,0,0,3,-1
2375,0,0,3,12,0
2376,0,3,12,4,-1
2377,3,12,4,0,-1
2378,12,4,0,0,0
2379,4,0,0,0,-1
2380,0,0,0,0,0
2381,0,0,0,0,-1
2382,0,0,0,0,-1
2383,0,0,0,0,-1
2384,0,0,0,0,-1
2385,0,0,0,0,-1
2386,0,0,0,0,-1
2387,0,0,0,0,0
2388,0,0,0,0,-1
2389,0,0,0,1,0
2390,0,0,1,17,-1
2391,0,1,17,0,-1
2392,1,17,0,0,-1
2393,17,0,0,0,0
2394,0,0,0,0,-1
2395,0,0,0,10,1
2396,0,0,10,15,0
2397,0,10,15,0,0
2398,10,15,0,0,-1
2399,15,0,0,0,-1
2400,0,0,0,0,-1
2401,0,0,0,0,-1
2402,0,0,0,0,0
2403,0,0,0,0,-1
2404,0,0,0,0,-1
2405,0,0,0,0,-1
2406,0,0,0,0,-1
2407,0,0,0,0,-1
2408,0,0,0,0,-1
2409,0,0,0,0,0
2410,0,0,0,4,1
2411,0,0,4,0,-1
2412,0,4,0,0,-1
2413,4,0,0,0,-1
2414,0,0,0,0,0
2415,0,0,0,0,0
2416,0,0,0,0,0
2417,0,0,0,11,-1
2418,0,0,11,1,-1
2419,0,11,1,0,-1
2420,11,1,0,0,0
2421,1,0,0,0,0
2422,0,0,0,0,-1
2423,0,0,0,0,-1
2424,0,0,0,0,-1
2425,0,0,0,0,-1
2426,0,0,0,0,-1
2427,0,0,0,0,-1
2428,0,0,0,19,-1
2429,0,0,19,0,1
2430,0,19,0,0,-1
2431,19,0,0,0,-1
2432,0,0,0,0,0
2433,0,0,0,0,-1
2434,0,0,0,2,1
2435,0,0,2,0,1
2436,0,2,0,0,-1
2437,2,0,0,0,-1
2438,0,0,0,0,-1
2439,0,0,0,0,-1
2440,0,0,0,0,-1
2441,0,0,0,0,-1
2442,0,0,0,0,-1
2443,0,0,0,0,-1
2444,0,0,0,16,1
2445,0,0,16,0,-1
2446,0,16,0,0,-1
2447,16,0,0,0,-1
2448,0,0,0,0,-1
2449,0,0,0,0,-1
2450,0,0,0,0,-1
2451,0,0,0,0,-1
2452,0,0,0,0,-1
2453,0,0,0,12,-1
2454,0,0,12,0,-1
2455,0,12,0,17,1
2456,12,0,17,0,0
2457,0,17,0,0,-1
2458,17,0,0,13,0
2459,0,0,13,8,0
2460,0,13,8,0,0
2461,13,8,0,0,-1
2462,8,0,0,19,-1
2463,0,0,19,0,-1
2464,0,19,0,7,0
2465,19,0,7,0,-1
2466,0,7,0,0,-1
2467,7,0,0,0,-1
2468,0,0,0,0,-1
2469,0,0,0,0,-1
2470,0,0,0,0,-1
2471,0,0,0,0,-1
2472,0,0,0,17,-1
2473,0,0,17,15,1
2474,0,17,15,0,-1
2475,17,15,0,0,-1
2476,15,0,0,0,-1
2477,0,0,0,0,-1
2478,0,0,0,0,-1
2479,0,0,0,0,0
2480,0,0,0,0,0
2481,0,0,0,0,-1
2482,0,0,0,0,-1
2483,0,0,0,12,0
2484,0,0,12,0,-1
2485,0,12,0,0,-1
2486,12,0,0,0,1
2487,0,0,0,0,-1
2488,0,0,0,0,-1
2489,0,0,0,0,-1
2490,0,0,0,0,-1
2491,0,0,0,8,1
2492,0,0,8,7,1
2493,0,8,7,0,-1
2494,8,7,0,6,-1
2495,7,0,6,0,0
2496,0,6,0,0,-1
2497,6,0,0,13,0
2498,0,0,13,0,-1
2499,0,13,0,0,-1
2500,13,0,0,16,-1
2501,0,0,16,0,-1
2502,0,16,0,0,1
2503,16,0,0,18,-1
2504,0,0,18,0,0
2505,0,18,0,0,0
2506,18,0,0,0,-1
2507,0,0,0,0,-1
2508,0,0,0,0,-1
2509,0,0,0,3,1
2510,0,0,3,0,-1
2511,0,3,0,0,-1
2512,3,0,0,0,-1
2513,0,0,0,0,-1
2514,0,0,0,0,-1
2515,0,0,0,0,-1
2516,0,0,0,0,-1
2517,0,0,0,0,-1
2518,0,0,0,0,0
2519,0,0,0,14,0
2520,0,0,14,0,-1
2521,0,14,0,17,-1
2522,14,0,17,0,-1
2523,0,17,0,0,0
2524,17,0,0,0,-1
2525,0,0,0,0,-1
2526,0,0,0,11,0
2527,0,0,11,0,-1
2528,0,11,0,0,-1
2529,11,0,0,6,-1
2530,0,0,6,0,-1
2531,0,6,0,0,-1
2532,6,0,0,0,0
2533,0,0,0,0,0
2534,0,0,0,0,-1
2535,0,0,0,0,-1
2536,0,0,0,0,-1
2537,0,0,0,0,0
2538,0,0,0,0,-1
2539,0,0,0,0,-1
2540,0,0,0,0,-1
2541,0,0,0,5,-1
2542,0,0,5,0,-1
2543,0,5,0,1,0
2544,5,0,1,0,-1
2545,0,1,0,0,-1
2546,1,0,0,0,-1
2547,0,0,0,14,1
2548,0,0,14,0,-1
2549,0,14,0,0,-1
2550,14,0,0,0,-1
2551,0,0,0,0,-1
2552,0,0,0,0,-1
2553,0,0,0,0,-1
2554,0,0,0,0,1
2555,0,0,0,0,-1
2556,0,0,0,0,0
2557,0,0,0,0,-1
2558,0,0,0,11,-1
2559,0,0,11,0,1
2560,0,11,0,0,-1
2561,11,0,0,0,-1
2562,0,0,0,0,-1
2563,0,0,0,11,-1
2564,0,0,11,0,0
2565,0,11,0,0,-1
2566,11,0,0,0,-1
2567,0,0,0,16,-1
2568,0,0,16,0,1
2569,0,16,0,0,-1
2570,16,0,0,0,-1
2571,0,0,0,17,-1
2572,0,0,17,4,1
2573,0,17,4,3,1
2574,17,4,3,0,0
2575,4,3,0,0,-1
2576,3,0,0,0,-1
2577,0,0,0,0,-1
2578,0,0,0,0,-1
2579,0,0,0,0,-1
2580,0,0,0,0,-1
2581,0,0,0,0,0
2582,0,0,0,0,0
2583,0,0,0,0,-1
2584,0,0,0,0,-1
2585,0,0,0,0,-1
2586,0,0,0,0,-1
2587,0,0,0,4,-1
2588,0,0,4,0,-1
2589,0,4,0,0,-1
2590,4,0,0,0,1
2591,0,0,0,0,-1
2592,0,0,0,0,0
2593,0,0,0,0,-1
2594,0,0,0,16,-1
2595,0,0,16,0,-1
2596,0,16,0,0,-1
2597,16,0,0,13,0
2598,0,0,13,0,-1
2599,0,13,0,12,1
2600,13,0,12,0,-1
2601,0,12,0,5,0
2602,12,0,5,0,-1
2603,0,5,0,0,1
2604,5,0,0,0,-1
2605,0,0,0,15,1
2606,0,0,15,0,1
2607,0,15,0,0,-1
2608,15,0,0,11,-1
2609,0,0,11,0,0
2610,0,11,0,0,-1
2611,11,0,0,0,-1
2612,0,0,0,0,-1
2613,0,0,0,0,-1
2614,0,0,0,0,-1
2615,0,0,0,0,-1
2616,0,0,0,0,-1
2617,0,0,0,0,0
2618,0,0,0,0,-1
2619,0,0,0,0,-1
2620,0,0,0,0,-1
2621,0,0,0,4,-1
2622,0,0,4,0,1
2623,0,4,0,0,0
2624,4,0,0,16,1
2625,0,0,16,0,0
2626,0,16,0,0,0
2627,16,0,0,0,0
2628,0,0,0,0,-1
2629,0,0,0,0,-1
2630,0,0,0,0,-1
2631,0,0,0,0,-1
2632,0,0,0,0,0
2633,0,0,0,0,-1
2634,0,0,0,0,-1
2635,0,0,0,0,-1
2636,0,0,0,0,-1
2637,0,0,0,0,-1
2638,0,0,0,0,-1
2639,0,0,0,0,-1
2640,0,0,0,0,-1
2641,0,0,0,0,-1
2642,0,0,0,0,-1
2643,0,0,0,0,-1
2644,0,0,0,5,-1
2645,0,0,5,10,-1
2646,0,5,10,8,1
2647,5,10,8,0,0
2648,10,8,0,0,0
2649,8,0,0,0,-1
2650,0,0,0,0,-1
2651,0,0,0,0,-1
2652,0,0,0,0,-1
2653,0,0,0,0,0
2654,0,0,0,0,-1
2655,0,0,0,12,-1
2656,0,0,12,0,0
2657,0,12,0,0,-1
2658,12,0,0,0,-1
2659,0,0,0,0,-1
2660,0,0,0,0,-1
2661,0,0,0,0,-1
2662,0,0,0,0,-1
2663,0,0,0,0,-1
2664,0,0,0,0,-1
2665,0,0,0,0,-1
2666,0,0,0,9,-1
2667,0,0,9,0,-1
2668,0,9,0,0,-1
2669,9,0,0,0,-1
2670,0,0,0,0,-1
2671,0,0,0,7,0
2672,0,0,7,0,-1
2673,0,7,0,0,0
2674,7,0,0,0,-1
2675,0,0,0,0,-1
2676,0,0,0,0,-1
2677,0,0,0,0,-1
2678,0,0,0,0,0
2679,0,0,0,10,-1
2680,0,0,10,0,-1
2681,0,10,0,0,-1
2682,10,0,0,0,-1
2683,0,0,0,0,1
2684,0,0,0,3,1
2685,0,0,3,15,1
2686,0,3,15,0,1
2687,3,15,0,0,1
2688,15,0,0,13,0
2689,0,0,13,11,-1
2690,0,13,11,5,-1
2691,13,11,5,0,-1
2692,11,5,0,0,-1
2693,5,0,0,0,-1
2694,0,0,0,0,-1
2695,0,0,0,0,-1
2696,0,0,0,0,0
2697,0,0,0,0,-1
2698,0,0,0,0,-1
2699,0,0,0,0,0
2700,0,0,0,0,-1
2701,0,0,0,0,-1
2702,0,0,0,0,-1
2703,0,0,0,0,-1
2704,0,0,0,0,-1
2705,0,0,0,0,-1
2706,0,0,0,0,0
2707,0,0,0,0,-1
2708,0,0,0,0,-1
2709,0,0,0,0,-1
2710,0,0,0,0,-1
2711,0,0,0,0,0
2712,0,0,0,0,0
2713,0,0,0,0,0
2714,0,0,0,0,-1
2715,0,0,0,0,0
2716,0,0,0,0,0
2717,0,0,0,17,-1
2718,0,0,17,0,-1
2719,0,17,0,0,0
2720,17,0,0,0,-1
2721,0,0,0,0,0
2722,0,0,0,0,-1
2723,0,0,0,16,1
2724,0,0,16,0,0
2725,0,16,0,0,-1
2726,16,0,0,0,-1
2727,0,0,0,4,1
2728,0,0,4,0,0
2729,0,4,0,0,-1
2730,4,0,0,0,0
2731,0,0,0,0,0
2732,0,0,0,0,0
2733,0,0,0,0,-1
2734,0,0,0,0,0
2735,0,0,0,17,-1
2736,0,0,17,0,-1
2737,0,17,0,0,-1
2738,17,0,0,0,-1
2739,0,0,0,0,-1
2740,0,0,0,0,-1
2741,0,0,0,0,-1
2742,0,0,0,2,1
2743,0,0,2,0,-1
2744,0,2,0,0,1
2745,2,0,0,17,-1
2746,0,0,17,8,0
2747,0,17,8,0,0
2748,17,8,0,0,0
2749,8,0,0,0,-1
2750,0,0,0,0,-1
2751,0,0,0,0,-1
2752,0,0,0,0,0
2753,0,0,0,0,0
2754,0,0,0,0,-1
2755,0,0,0,0,-1
2756,0,0,0,0,0
2757,0,0,0,0,0
2758,0,0,0,0,-1
2759,0,0,0,0,0
2760,0,0,0,0,-1
2761,0,0,0,0,-1
2762,0,0,0,0,0
2763,0,0,0,4,-1
2764,0,0,4,0,-1
2765,0,4,0,13,0
2766,4,0,13,0,-1
2767,0,13,0,0,0
2768,13,0,0,1,0
2769,0,0,1,8,1
2770,0,1,8,0,-1
2771,1,8,0,0,0
2772,8,0,0,0,-1
2773,0,0,0,0,-1
2774,0,0,0,15,1
2775,0,0,15,0,0
2776,0,15,0,0,-1
2777,15,0,0,9,1
2778,0,0,9,3,-1
2779,0,9,3,0,-1
2780,9,3,0,0,-1
2781,3,0,0,19,0
2782,0,0,19,0,0
2783,0,19,0,0,-1
2784,19,0,0,7,1
2785,0,0,7,0,-1
2786,0,7,0,0,-1
2787,7,0,0,0,-1
2788,0,0,0,0,-1
2789,0,0,0,15,1
2790,0,0,15,5,-1
2791,0,15,5,0,1
2792,15,5,0,0,-1
2793,5,0,0,0,-1
2794,0,0,0,0,-1
2795,0,0,0,0,-1
2796,0,0,0,0,-1
2797,0,0,0,0,-1
2798,0,0,0,7,0
2799,0,0,7,4,-1
2800,0,7,4,0,-1
2801,7,4,0,0,-1
2802,4,0,0,0,-1
2803,0,0,0,0,-1
2804,0,0,0,2,-1
2805,0,0,2,0,0
2806,0,2,0,0,-1
2807,2,0,0,0,-1
2808,0,0,0,0,-1
2809,0,0,0,0,1
2810,0,0,0,0,-1
2811,0,0,0,0,-1
2812,0,0,0,0,-1
2813,0,0,0,0,-1
2814,0,0,0,0,-1
2815,0,0,0,11,-1
2816,0,0,11,10,-1
2817,0,11,10,0,-1
2818,11,10,0,0,-1
2819,10,0,0,0,0
2820,0,0,0,0,0
2821,0,0,0,0,-1
2822,0,0,0,3,1
2823,0,0,3,0,-1
2824,0,3,0,0,0
2825,3,0,0,0,-1
2826,0,0,0,0,-1
2827,0,0,0,0,0
2828,0,0,0,0,-1
2829,0,0,0,0,-1
2830,0,0,0,0,0
2831,0,0,0,9,1
2832,0,0,9,0,-1
2833,0,9,0,19,0
2834,9,0,19,0,0
2835,0,19,0,4,-1
2836,19,0,4,0,-1
2837,0,4,0,0,-1
2838,4,0,0,0,-1
2839,0,0,0,11,-1
2840,0,0,11,0,-1
2841,0,11,0,0,0
2842,11,0,0,1,0
2843,0,0,1,17,0
2844,0,1,17,0,0
2845,1,17,0,16,-1
2846,17,0,16,0,-1
2847,0,16,0,11,1
2848,16,0,11,0,-1
2849,0,11,0,0,1
2850,11,0,0,0,-1
2851,0,0,0,13,-1
2852,0,0,13,0,-1
2853,0,13,0,0,-1
2854,13,0,0,0,0
2855,0,0,0,0,-1
2856,0,0,0,0,-1
2857,0,0,0,0,-1
2858,0,0,0,0,-1
2859,0,0,0,0,-1
2860,0,0,0,0,-1
2861,0,0,0,0,-1
2862,0,0,0,0,-1
2863,0,0,0,0,-1
2864,0,0,0,0,-1
2865,0,0,0,19,0
2866,0,0,19,0,-1
2867,0,19,0,0,-1
2868,19,0,0,0,1
2869,0,0,0,0,-1
2870,0,0,0,6,-1
2871,0,0,6,3,-1
2872,0,6,3,0,-1
2873,6,3,0,0,-1
2874,3,0,0,0,0
2875,0,0,0,0,-1
2876,0,0,0,0,0
2877,0,0,0,0,-1
2878,0,0,0,0,-1
2879,0,0,0,0,-1
2880,0,0,0,0,-1
2881,0,0,0,0,-1
2882,0,0,0,0,-1
2883,0,0,0,0,-1
2884,0,0,0,0,0
2885,0,0,0,0,-1
2886,0,0,0,0,-1
2887,0,0,0,0,0
2888,0,0,0,0,-1
2889,0,0,0,0,0
2890,0,0,0,0,-1
2891,0,0,0,0,0
2892,0,0,0,0,-1
2893,0,0,0,3,1
2894,0,0,3,0,1
2895,0,3,0,17,-1
2896,3,0,17,0,-1
2897,0,17,0,0,-1
2898,17,0,0,0,-1
2899,0,0,0,0,-1
2900,0,0,0,0,-1
2901,0,0,0,0,0
2902,0,0,0,16,1
2903,0,0,16,0,-1
2904,0,16,0,0,-1
2905,16,0,0,0,-1
2906,0,0,0,17,-1
2907,0,0,17,0,1
2908,0,17,0,0,-1
2909,17,0,0,0,-1
2910,0,0,0,0,0
2911,0,0,0,0,-1
2912,0,0,0,0,-1
2913,0,0,0,0,0
2914,0,0,0,0,-1
2915,0,0,0,0,-1
2916,0,0,0,0,-1
2917,0,0,0,13,0
2918,0,0,13,0,-1
2919,0,13,0,0,0
2920,13,0,0,12,-1
2921,0,0,12,0,-1
2922,0,12,0,0,-1
2923,12,0,0,13,-1
2924,0,0,13,14,1
2925,0,13,14,0,0
2926,13,14,0,0,-1
2927,14,0,0,0,1
2928,0,0,0,0,0
2929,0,0,0,0,0
2930,0,0,0,0,0
2931,0,0,0,0,0
2932,0,0,0,0,-1
2933,0,0,0,0,-1
2934,0,0,0,0,-1
2935,0,0,0,0,-1
2936,0,0,0,19,-1
2937,0,0,19,6,-1
2938,0,19,6,0,1
2939,19,6,0,19,0
2940,6,0,19,1,1
2941,0,19,1,14,0
2942,19,1,14,15,1
2943,1,14,15,0,-1
2944,14,15,0,0,0
2945,15,0,0,0,-1
2946,0,0,0,0,0
2947,0,0,0,0,-1
2948,0,0,0,0,-1
2949,0,0,0,0,0
2950,0,0,0,0,0
2951,0,0,0,0,-1
2952,0,0,0,0,-1
2953,0,0,0,0,0
2954,0,0,0,0,0
2955,0,0,0,0,0
2956,0,0,0,4,-1
2957,0,0,4,1,0
2958,0,4,1,0,-1
2959,4,1,0,0,-1
2960,1,0,0,4,0
2961,0,0,4,0,0
2962,0,4,0,0,1
2963,4,0,0,10,-1
2964,0,0,10,0,-1
2965,0,10,0,0,0
2966,10,0,0,0,-1
2967,0,0,0,0,-1
2968,0,0,0,0,-1
2969,0,0,0,0,-1
2970,0,0,0,13,0
2971,0,0,13,0,-1
2972,0,13,0,0,0
2973,13,0,0,0,0
2974,0,0,0,9,1
2975,0,0,9,10,1
2976,0,9,10,0,-1
2977,9,10,0,0,-1
2978,10,0,0,5,-1
2979,0,0,5,0,0
2980,0,5,0,0,-1
2981,5,0,0,0,-1
2982,0,0,0,0,0
2983,0,0,0,0,-1
2984,0,0,0,0,-1
2985,0,0,0,0,-1
2986,0,0,0,5,1
2987,0,0,5,0,-1
2988,0,5,0,0,0
2989,5,0,0,0,-1
2990,0,0,0,0,-1
2991,0,0,0,13,0
2992,0,0,13,0,-1
2993,0,13,0,0,1
2994,13,0,0,0,-1
2995,0,0,0,0,0
2996,0,0,0,18,-1
2997,0,0,18,0,-1
2998,0,18,0,0,-1
2999,18,0,0,0,-1
3000,model: DQN,episode: 3000,T: 3,Num of Category: 20,M(Batch): 3
