,s-3,s-2,s-1,a,r
2149,15,18,2,3,1
2150,18,2,3,8,1
2151,2,3,8,2,1
2152,3,8,2,19,0
2153,8,2,19,16,-1
2154,2,19,16,0,1
2155,19,16,0,14,-1
2156,16,0,14,17,-1
2157,0,14,17,15,1
2158,14,17,15,14,1
2159,17,15,14,2,1
2160,15,14,2,4,-1
2161,14,2,4,16,-1
2162,2,4,16,8,1
2163,4,16,8,16,-1
2164,16,8,16,14,1
2165,8,16,14,16,-1
2166,16,14,16,17,-1
2167,14,16,17,19,0
2168,16,17,19,0,0
2169,17,19,0,14,1
2170,19,0,14,3,1
2171,0,14,3,13,0
2172,14,3,13,4,-1
2173,3,13,4,0,-1
2174,13,4,0,18,-1
2175,4,0,18,14,1
2176,0,18,14,9,0
2177,18,14,9,19,0
2178,14,9,19,13,0
2179,9,19,13,10,-1
2180,19,13,10,10,-1
2181,13,10,10,8,0
2182,10,10,8,9,1
2183,10,8,9,6,-1
2184,8,9,6,2,0
2185,9,6,2,0,1
2186,6,2,0,0,1
2187,2,0,0,18,0
2188,0,0,18,4,1
2189,0,18,4,14,1
2190,18,4,14,14,1
2191,4,14,14,7,0
2192,14,14,7,6,-1
2193,14,7,6,12,0
2194,7,6,12,1,0
2195,6,12,1,2,1
2196,12,1,2,18,0
2197,1,2,18,2,1
2198,2,18,2,6,0
2199,18,2,6,18,-1
2200,2,6,18,18,-1
2201,6,18,18,19,0
2202,18,18,19,0,-1
2203,18,19,0,10,1
2204,19,0,10,12,-1
2205,0,10,12,11,-1
2206,10,12,11,12,-1
2207,12,11,12,7,0
2208,11,12,7,18,1
2209,12,7,18,10,-1
2210,7,18,10,9,1
2211,18,10,9,12,0
2212,10,9,12,13,0
2213,9,12,13,5,-1
2214,12,13,5,8,1
2215,13,5,8,11,-1
2216,5,8,11,17,1
2217,8,11,17,17,-1
2218,11,17,17,6,0
2219,17,17,6,12,-1
2220,17,6,12,13,-1
2221,6,12,13,13,-1
2222,12,13,13,17,-1
2223,13,13,17,13,0
2224,13,17,13,0,0
2225,17,13,0,9,-1
2226,13,0,9,17,-1
2227,0,9,17,15,1
2228,9,17,15,7,0
2229,17,15,7,15,1
2230,15,7,15,8,1
2231,7,15,8,2,1
2232,15,8,2,14,1
2233,8,2,14,13,0
2234,2,14,13,15,1
2235,14,13,15,17,1
2236,13,15,17,6,-1
2237,15,17,6,0,-1
2238,17,6,0,16,1
2239,6,0,16,3,1
2240,0,16,3,13,1
2241,16,3,13,10,-1
2242,3,13,10,10,-1
2243,13,10,10,0,-1
2244,10,10,0,9,1
2245,10,0,9,15,1
2246,0,9,15,1,-1
2247,9,15,1,16,-1
2248,15,1,16,1,0
2249,1,16,1,3,-1
2250,16,1,3,1,0
2251,1,3,1,6,-1
2252,3,1,6,15,1
2253,1,6,15,10,1
2254,6,15,10,13,1
2255,15,10,13,0,-1
2256,10,13,0,4,-1
2257,13,0,4,2,1
2258,0,4,2,8,1
2259,4,2,8,6,1
2260,2,8,6,4,-1
2261,8,6,4,12,-1
2262,6,4,12,16,-1
2263,4,12,16,3,-1
2264,12,16,3,5,-1
2265,16,3,5,5,-1
2266,3,5,5,11,-1
2267,5,5,11,3,-1
2268,5,11,3,4,1
2269,11,3,4,12,-1
2270,3,4,12,16,1
2271,4,12,16,13,0
2272,12,16,13,2,1
2273,16,13,2,14,1
2274,13,2,14,13,0
2275,2,14,13,16,-1
2276,14,13,16,6,-1
2277,13,16,6,12,1
2278,16,6,12,4,1
2279,6,12,4,11,-1
2280,12,4,11,17,1
2281,4,11,17,7,0
2282,11,17,7,2,1
2283,17,7,2,14,1
2284,7,2,14,8,1
2285,2,14,8,4,-1
2286,14,8,4,12,-1
2287,8,4,12,1,0
2288,4,12,1,4,-1
2289,12,1,4,17,-1
2290,1,4,17,8,0
2291,4,17,8,1,-1
2292,17,8,1,11,-1
2293,8,1,11,0,-1
2294,1,11,0,8,0
2295,11,0,8,0,-1
2296,0,8,0,4,1
2297,8,0,4,16,-1
2298,0,4,16,11,0
2299,4,16,11,13,0
2300,16,11,13,12,-1
2301,11,13,12,0,-1
2302,13,12,0,7,0
2303,12,0,7,6,-1
2304,0,7,6,15,1
2305,7,6,15,4,-1
2306,6,15,4,13,0
2307,15,4,13,18,-1
2308,4,13,18,11,-1
2309,13,18,11,4,1
2310,18,11,4,11,-1
2311,11,4,11,19,0
2312,4,11,19,7,0
2313,11,19,7,9,1
2314,19,7,9,12,0
2315,7,9,12,5,-1
2316,9,12,5,8,0
2317,12,5,8,2,1
2318,5,8,2,18,-1
2319,8,2,18,0,-1
2320,2,18,0,13,-1
2321,18,0,13,16,-1
2322,0,13,16,12,0
2323,13,16,12,6,-1
2324,16,12,6,19,0
2325,12,6,19,19,-1
2326,6,19,19,13,-1
2327,19,19,13,1,0
2328,19,13,1,6,0
2329,13,1,6,4,-1
2330,1,6,4,8,0
2331,6,4,8,13,0
2332,4,8,13,10,1
2333,8,13,10,15,-1
2334,13,10,15,14,1
2335,10,15,14,2,1
2336,15,14,2,11,-1
2337,14,2,11,1,0
2338,2,11,1,5,-1
2339,11,1,5,14,1
2340,1,5,14,17,1
2341,5,14,17,9,1
2342,14,17,9,1,0
2343,17,9,1,9,1
2344,9,1,9,3,1
2345,1,9,3,6,-1
2346,9,3,6,4,-1
2347,3,6,4,9,-1
2348,6,4,9,11,-1
2349,4,9,11,9,1
2350,9,11,9,1,0
2351,11,9,1,9,1
2352,9,1,9,3,-1
2353,1,9,3,12,-1
2354,9,3,12,3,1
2355,3,12,3,1,0
2356,12,3,1,19,0
2357,3,1,19,9,-1
2358,1,19,9,2,1
2359,19,9,2,17,-1
2360,9,2,17,9,1
2361,2,17,9,4,-1
2362,17,9,4,5,-1
2363,9,4,5,2,0
2364,4,5,2,17,-1
2365,5,2,17,19,0
2366,2,17,19,13,0
2367,17,19,13,14,0
2368,19,13,14,13,0
2369,13,14,13,4,-1
2370,14,13,4,2,1
2371,13,4,2,19,0
2372,4,2,19,9,1
2373,2,19,9,9,-1
2374,19,9,9,1,0
2375,9,9,1,4,-1
2376,9,1,4,3,1
2377,1,4,3,16,-1
2378,4,3,16,18,0
2379,3,16,18,8,1
2380,16,18,8,10,-1
2381,18,8,10,11,-1
2382,8,10,11,15,1
2383,10,11,15,7,0
2384,11,15,7,6,-1
2385,15,7,6,15,1
2386,7,6,15,1,0
2387,6,15,1,6,0
2388,15,1,6,2,1
2389,1,6,2,0,-1
2390,6,2,0,0,-1
2391,2,0,0,4,1
2392,0,0,4,19,0
2393,0,4,19,9,1
2394,4,19,9,10,-1
2395,19,9,10,2,1
2396,9,10,2,10,0
2397,10,2,10,12,-1
2398,2,10,12,5,-1
2399,10,12,5,13,0
2400,12,5,13,1,0
2401,5,13,1,4,-1
2402,13,1,4,5,0
2403,1,4,5,4,1
2404,4,5,4,11,-1
2405,5,4,11,7,-1
2406,4,11,7,10,-1
2407,11,7,10,18,-1
2408,7,10,18,10,-1
2409,10,18,10,4,-1
2410,18,10,4,16,-1
2411,10,4,16,19,0
2412,4,16,19,3,1
2413,16,19,3,0,-1
2414,19,3,0,13,0
2415,3,0,13,5,-1
2416,0,13,5,3,1
2417,13,5,3,0,1
2418,5,3,0,0,0
2419,3,0,0,11,-1
2420,0,0,11,16,-1
2421,0,11,16,9,1
2422,11,16,9,9,-1
2423,16,9,9,7,0
2424,9,9,7,17,-1
2425,9,7,17,16,-1
2426,7,17,16,1,0
2427,17,16,1,1,-1
2428,16,1,1,17,-1
2429,1,1,17,9,1
2430,1,17,9,7,0
2431,17,9,7,0,-1
2432,9,7,0,17,-1
2433,7,0,17,3,1
2434,0,17,3,2,1
2435,17,3,2,7,0
2436,3,2,7,2,1
2437,2,7,2,2,-1
2438,7,2,2,5,-1
2439,2,2,5,8,1
2440,2,5,8,19,0
2441,5,8,19,15,-1
2442,8,19,15,16,-1
2443,19,15,16,8,1
2444,15,16,8,15,0
2445,16,8,15,19,-1
2446,8,15,19,3,1
2447,15,19,3,6,1
2448,19,3,6,9,1
2449,3,6,9,15,1
2450,6,9,15,17,-1
2451,9,15,17,9,1
2452,15,17,9,12,-1
2453,17,9,12,3,1
2454,9,12,3,1,1
2455,12,3,1,11,-1
2456,3,1,11,16,-1
2457,1,11,16,10,-1
2458,11,16,10,18,-1
2459,16,10,18,10,-1
2460,10,18,10,6,1
2461,18,10,6,14,1
2462,10,6,14,5,-1
2463,6,14,5,9,1
2464,14,5,9,4,1
2465,5,9,4,8,0
2466,9,4,8,0,0
2467,4,8,0,11,-1
2468,8,0,11,13,0
2469,0,11,13,1,0
2470,11,13,1,9,-1
2471,13,1,9,14,1
2472,1,9,14,5,-1
2473,9,14,5,14,0
2474,14,5,14,15,1
2475,5,14,15,5,-1
2476,14,15,5,9,1
2477,15,5,9,3,-1
2478,5,9,3,6,1
2479,9,3,6,1,1
2480,3,6,1,9,1
2481,6,1,9,18,1
2482,1,9,18,0,-1
2483,9,18,0,13,0
2484,18,0,13,16,-1
2485,0,13,16,11,0
2486,13,16,11,17,-1
2487,16,11,17,4,-1
2488,11,17,4,14,1
2489,17,4,14,1,1
2490,4,14,1,12,-1
2491,14,1,12,11,-1
2492,1,12,11,4,-1
2493,12,11,4,8,1
2494,11,4,8,11,-1
2495,4,8,11,15,1
2496,8,11,15,13,0
2497,11,15,13,1,0
2498,15,13,1,1,-1
2499,13,1,1,12,-1
2500,1,1,12,11,-1
2501,1,12,11,6,-1
2502,12,11,6,15,1
2503,11,6,15,0,0
2504,6,15,0,2,-1
2505,15,0,2,6,-1
2506,0,2,6,10,-1
2507,2,6,10,15,1
2508,6,10,15,7,0
2509,10,15,7,15,1
2510,15,7,15,12,-1
2511,7,15,12,14,1
2512,15,12,14,0,1
2513,12,14,0,19,1
2514,14,0,19,9,1
2515,0,19,9,13,1
2516,19,9,13,4,1
2517,9,13,4,8,1
2518,13,4,8,13,0
2519,4,8,13,1,-1
2520,8,13,1,1,-1
2521,13,1,1,2,1
2522,1,1,2,10,-1
2523,1,2,10,4,1
2524,2,10,4,14,1
2525,10,4,14,16,-1
2526,4,14,16,19,0
2527,14,16,19,3,1
2528,16,19,3,19,0
2529,19,3,19,6,-1
2530,3,19,6,9,1
2531,19,6,9,8,-1
2532,6,9,8,8,0
2533,9,8,8,10,-1
2534,8,8,10,13,0
2535,8,10,13,2,1
2536,10,13,2,3,1
2537,13,2,3,8,1
2538,2,3,8,15,1
2539,3,8,15,3,0
2540,8,15,3,4,1
2541,15,3,4,17,-1
2542,3,4,17,0,-1
2543,4,17,0,17,0
2544,17,0,17,13,0
2545,0,17,13,19,0
2546,17,13,19,8,1
2547,13,19,8,5,-1
2548,19,8,5,16,-1
2549,8,5,16,12,0
2550,5,16,12,8,0
2551,16,12,8,18,-1
2552,12,8,18,18,-1
2553,8,18,18,13,0
2554,18,18,13,6,-1
2555,18,13,6,13,0
2556,13,6,13,17,0
2557,6,13,17,4,-1
2558,13,17,4,14,1
2559,17,4,14,10,-1
2560,4,14,10,2,1
2561,14,10,2,5,-1
2562,10,2,5,3,1
2563,2,5,3,16,-1
2564,5,3,16,0,-1
2565,3,16,0,8,1
2566,16,0,8,13,0
2567,0,8,13,14,1
2568,8,13,14,6,-1
2569,13,14,6,12,-1
2570,14,6,12,16,1
2571,6,12,16,17,-1
2572,12,16,17,6,0
2573,16,17,6,9,-1
2574,17,6,9,6,-1
2575,6,9,6,18,-1
2576,9,6,18,17,-1
2577,6,18,17,6,-1
2578,18,17,6,0,-1
2579,17,6,0,2,1
2580,6,0,2,12,0
2581,0,2,12,11,-1
2582,2,12,11,11,-1
2583,12,11,11,9,-1
2584,11,11,9,13,0
2585,11,9,13,2,0
2586,9,13,2,5,-1
2587,13,2,5,12,-1
2588,2,5,12,19,0
2589,5,12,19,15,-1
2590,12,19,15,14,1
2591,19,15,14,15,1
2592,15,14,15,3,1
2593,14,15,3,0,0
2594,15,3,0,1,1
2595,3,0,1,12,-1
2596,0,1,12,12,1
2597,1,12,12,6,-1
2598,12,12,6,14,1
2599,12,6,14,14,1
2600,6,14,14,7,0
2601,14,14,7,2,1
2602,14,7,2,2,1
2603,7,2,2,6,0
2604,2,2,6,0,-1
2605,2,6,0,19,0
2606,6,0,19,19,-1
2607,0,19,19,5,-1
2608,19,19,5,15,-1
2609,19,5,15,8,1
2610,5,15,8,5,-1
2611,15,8,5,0,1
2612,8,5,0,0,-1
2613,5,0,0,12,-1
2614,0,0,12,19,0
2615,0,12,19,9,-1
2616,12,19,9,16,-1
2617,19,9,16,5,-1
2618,9,16,5,3,1
2619,16,5,3,2,1
2620,5,3,2,3,1
2621,3,2,3,4,-1
2622,2,3,4,17,-1
2623,3,4,17,19,-1
2624,4,17,19,12,-1
2625,17,19,12,17,-1
2626,19,12,17,19,0
2627,12,17,19,17,-1
2628,17,19,17,0,-1
2629,19,17,0,3,0
2630,17,0,3,2,0
2631,0,3,2,6,-1
2632,3,2,6,7,0
2633,2,6,7,16,-1
2634,6,7,16,12,-1
2635,7,16,12,14,1
2636,16,12,14,6,-1
2637,12,14,6,15,1
2638,14,6,15,5,0
2639,6,15,5,18,1
2640,15,5,18,9,1
2641,5,18,9,12,-1
2642,18,9,12,16,-1
2643,9,12,16,6,-1
2644,12,16,6,0,0
2645,16,6,0,10,-1
2646,6,0,10,4,-1
2647,0,10,4,18,0
2648,10,4,18,11,-1
2649,4,18,11,15,1
2650,18,11,15,7,0
2651,11,15,7,3,1
2652,15,7,3,12,-1
2653,7,3,12,14,1
2654,3,12,14,2,1
2655,12,14,2,1,-1
2656,14,2,1,12,-1
2657,2,1,12,0,-1
2658,1,12,0,1,0
2659,12,0,1,0,0
2660,0,1,0,4,-1
2661,1,0,4,17,1
2662,0,4,17,9,1
2663,4,17,9,18,-1
2664,17,9,18,9,1
2665,9,18,9,5,-1
2666,18,9,5,6,-1
2667,9,5,6,6,-1
2668,5,6,6,8,1
2669,6,6,8,16,-1
2670,6,8,16,17,-1
2671,8,16,17,18,-1
2672,16,17,18,4,1
2673,17,18,4,15,1
2674,18,4,15,8,1
2675,4,15,8,4,1
2676,15,8,4,13,0
2677,8,4,13,17,-1
2678,4,13,17,13,0
2679,13,17,13,13,0
2680,17,13,13,0,-1
2681,13,13,0,19,0
2682,13,0,19,0,-1
2683,0,19,0,9,1
2684,19,0,9,13,0
2685,0,9,13,16,-1
2686,9,13,16,3,-1
2687,13,16,3,8,1
2688,16,3,8,3,1
2689,3,8,3,13,0
2690,8,3,13,6,0
2691,3,13,6,11,-1
2692,13,6,11,17,-1
2693,6,11,17,18,-1
2694,11,17,18,0,-1
2695,17,18,0,9,1
2696,18,0,9,15,-1
2697,0,9,15,17,-1
2698,9,15,17,9,1
2699,15,17,9,8,1
2700,17,9,8,4,-1
2701,9,8,4,17,-1
2702,8,4,17,1,0
2703,4,17,1,16,1
2704,17,1,16,10,-1
2705,1,16,10,17,-1
2706,16,10,17,7,-1
2707,10,17,7,10,-1
2708,17,7,10,2,0
2709,7,10,2,9,1
2710,10,2,9,6,1
2711,2,9,6,18,-1
2712,9,6,18,10,1
2713,6,18,10,4,-1
2714,18,10,4,0,-1
2715,10,4,0,19,1
2716,4,0,19,13,0
2717,0,19,13,5,-1
2718,19,13,5,10,-1
2719,13,5,10,1,-1
2720,5,10,1,14,1
2721,10,1,14,2,0
2722,1,14,2,1,-1
2723,14,2,1,1,1
2724,2,1,1,3,-1
2725,1,1,3,19,0
2726,1,3,19,1,0
2727,3,19,1,7,0
2728,19,1,7,18,-1
2729,1,7,18,7,0
2730,7,18,7,15,1
2731,18,7,15,9,-1
2732,7,15,9,15,1
2733,15,9,15,4,-1
2734,9,15,4,19,0
2735,15,4,19,12,-1
2736,4,19,12,0,-1
2737,19,12,0,6,-1
2738,12,0,6,1,1
2739,0,6,1,7,1
2740,6,1,7,6,0
2741,1,7,6,16,-1
2742,7,6,16,14,1
2743,6,16,14,14,1
2744,16,14,14,10,-1
2745,14,14,10,9,0
2746,14,10,9,17,-1
2747,10,9,17,0,-1
2748,9,17,0,9,1
2749,17,0,9,10,-1
2750,0,9,10,15,1
2751,9,10,15,10,1
2752,10,15,10,3,0
2753,15,10,3,17,-1
2754,10,3,17,14,0
2755,3,17,14,1,0
2756,17,14,1,3,1
2757,14,1,3,6,-1
2758,1,3,6,8,1
2759,3,6,8,16,-1
2760,6,8,16,11,-1
2761,8,16,11,7,0
2762,16,11,7,1,0
2763,11,7,1,15,1
2764,7,1,15,1,0
2765,1,15,1,0,-1
2766,15,1,0,10,0
2767,1,0,10,8,1
2768,0,10,8,9,1
2769,10,8,9,18,0
2770,8,9,18,6,-1
2771,9,18,6,11,-1
2772,18,6,11,15,1
2773,6,11,15,9,-1
2774,11,15,9,15,-1
2775,15,9,15,16,-1
2776,9,15,16,17,-1
2777,15,16,17,11,1
2778,16,17,11,9,1
2779,17,11,9,15,1
2780,11,9,15,0,-1
2781,9,15,0,4,1
2782,15,0,4,6,0
2783,0,4,6,4,-1
2784,4,6,4,18,-1
2785,6,4,18,10,1
2786,4,18,10,2,0
2787,18,10,2,6,0
2788,10,2,6,8,0
2789,2,6,8,5,-1
2790,6,8,5,15,1
2791,8,5,15,13,0
2792,5,15,13,17,-1
2793,15,13,17,19,0
2794,13,17,19,4,-1
2795,17,19,4,3,1
2796,19,4,3,11,-1
2797,4,3,11,17,-1
2798,3,11,17,4,-1
2799,11,17,4,5,-1
2800,17,4,5,6,-1
2801,4,5,6,5,-1
2802,5,6,5,17,-1
2803,6,5,17,15,1
2804,5,17,15,15,1
2805,17,15,15,7,-1
2806,15,15,7,10,-1
2807,15,7,10,15,1
2808,7,10,15,17,-1
2809,10,15,17,0,-1
2810,15,17,0,16,-1
2811,17,0,16,18,0
2812,0,16,18,5,-1
2813,16,18,5,8,1
2814,18,5,8,5,-1
2815,5,8,5,6,-1
2816,8,5,6,5,0
2817,5,6,5,5,-1
2818,6,5,5,14,1
2819,5,5,14,9,1
2820,5,14,9,2,1
2821,14,9,2,1,0
2822,9,2,1,15,1
2823,2,1,15,0,-1
2824,1,15,0,16,-1
2825,15,0,16,1,-1
2826,0,16,1,2,1
2827,16,1,2,18,1
2828,1,2,18,19,0
2829,2,18,19,15,1
2830,18,19,15,7,0
2831,19,15,7,12,-1
2832,15,7,12,10,-1
2833,7,12,10,19,-1
2834,12,10,19,5,-1
2835,10,19,5,1,1
2836,19,5,1,5,0
2837,5,1,5,4,1
2838,1,5,4,17,-1
2839,5,4,17,0,-1
2840,4,17,0,10,-1
2841,17,0,10,5,1
2842,0,10,5,9,1
2843,10,5,9,7,0
2844,5,9,7,4,-1
2845,9,7,4,13,-1
2846,7,4,13,2,1
2847,4,13,2,2,1
2848,13,2,2,16,-1
2849,2,2,16,4,-1
2850,2,16,4,3,1
2851,16,4,3,10,-1
2852,4,3,10,8,1
2853,3,10,8,10,1
2854,10,8,10,1,1
2855,8,10,1,1,-1
2856,10,1,1,0,1
2857,1,1,0,7,0
2858,1,0,7,16,0
2859,0,7,16,6,-1
2860,7,16,6,18,1
2861,16,6,18,6,0
2862,6,18,6,10,1
2863,18,6,10,4,-1
2864,6,10,4,10,-1
2865,10,4,10,17,-1
2866,4,10,17,19,0
2867,10,17,19,17,-1
2868,17,19,17,17,-1
2869,19,17,17,17,-1
2870,17,17,17,6,-1
2871,17,17,6,14,-1
2872,17,6,14,6,0
2873,6,14,6,10,0
2874,14,6,10,16,-1
2875,6,10,16,11,0
2876,10,16,11,3,1
2877,16,11,3,13,0
2878,11,3,13,3,-1
2879,3,13,3,14,1
2880,13,3,14,18,0
2881,3,14,18,19,0
2882,14,18,19,8,1
2883,18,19,8,4,1
2884,19,8,4,12,0
2885,8,4,12,14,1
2886,4,12,14,8,1
2887,12,14,8,12,-1
2888,14,8,12,10,-1
2889,8,12,10,10,-1
2890,12,10,10,4,-1
2891,10,10,4,7,1
2892,10,4,7,2,1
2893,4,7,2,15,-1
2894,7,2,15,11,1
2895,2,15,11,2,1
2896,15,11,2,11,-1
2897,11,2,11,7,-1
2898,2,11,7,11,1
2899,11,7,11,0,0
2900,7,11,0,15,0
2901,11,0,15,14,1
2902,0,15,14,10,1
2903,15,14,10,9,1
2904,14,10,9,19,0
2905,10,9,19,5,-1
2906,9,19,5,8,1
2907,19,5,8,19,0
2908,5,8,19,5,-1
2909,8,19,5,3,1
2910,19,5,3,17,-1
2911,5,3,17,8,0
2912,3,17,8,6,0
2913,17,8,6,4,-1
2914,8,6,4,1,0
2915,6,4,1,3,1
2916,4,1,3,8,1
2917,1,3,8,8,1
2918,3,8,8,5,1
2919,8,8,5,10,-1
2920,8,5,10,3,1
2921,5,10,3,5,-1
2922,10,3,5,6,-1
2923,3,5,6,15,1
2924,5,6,15,16,-1
2925,6,15,16,14,1
2926,15,16,14,11,-1
2927,16,14,11,0,0
2928,14,11,0,14,1
2929,11,0,14,4,1
2930,0,14,4,0,1
2931,14,4,0,4,-1
2932,4,0,4,13,0
2933,0,4,13,3,1
2934,4,13,3,18,-1
2935,13,3,18,3,1
2936,3,18,3,9,1
2937,18,3,9,19,0
2938,3,9,19,7,0
2939,9,19,7,9,-1
2940,19,7,9,8,1
2941,7,9,8,13,0
2942,9,8,13,2,1
2943,8,13,2,19,0
2944,13,2,19,14,0
2945,2,19,14,13,0
2946,19,14,13,0,-1
2947,14,13,0,6,0
2948,13,0,6,11,-1
2949,0,6,11,13,-1
2950,6,11,13,19,0
2951,11,13,19,3,1
2952,13,19,3,15,1
2953,19,3,15,1,0
2954,3,15,1,19,0
2955,15,1,19,18,-1
2956,1,19,18,13,0
2957,19,18,13,11,-1
2958,18,13,11,1,0
2959,13,11,1,9,-1
2960,11,1,9,4,1
2961,1,9,4,19,0
2962,9,4,19,3,1
2963,4,19,3,5,-1
2964,19,3,5,2,1
2965,3,5,2,5,-1
2966,5,2,5,15,0
2967,2,5,15,5,-1
2968,5,15,5,6,1
2969,15,5,6,13,0
2970,5,6,13,17,-1
2971,6,13,17,16,0
2972,13,17,16,4,-1
2973,17,16,4,4,-1
2974,16,4,4,6,0
2975,4,4,6,14,0
2976,4,6,14,0,-1
2977,6,14,0,4,1
2978,14,0,4,18,-1
2979,0,4,18,7,1
2980,4,18,7,18,0
2981,18,7,18,4,1
2982,7,18,4,5,-1
2983,18,4,5,4,-1
2984,4,5,4,7,1
2985,5,4,7,13,0
2986,4,7,13,3,0
2987,7,13,3,9,1
2988,13,3,9,13,-1
2989,3,9,13,13,0
2990,9,13,13,3,-1
2991,13,13,3,5,-1
2992,13,3,5,4,0
2993,3,5,4,16,1
2994,5,4,16,13,-1
2995,4,16,13,19,0
2996,16,13,19,14,1
2997,13,19,14,0,-1
2998,19,14,0,3,1
2999,14,0,3,19,0
3000,model: REINFORCE,episode: 3000,T: 3,Num of Category: 20,M(Batch): 3
