,s-3,s-2,s-1,a,r
2163,2,4,9,2,1
2164,4,9,2,1,-1
2165,9,2,1,1,0
2166,2,1,1,7,0
2167,1,1,7,3,1
2168,1,7,3,3,-1
2169,7,3,3,5,-1
2170,3,3,5,2,1
2171,3,5,2,8,1
2172,5,2,8,3,1
2173,2,8,3,9,-1
2174,8,3,9,8,1
2175,3,9,8,8,1
2176,9,8,8,9,1
2177,8,8,9,9,1
2178,8,9,9,8,1
2179,9,9,8,1,1
2180,9,8,1,8,1
2181,8,1,8,4,1
2182,1,8,4,5,-1
2183,8,4,5,2,1
2184,4,5,2,1,0
2185,5,2,1,7,0
2186,2,1,7,3,-1
2187,1,7,3,6,-1
2188,7,3,6,7,1
2189,3,6,7,6,0
2190,6,7,6,9,1
2191,7,6,9,0,1
2192,6,9,0,4,-1
2193,9,0,4,3,1
2194,0,4,3,4,-1
2195,4,3,4,8,1
2196,3,4,8,6,-1
2197,4,8,6,6,-1
2198,8,6,6,9,1
2199,6,6,9,8,1
2200,6,9,8,2,0
2201,9,8,2,0,1
2202,8,2,0,6,-1
2203,2,0,6,6,-1
2204,0,6,6,3,0
2205,6,6,3,1,-1
2206,6,3,1,0,0
2207,3,1,0,8,1
2208,1,0,8,5,-1
2209,0,8,5,3,1
2210,8,5,3,7,-1
2211,5,3,7,2,-1
2212,3,7,2,8,1
2213,7,2,8,3,1
2214,2,8,3,3,1
2215,8,3,3,1,-1
2216,3,3,1,3,0
2217,3,1,3,8,1
2218,1,3,8,1,0
2219,3,8,1,9,1
2220,8,1,9,6,-1
2221,1,9,6,9,-1
2222,9,6,9,8,0
2223,6,9,8,9,1
2224,9,8,9,2,1
2225,8,9,2,9,1
2226,9,2,9,4,-1
2227,2,9,4,7,0
2228,9,4,7,0,-1
2229,4,7,0,4,1
2230,7,0,4,7,0
2231,0,4,7,9,1
2232,4,7,9,7,0
2233,7,9,7,0,1
2234,9,7,0,9,-1
2235,7,0,9,1,0
2236,0,9,1,0,0
2237,9,1,0,5,-1
2238,1,0,5,4,-1
2239,0,5,4,9,-1
2240,5,4,9,3,-1
2241,4,9,3,2,0
2242,9,3,2,7,0
2243,3,2,7,8,0
2244,2,7,8,5,0
2245,7,8,5,9,-1
2246,8,5,9,1,1
2247,5,9,1,7,0
2248,9,1,7,8,-1
2249,1,7,8,2,0
2250,7,8,2,9,-1
2251,8,2,9,7,0
2252,2,9,7,2,-1
2253,9,7,2,5,-1
2254,7,2,5,2,1
2255,2,5,2,0,1
2256,5,2,0,8,1
2257,2,0,8,5,-1
2258,0,8,5,7,0
2259,8,5,7,1,0
2260,5,7,1,4,1
2261,7,1,4,2,0
2262,1,4,2,5,-1
2263,4,2,5,0,-1
2264,2,5,0,2,0
2265,5,0,2,0,0
2266,0,2,0,8,1
2267,2,0,8,7,0
2268,0,8,7,2,1
2269,8,7,2,3,1
2270,7,2,3,2,0
2271,2,3,2,6,1
2272,3,2,6,9,-1
2273,2,6,9,9,1
2274,6,9,9,2,-1
2275,9,9,2,1,0
2276,9,2,1,6,-1
2277,2,1,6,9,0
2278,1,6,9,0,-1
2279,6,9,0,5,1
2280,9,0,5,3,1
2281,0,5,3,7,-1
2282,5,3,7,8,-1
2283,3,7,8,0,1
2284,7,8,0,8,1
2285,8,0,8,0,-1
2286,0,8,0,7,0
2287,8,0,7,5,-1
2288,0,7,5,0,0
2289,7,5,0,2,1
2290,5,0,2,0,-1
2291,0,2,0,4,-1
2292,2,0,4,2,1
2293,0,4,2,8,0
2294,4,2,8,0,0
2295,2,8,0,3,1
2296,8,0,3,1,0
2297,0,3,1,0,-1
2298,3,1,0,7,0
2299,1,0,7,2,0
2300,0,7,2,5,-1
2301,7,2,5,8,0
2302,2,5,8,1,1
2303,5,8,1,1,-1
2304,8,1,1,7,0
2305,1,1,7,7,0
2306,1,7,7,0,-1
2307,7,7,0,1,-1
2308,7,0,1,0,-1
2309,0,1,0,4,1
2310,1,0,4,6,-1
2311,0,4,6,9,0
2312,4,6,9,1,0
2313,6,9,1,3,1
2314,9,1,3,2,1
2315,1,3,2,0,-1
2316,3,2,0,9,1
2317,2,0,9,9,-1
2318,0,9,9,9,-1
2319,9,9,9,4,-1
2320,9,9,4,5,1
2321,9,4,5,6,-1
2322,4,5,6,3,1
2323,5,6,3,2,-1
2324,6,3,2,5,1
2325,3,2,5,7,1
2326,2,5,7,8,0
2327,5,7,8,4,1
2328,7,8,4,4,1
2329,8,4,4,8,1
2330,4,4,8,6,-1
2331,4,8,6,2,1
2332,8,6,2,1,0
2333,6,2,1,1,0
2334,2,1,1,1,0
2335,1,1,1,7,0
2336,1,1,7,0,-1
2337,1,7,0,5,-1
2338,7,0,5,8,1
2339,0,5,8,9,0
2340,5,8,9,7,1
2341,8,9,7,2,-1
2342,9,7,2,4,0
2343,7,2,4,8,-1
2344,2,4,8,4,-1
2345,4,8,4,7,0
2346,8,4,7,5,0
2347,4,7,5,1,1
2348,7,5,1,9,1
2349,5,1,9,2,1
2350,1,9,2,4,-1
2351,9,2,4,6,-1
2352,2,4,6,5,-1
2353,4,6,5,6,-1
2354,6,5,6,9,0
2355,5,6,9,9,-1
2356,6,9,9,3,1
2357,9,9,3,1,0
2358,9,3,1,9,1
2359,3,1,9,3,0
2360,1,9,3,6,0
2361,9,3,6,6,0
2362,3,6,6,0,-1
2363,6,6,0,9,1
2364,6,0,9,1,0
2365,0,9,1,7,-1
2366,9,1,7,9,1
2367,1,7,9,9,1
2368,7,9,9,3,1
2369,9,9,3,0,-1
2370,9,3,0,1,1
2371,3,0,1,2,1
2372,0,1,2,8,1
2373,1,2,8,2,1
2374,2,8,2,2,1
2375,8,2,2,6,-1
2376,2,2,6,8,0
2377,2,6,8,4,1
2378,6,8,4,7,0
2379,8,4,7,5,-1
2380,4,7,5,6,1
2381,7,5,6,1,0
2382,5,6,1,8,0
2383,6,1,8,0,-1
2384,1,8,0,9,1
2385,8,0,9,5,-1
2386,0,9,5,8,0
2387,9,5,8,1,-1
2388,5,8,1,4,-1
2389,8,1,4,8,0
2390,1,4,8,2,1
2391,4,8,2,6,0
2392,8,2,6,3,-1
2393,2,6,3,6,-1
2394,6,3,6,7,-1
2395,3,6,7,6,-1
2396,6,7,6,5,1
2397,7,6,5,7,-1
2398,6,5,7,8,1
2399,5,7,8,6,-1
2400,7,8,6,2,0
2401,8,6,2,7,1
2402,6,2,7,6,-1
2403,2,7,6,1,0
2404,7,6,1,1,0
2405,6,1,1,8,1
2406,1,1,8,2,1
2407,1,8,2,5,-1
2408,8,2,5,5,-1
2409,2,5,5,9,1
2410,5,5,9,3,1
2411,5,9,3,3,1
2412,9,3,3,0,-1
2413,3,3,0,3,1
2414,3,0,3,7,0
2415,0,3,7,7,0
2416,3,7,7,6,-1
2417,7,7,6,2,1
2418,7,6,2,5,0
2419,6,2,5,1,0
2420,2,5,1,5,-1
2421,5,1,5,5,1
2422,1,5,5,0,-1
2423,5,5,0,6,0
2424,5,0,6,1,-1
2425,0,6,1,7,0
2426,6,1,7,1,0
2427,1,7,1,2,1
2428,7,1,2,2,0
2429,1,2,2,2,0
2430,2,2,2,3,1
2431,2,2,3,3,-1
2432,2,3,3,4,-1
2433,3,3,4,0,0
2434,3,4,0,5,-1
2435,4,0,5,3,-1
2436,0,5,3,3,1
2437,5,3,3,3,1
2438,3,3,3,3,1
2439,3,3,3,8,1
2440,3,3,8,7,-1
2441,3,8,7,7,-1
2442,8,7,7,3,-1
2443,7,7,3,5,-1
2444,7,3,5,3,1
2445,3,5,3,3,-1
2446,5,3,3,0,1
2447,3,3,0,3,1
2448,3,0,3,0,0
2449,0,3,0,0,-1
2450,3,0,0,3,1
2451,0,0,3,7,0
2452,0,3,7,7,0
2453,3,7,7,7,0
2454,7,7,7,9,1
2455,7,7,9,1,-1
2456,7,9,1,8,1
2457,9,1,8,7,0
2458,1,8,7,1,0
2459,8,7,1,9,1
2460,7,1,9,1,0
2461,1,9,1,6,-1
2462,9,1,6,6,-1
2463,1,6,6,1,0
2464,6,6,1,6,-1
2465,6,1,6,7,0
2466,1,6,7,6,-1
2467,6,7,6,9,1
2468,7,6,9,8,0
2469,6,9,8,0,-1
2470,9,8,0,8,1
2471,8,0,8,4,-1
2472,0,8,4,6,0
2473,8,4,6,7,0
2474,4,6,7,8,1
2475,6,7,8,7,0
2476,7,8,7,5,-1
2477,8,7,5,9,1
2478,7,5,9,1,-1
2479,5,9,1,4,-1
2480,9,1,4,8,1
2481,1,4,8,5,1
2482,4,8,5,1,0
2483,8,5,1,9,-1
2484,5,1,9,1,-1
2485,1,9,1,6,0
2486,9,1,6,9,1
2487,1,6,9,4,1
2488,6,9,4,0,-1
2489,9,4,0,0,-1
2490,4,0,0,9,1
2491,0,0,9,9,1
2492,0,9,9,4,-1
2493,9,9,4,8,1
2494,9,4,8,3,1
2495,4,8,3,7,0
2496,8,3,7,0,-1
2497,3,7,0,5,-1
2498,7,0,5,1,0
2499,0,5,1,6,-1
2500,5,1,6,3,1
2501,1,6,3,6,1
2502,6,3,6,1,0
2503,3,6,1,1,-1
2504,6,1,1,7,0
2505,1,1,7,6,-1
2506,1,7,6,2,1
2507,7,6,2,6,-1
2508,6,2,6,3,-1
2509,2,6,3,3,-1
2510,6,3,3,7,0
2511,3,3,7,3,-1
2512,3,7,3,4,-1
2513,7,3,4,0,-1
2514,3,4,0,4,-1
2515,4,0,4,8,1
2516,0,4,8,9,1
2517,4,8,9,5,-1
2518,8,9,5,5,-1
2519,9,5,5,1,0
2520,5,5,1,5,-1
2521,5,1,5,7,-1
2522,1,5,7,7,-1
2523,5,7,7,0,1
2524,7,7,0,9,-1
2525,7,0,9,1,0
2526,0,9,1,8,0
2527,9,1,8,8,1
2528,1,8,8,1,0
2529,8,8,1,3,-1
2530,8,1,3,8,0
2531,1,3,8,0,0
2532,3,8,0,1,0
2533,8,0,1,6,-1
2534,0,1,6,9,1
2535,1,6,9,6,0
2536,6,9,6,8,1
2537,9,6,8,5,-1
2538,6,8,5,6,-1
2539,8,5,6,9,1
2540,5,6,9,0,-1
2541,6,9,0,2,1
2542,9,0,2,1,-1
2543,0,2,1,4,-1
2544,2,1,4,1,0
2545,1,4,1,2,1
2546,4,1,2,9,1
2547,1,2,9,1,0
2548,2,9,1,1,0
2549,9,1,1,0,-1
2550,1,1,0,7,-1
2551,1,0,7,4,1
2552,0,7,4,4,-1
2553,7,4,4,9,1
2554,4,4,9,0,-1
2555,4,9,0,6,-1
2556,9,0,6,6,0
2557,0,6,6,0,-1
2558,6,6,0,0,0
2559,6,0,0,1,0
2560,0,0,1,3,1
2561,0,1,3,3,1
2562,1,3,3,3,1
2563,3,3,3,8,1
2564,3,3,8,1,0
2565,3,8,1,4,-1
2566,8,1,4,7,-1
2567,1,4,7,2,1
2568,4,7,2,4,-1
2569,7,2,4,5,-1
2570,2,4,5,0,-1
2571,4,5,0,0,1
2572,5,0,0,8,1
2573,0,0,8,1,1
2574,0,8,1,0,1
2575,8,1,0,4,-1
2576,1,0,4,0,-1
2577,0,4,0,6,-1
2578,4,0,6,9,-1
2579,0,6,9,0,-1
2580,6,9,0,5,0
2581,9,0,5,7,-1
2582,0,5,7,2,1
2583,5,7,2,1,0
2584,7,2,1,9,1
2585,2,1,9,1,1
2586,1,9,1,2,1
2587,9,1,2,3,1
2588,1,2,3,7,1
2589,2,3,7,1,0
2590,3,7,1,0,-1
2591,7,1,0,3,1
2592,1,0,3,5,-1
2593,0,3,5,5,-1
2594,3,5,5,6,-1
2595,5,5,6,5,-1
2596,5,6,5,6,-1
2597,6,5,6,9,0
2598,5,6,9,0,0
2599,6,9,0,6,-1
2600,9,0,6,0,-1
2601,0,6,0,1,0
2602,6,0,1,9,1
2603,0,1,9,0,-1
2604,1,9,0,4,-1
2605,9,0,4,7,0
2606,0,4,7,6,-1
2607,4,7,6,8,1
2608,7,6,8,7,0
2609,6,8,7,5,-1
2610,8,7,5,0,0
2611,7,5,0,1,0
2612,5,0,1,3,1
2613,0,1,3,0,-1
2614,1,3,0,8,0
2615,3,0,8,7,-1
2616,0,8,7,6,-1
2617,8,7,6,8,1
2618,7,6,8,4,-1
2619,6,8,4,6,0
2620,8,4,6,7,0
2621,4,6,7,0,-1
2622,6,7,0,0,0
2623,7,0,0,2,1
2624,0,0,2,7,0
2625,0,2,7,0,-1
2626,2,7,0,4,-1
2627,7,0,4,6,-1
2628,0,4,6,6,0
2629,4,6,6,7,1
2630,6,6,7,9,1
2631,6,7,9,7,-1
2632,7,9,7,0,-1
2633,9,7,0,5,-1
2634,7,0,5,5,-1
2635,0,5,5,4,1
2636,5,5,4,4,-1
2637,5,4,4,4,-1
2638,4,4,4,9,1
2639,4,4,9,3,-1
2640,4,9,3,9,1
2641,9,3,9,8,1
2642,3,9,8,9,1
2643,9,8,9,1,0
2644,8,9,1,4,-1
2645,9,1,4,4,1
2646,1,4,4,2,1
2647,4,4,2,3,1
2648,4,2,3,6,0
2649,2,3,6,4,-1
2650,3,6,4,5,-1
2651,6,4,5,4,1
2652,4,5,4,0,0
2653,5,4,0,3,1
2654,4,0,3,0,-1
2655,0,3,0,7,-1
2656,3,0,7,1,0
2657,0,7,1,2,0
2658,7,1,2,7,0
2659,1,2,7,5,0
2660,2,7,5,0,-1
2661,7,5,0,2,0
2662,5,0,2,5,-1
2663,0,2,5,0,-1
2664,2,5,0,2,-1
2665,5,0,2,3,1
2666,0,2,3,7,0
2667,2,3,7,8,-1
2668,3,7,8,0,-1
2669,7,8,0,2,0
2670,8,0,2,7,0
2671,0,2,7,5,-1
2672,2,7,5,9,1
2673,7,5,9,0,-1
2674,5,9,0,7,0
2675,9,0,7,5,-1
2676,0,7,5,7,0
2677,7,5,7,2,1
2678,5,7,2,9,-1
2679,7,2,9,4,-1
2680,2,9,4,7,0
2681,9,4,7,9,-1
2682,4,7,9,2,1
2683,7,9,2,6,0
2684,9,2,6,5,-1
2685,2,6,5,6,0
2686,6,5,6,1,1
2687,5,6,1,3,1
2688,6,1,3,4,-1
2689,1,3,4,6,1
2690,3,4,6,7,-1
2691,4,6,7,2,1
2692,6,7,2,9,1
2693,7,2,9,0,0
2694,2,9,0,5,-1
2695,9,0,5,3,1
2696,0,5,3,8,1
2697,5,3,8,2,1
2698,3,8,2,1,0
2699,8,2,1,6,0
2700,2,1,6,5,0
2701,1,6,5,8,0
2702,6,5,8,5,-1
2703,5,8,5,9,1
2704,8,5,9,4,-1
2705,5,9,4,1,0
2706,9,4,1,3,-1
2707,4,1,3,7,1
2708,1,3,7,7,1
2709,3,7,7,8,1
2710,7,7,8,6,-1
2711,7,8,6,3,1
2712,8,6,3,4,-1
2713,6,3,4,8,1
2714,3,4,8,4,1
2715,4,8,4,2,0
2716,8,4,2,3,1
2717,4,2,3,9,-1
2718,2,3,9,5,-1
2719,3,9,5,6,0
2720,9,5,6,7,0
2721,5,6,7,8,1
2722,6,7,8,6,-1
2723,7,8,6,9,1
2724,8,6,9,2,1
2725,6,9,2,0,-1
2726,9,2,0,9,1
2727,2,0,9,5,-1
2728,0,9,5,7,0
2729,9,5,7,2,1
2730,5,7,2,0,-1
2731,7,2,0,1,-1
2732,2,0,1,2,1
2733,0,1,2,4,-1
2734,1,2,4,2,1
2735,2,4,2,6,-1
2736,4,2,6,7,0
2737,2,6,7,7,0
2738,6,7,7,3,0
2739,7,7,3,9,1
2740,7,3,9,4,-1
2741,3,9,4,2,1
2742,9,4,2,7,0
2743,4,2,7,7,0
2744,2,7,7,1,0
2745,7,7,1,1,0
2746,7,1,1,2,0
2747,1,1,2,9,-1
2748,1,2,9,3,1
2749,2,9,3,4,-1
2750,9,3,4,4,-1
2751,3,4,4,8,1
2752,4,4,8,8,1
2753,4,8,8,0,0
2754,8,8,0,3,1
2755,8,0,3,6,-1
2756,0,3,6,8,1
2757,3,6,8,7,0
2758,6,8,7,5,-1
2759,8,7,5,4,1
2760,7,5,4,4,-1
2761,5,4,4,5,-1
2762,4,4,5,3,0
2763,4,5,3,2,1
2764,5,3,2,8,0
2765,3,2,8,1,0
2766,2,8,1,9,1
2767,8,1,9,5,-1
2768,1,9,5,0,-1
2769,9,5,0,0,1
2770,5,0,0,9,1
2771,0,0,9,5,0
2772,0,9,5,4,-1
2773,9,5,4,0,-1
2774,5,4,0,5,-1
2775,4,0,5,2,1
2776,0,5,2,1,0
2777,5,2,1,6,-1
2778,2,1,6,3,-1
2779,1,6,3,8,0
2780,6,3,8,5,-1
2781,3,8,5,6,-1
2782,8,5,6,0,-1
2783,5,6,0,0,-1
2784,6,0,0,9,-1
2785,0,0,9,6,-1
2786,0,9,6,3,1
2787,9,6,3,3,-1
2788,6,3,3,6,0
2789,3,3,6,7,0
2790,3,6,7,7,0
2791,6,7,7,0,0
2792,7,7,0,4,1
2793,7,0,4,4,-1
2794,0,4,4,9,1
2795,4,4,9,5,-1
2796,4,9,5,2,1
2797,9,5,2,6,-1
2798,5,2,6,6,-1
2799,2,6,6,0,0
2800,6,6,0,4,-1
2801,6,0,4,5,0
2802,0,4,5,3,1
2803,4,5,3,2,1
2804,5,3,2,5,1
2805,3,2,5,8,0
2806,2,5,8,8,1
2807,5,8,8,9,1
2808,8,8,9,4,-1
2809,8,9,4,9,1
2810,9,4,9,5,-1
2811,4,9,5,5,-1
2812,9,5,5,8,1
2813,5,5,8,5,-1
2814,5,8,5,1,0
2815,8,5,1,4,-1
2816,5,1,4,7,0
2817,1,4,7,0,-1
2818,4,7,0,8,1
2819,7,0,8,3,1
2820,0,8,3,3,0
2821,8,3,3,7,1
2822,3,3,7,5,-1
2823,3,7,5,1,0
2824,7,5,1,7,0
2825,5,1,7,3,1
2826,1,7,3,6,0
2827,7,3,6,0,-1
2828,3,6,0,4,-1
2829,6,0,4,2,1
2830,0,4,2,6,0
2831,4,2,6,7,0
2832,2,6,7,6,0
2833,6,7,6,1,0
2834,7,6,1,8,1
2835,6,1,8,9,1
2836,1,8,9,7,-1
2837,8,9,7,7,-1
2838,9,7,7,9,0
2839,7,7,9,5,-1
2840,7,9,5,0,-1
2841,9,5,0,6,-1
2842,5,0,6,8,1
2843,0,6,8,2,0
2844,6,8,2,3,1
2845,8,2,3,2,-1
2846,2,3,2,9,1
2847,3,2,9,1,-1
2848,2,9,1,5,-1
2849,9,1,5,6,-1
2850,1,5,6,3,-1
2851,5,6,3,2,1
2852,6,3,2,0,0
2853,3,2,0,5,0
2854,2,0,5,3,1
2855,0,5,3,1,0
2856,5,3,1,5,-1
2857,3,1,5,6,-1
2858,1,5,6,2,1
2859,5,6,2,6,-1
2860,6,2,6,6,-1
2861,2,6,6,0,-1
2862,6,6,0,9,1
2863,6,0,9,6,1
2864,0,9,6,1,0
2865,9,6,1,2,1
2866,6,1,2,0,-1
2867,1,2,0,1,0
2868,2,0,1,9,1
2869,0,1,9,2,0
2870,1,9,2,1,0
2871,9,2,1,7,-1
2872,2,1,7,7,0
2873,1,7,7,6,-1
2874,7,7,6,9,1
2875,7,6,9,7,1
2876,6,9,7,4,-1
2877,9,7,4,2,1
2878,7,4,2,0,-1
2879,4,2,0,6,-1
2880,2,0,6,7,0
2881,0,6,7,7,-1
2882,6,7,7,9,1
2883,7,7,9,1,0
2884,7,9,1,2,1
2885,9,1,2,3,1
2886,1,2,3,7,0
2887,2,3,7,9,1
2888,3,7,9,1,0
2889,7,9,1,8,1
2890,9,1,8,5,-1
2891,1,8,5,6,1
2892,8,5,6,9,1
2893,5,6,9,9,1
2894,6,9,9,4,-1
2895,9,9,4,6,-1
2896,9,4,6,2,1
2897,4,6,2,6,-1
2898,6,2,6,9,1
2899,2,6,9,1,0
2900,6,9,1,5,0
2901,9,1,5,0,-1
2902,1,5,0,0,-1
2903,5,0,0,6,1
2904,0,0,6,6,0
2905,0,6,6,9,-1
2906,6,6,9,3,0
2907,6,9,3,7,0
2908,9,3,7,6,-1
2909,3,7,6,3,0
2910,7,6,3,4,-1
2911,6,3,4,3,1
2912,3,4,3,0,-1
2913,4,3,0,7,0
2914,3,0,7,5,-1
2915,0,7,5,7,0
2916,7,5,7,8,1
2917,5,7,8,9,1
2918,7,8,9,7,0
2919,8,9,7,3,1
2920,9,7,3,5,-1
2921,7,3,5,9,0
2922,3,5,9,3,1
2923,5,9,3,0,1
2924,9,3,0,4,-1
2925,3,0,4,9,-1
2926,0,4,9,9,1
2927,4,9,9,7,0
2928,9,9,7,0,0
2929,9,7,0,2,1
2930,7,0,2,7,1
2931,0,2,7,1,0
2932,2,7,1,3,0
2933,7,1,3,7,0
2934,1,3,7,8,0
2935,3,7,8,9,0
2936,7,8,9,2,1
2937,8,9,2,3,-1
2938,9,2,3,3,0
2939,2,3,3,4,-1
2940,3,3,4,1,0
2941,3,4,1,7,0
2942,4,1,7,9,1
2943,1,7,9,8,1
2944,7,9,8,0,1
2945,9,8,0,1,-1
2946,8,0,1,3,1
2947,0,1,3,6,0
2948,1,3,6,2,0
2949,3,6,2,0,-1
2950,6,2,0,3,1
2951,2,0,3,3,1
2952,0,3,3,6,0
2953,3,3,6,9,1
2954,3,6,9,2,1
2955,6,9,2,5,-1
2956,9,2,5,5,-1
2957,2,5,5,7,0
2958,5,5,7,8,0
2959,5,7,8,6,0
2960,7,8,6,0,1
2961,8,6,0,0,1
2962,6,0,0,0,-1
2963,0,0,0,0,-1
2964,0,0,0,2,1
2965,0,0,2,6,1
2966,0,2,6,0,-1
2967,2,6,0,7,0
2968,6,0,7,7,0
2969,0,7,7,5,-1
2970,7,7,5,4,0
2971,7,5,4,7,0
2972,5,4,7,3,1
2973,4,7,3,9,1
2974,7,3,9,8,1
2975,3,9,8,3,-1
2976,9,8,3,9,1
2977,8,3,9,0,0
2978,3,9,0,8,1
2979,9,0,8,3,1
2980,0,8,3,4,-1
2981,8,3,4,6,-1
2982,3,4,6,1,0
2983,4,6,1,5,-1
2984,6,1,5,8,1
2985,1,5,8,6,-1
2986,5,8,6,0,-1
2987,8,6,0,2,0
2988,6,0,2,7,0
2989,0,2,7,0,-1
2990,2,7,0,3,-1
2991,7,0,3,9,1
2992,0,3,9,8,1
2993,3,9,8,6,1
2994,9,8,6,3,-1
2995,8,6,3,1,0
2996,6,3,1,7,0
2997,3,1,7,1,0
2998,1,7,1,6,0
2999,7,1,6,5,-1
3000,1,6,5,5,-1
3001,6,5,5,7,1
3002,5,5,7,7,-1
3003,5,7,7,9,-1
3004,7,7,9,7,1
3005,7,9,7,1,0
3006,9,7,1,0,0
3007,7,1,0,5,-1
3008,1,0,5,4,1
3009,0,5,4,5,1
3010,5,4,5,4,-1
3011,4,5,4,8,1
3012,5,4,8,4,0
3013,4,8,4,0,-1
3014,8,4,0,5,-1
3015,4,0,5,2,1
3016,0,5,2,9,1
3017,5,2,9,2,1
3018,2,9,2,2,1
3019,9,2,2,0,-1
3020,2,2,0,7,-1
3021,2,0,7,0,-1
3022,0,7,0,9,1
3023,7,0,9,1,1
3024,0,9,1,7,0
3025,9,1,7,3,1
3026,1,7,3,3,1
3027,7,3,3,9,1
3028,3,3,9,0,-1
3029,3,9,0,9,-1
3030,9,0,9,2,1
3031,0,9,2,1,0
3032,9,2,1,2,-1
3033,2,1,2,0,0
3034,1,2,0,0,-1
3035,2,0,0,5,1
3036,0,0,5,8,0
3037,0,5,8,6,-1
3038,5,8,6,2,1
3039,8,6,2,9,1
3040,6,2,9,0,0
3041,2,9,0,1,0
3042,9,0,1,1,0
3043,0,1,1,6,-1
3044,1,1,6,1,0
3045,1,6,1,2,1
3046,6,1,2,7,0
3047,1,2,7,4,1
3048,2,7,4,5,-1
3049,7,4,5,9,-1
3050,4,5,9,2,1
3051,5,9,2,7,0
3052,9,2,7,3,-1
3053,2,7,3,5,1
3054,7,3,5,7,-1
3055,3,5,7,3,1
3056,5,7,3,0,0
3057,7,3,0,5,-1
3058,3,0,5,6,-1
3059,0,5,6,7,0
3060,5,6,7,8,1
3061,6,7,8,3,1
3062,7,8,3,0,-1
3063,8,3,0,5,-1
3064,3,0,5,2,1
3065,0,5,2,8,1
3066,5,2,8,7,0
3067,2,8,7,6,-1
3068,8,7,6,3,1
3069,7,6,3,4,-1
3070,6,3,4,8,0
3071,3,4,8,9,1
3072,4,8,9,5,-1
3073,8,9,5,3,-1
3074,9,5,3,4,-1
3075,5,3,4,6,-1
3076,3,4,6,6,1
3077,4,6,6,4,-1
3078,6,6,4,0,0
3079,6,4,0,4,1
3080,4,0,4,3,0
3081,0,4,3,1,0
3082,4,3,1,5,-1
3083,3,1,5,1,0
3084,1,5,1,9,1
3085,5,1,9,4,0
3086,1,9,4,6,-1
3087,9,4,6,6,-1
3088,4,6,6,8,1
3089,6,6,8,8,1
3090,6,8,8,2,1
3091,8,8,2,6,-1
3092,8,2,6,4,-1
3093,2,6,4,0,0
3094,6,4,0,0,0
3095,4,0,0,8,0
3096,0,0,8,2,1
3097,0,8,2,1,-1
3098,8,2,1,5,-1
3099,2,1,5,5,-1
3100,1,5,5,6,-1
3101,5,5,6,9,-1
3102,5,6,9,3,1
3103,6,9,3,5,0
3104,9,3,5,9,1
3105,3,5,9,9,1
3106,5,9,9,1,0
3107,9,9,1,1,-1
3108,9,1,1,7,0
3109,1,1,7,8,-1
3110,1,7,8,0,-1
3111,7,8,0,3,1
3112,8,0,3,6,-1
3113,0,3,6,8,1
3114,3,6,8,8,0
3115,6,8,8,2,1
3116,8,8,2,0,-1
3117,8,2,0,5,-1
3118,2,0,5,4,-1
3119,0,5,4,9,-1
3120,5,4,9,6,-1
3121,4,9,6,7,0
3122,9,6,7,0,0
3123,6,7,0,5,-1
3124,7,0,5,4,0
3125,0,5,4,8,0
3126,5,4,8,4,-1
3127,4,8,4,7,-1
3128,8,4,7,6,1
3129,4,7,6,9,1
3130,7,6,9,6,1
3131,6,9,6,5,0
3132,9,6,5,6,-1
3133,6,5,6,6,1
3134,5,6,6,2,1
3135,6,6,2,9,1
3136,6,2,9,9,1
3137,2,9,9,2,-1
3138,9,9,2,5,-1
3139,9,2,5,8,1
3140,2,5,8,1,-1
3141,5,8,1,2,1
3142,8,1,2,4,-1
3143,1,2,4,4,-1
3144,2,4,4,9,1
3145,4,4,9,9,0
3146,4,9,9,2,1
3147,9,9,2,5,-1
3148,9,2,5,6,1
3149,2,5,6,2,-1
3150,5,6,2,4,1
3151,6,2,4,5,-1
3152,2,4,5,9,1
3153,4,5,9,8,1
3154,5,9,8,4,-1
3155,9,8,4,3,1
3156,8,4,3,7,-1
3157,4,3,7,9,1
3158,3,7,9,4,-1
3159,7,9,4,2,1
3160,9,4,2,3,1
3161,4,2,3,4,-1
3162,2,3,4,5,-1
3163,3,4,5,1,0
3164,4,5,1,5,-1
3165,5,1,5,8,1
3166,1,5,8,7,0
3167,5,8,7,3,1
3168,8,7,3,9,0
3169,7,3,9,8,1
3170,3,9,8,0,0
3171,9,8,0,9,-1
3172,8,0,9,1,0
3173,0,9,1,1,0
3174,9,1,1,9,-1
3175,1,1,9,9,-1
3176,1,9,9,9,1
3177,9,9,9,2,-1
3178,9,9,2,5,-1
3179,9,2,5,1,0
3180,2,5,1,2,1
3181,5,1,2,4,-1
3182,1,2,4,8,1
3183,2,4,8,0,-1
3184,4,8,0,6,0
3185,8,0,6,6,-1
3186,0,6,6,3,1
3187,6,6,3,7,1
3188,6,3,7,1,-1
3189,3,7,1,1,0
3190,7,1,1,6,-1
3191,1,1,6,9,1
3192,1,6,9,3,-1
3193,6,9,3,3,1
3194,9,3,3,8,1
3195,3,3,8,4,-1
3196,3,8,4,3,1
3197,8,4,3,4,-1
3198,4,3,4,6,-1
3199,3,4,6,9,-1
3200,4,6,9,4,-1
3201,6,9,4,1,0
3202,9,4,1,1,1
3203,4,1,1,2,1
3204,1,1,2,8,-1
3205,1,2,8,6,-1
3206,2,8,6,1,0
